producer_index=9
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.01 MB/sec), 17267.0 ms avg latency, 17267.0 ms max latency.
52 records sent, 9.9 records/sec (0.97 MB/sec), 7073.3 ms avg latency, 8575.0 ms max latency.
90 records sent, 16.8 records/sec (1.64 MB/sec), 8948.7 ms avg latency, 10949.0 ms max latency.
120 records sent, 23.2 records/sec (2.27 MB/sec), 12068.3 ms avg latency, 13514.0 ms max latency.
240 records sent, 48.0 records/sec (4.68 MB/sec), 12368.4 ms avg latency, 14427.0 ms max latency.
293 records sent, 58.3 records/sec (5.69 MB/sec), 6003.1 ms avg latency, 8818.0 ms max latency.
342 records sent, 67.7 records/sec (6.62 MB/sec), 2964.8 ms avg latency, 4791.0 ms max latency.
321 records sent, 63.7 records/sec (6.22 MB/sec), 342.6 ms avg latency, 1490.0 ms max latency.
268 records sent, 53.0 records/sec (5.18 MB/sec), 72.2 ms avg latency, 343.0 ms max latency.
273 records sent, 54.5 records/sec (5.32 MB/sec), 54.2 ms avg latency, 172.0 ms max latency.
301 records sent, 59.7 records/sec (5.83 MB/sec), 65.5 ms avg latency, 264.0 ms max latency.
275 records sent, 54.7 records/sec (5.34 MB/sec), 74.6 ms avg latency, 274.0 ms max latency.
327 records sent, 65.0 records/sec (6.35 MB/sec), 59.6 ms avg latency, 332.0 ms max latency.
329 records sent, 64.6 records/sec (6.30 MB/sec), 54.1 ms avg latency, 280.0 ms max latency.
316 records sent, 62.7 records/sec (6.13 MB/sec), 51.8 ms avg latency, 176.0 ms max latency.
326 records sent, 65.1 records/sec (6.36 MB/sec), 55.0 ms avg latency, 251.0 ms max latency.
328 records sent, 65.6 records/sec (6.41 MB/sec), 49.9 ms avg latency, 200.0 ms max latency.
326 records sent, 65.2 records/sec (6.37 MB/sec), 55.4 ms avg latency, 241.0 ms max latency.
312 records sent, 61.1 records/sec (5.96 MB/sec), 62.4 ms avg latency, 226.0 ms max latency.
324 records sent, 64.5 records/sec (6.30 MB/sec), 54.6 ms avg latency, 191.0 ms max latency.
308 records sent, 61.3 records/sec (5.99 MB/sec), 43.9 ms avg latency, 148.0 ms max latency.
318 records sent, 63.4 records/sec (6.19 MB/sec), 39.6 ms avg latency, 145.0 ms max latency.
332 records sent, 65.8 records/sec (6.43 MB/sec), 60.3 ms avg latency, 233.0 ms max latency.
338 records sent, 67.2 records/sec (6.56 MB/sec), 48.3 ms avg latency, 187.0 ms max latency.
344 records sent, 68.7 records/sec (6.71 MB/sec), 43.5 ms avg latency, 186.0 ms max latency.
351 records sent, 70.2 records/sec (6.85 MB/sec), 41.4 ms avg latency, 165.0 ms max latency.
343 records sent, 68.5 records/sec (6.69 MB/sec), 51.8 ms avg latency, 233.0 ms max latency.
308 records sent, 61.6 records/sec (6.01 MB/sec), 45.8 ms avg latency, 272.0 ms max latency.
330 records sent, 65.9 records/sec (6.43 MB/sec), 39.0 ms avg latency, 160.0 ms max latency.
8333 records sent, 51.393223 records/sec (5.02 MB/sec), 1062.08 ms avg latency, 17267.00 ms max latency, 50 ms 50th, 8549 ms 95th, 13620 ms 99th, 14252 ms 99.9th.
