producer_index=8
producer_count=12
producer_records=8333
producer_throughput=83
[2026-04-21 01:51:07,898] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.69:9094 (id: -1 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.01 MB/sec), 19335.0 ms avg latency, 19335.0 ms max latency.
54 records sent, 10.3 records/sec (1.00 MB/sec), 7578.4 ms avg latency, 8594.0 ms max latency.
96 records sent, 17.9 records/sec (1.75 MB/sec), 9331.4 ms avg latency, 11000.0 ms max latency.
138 records sent, 27.0 records/sec (2.63 MB/sec), 11855.9 ms avg latency, 12997.0 ms max latency.
180 records sent, 35.8 records/sec (3.49 MB/sec), 13110.2 ms avg latency, 14954.0 ms max latency.
328 records sent, 64.5 records/sec (6.29 MB/sec), 7170.5 ms avg latency, 11498.0 ms max latency.
342 records sent, 68.1 records/sec (6.65 MB/sec), 3049.4 ms avg latency, 4809.0 ms max latency.
322 records sent, 64.1 records/sec (6.26 MB/sec), 551.8 ms avg latency, 1984.0 ms max latency.
270 records sent, 53.7 records/sec (5.25 MB/sec), 77.9 ms avg latency, 226.0 ms max latency.
258 records sent, 51.3 records/sec (5.01 MB/sec), 54.8 ms avg latency, 172.0 ms max latency.
284 records sent, 56.6 records/sec (5.53 MB/sec), 52.5 ms avg latency, 208.0 ms max latency.
313 records sent, 62.4 records/sec (6.09 MB/sec), 61.5 ms avg latency, 206.0 ms max latency.
316 records sent, 61.9 records/sec (6.04 MB/sec), 49.5 ms avg latency, 188.0 ms max latency.
330 records sent, 65.6 records/sec (6.41 MB/sec), 58.8 ms avg latency, 233.0 ms max latency.
329 records sent, 65.4 records/sec (6.38 MB/sec), 44.5 ms avg latency, 163.0 ms max latency.
316 records sent, 62.8 records/sec (6.14 MB/sec), 40.1 ms avg latency, 120.0 ms max latency.
340 records sent, 66.7 records/sec (6.51 MB/sec), 44.3 ms avg latency, 219.0 ms max latency.
336 records sent, 67.0 records/sec (6.54 MB/sec), 48.7 ms avg latency, 168.0 ms max latency.
330 records sent, 65.8 records/sec (6.43 MB/sec), 42.2 ms avg latency, 240.0 ms max latency.
367 records sent, 73.3 records/sec (7.16 MB/sec), 68.5 ms avg latency, 400.0 ms max latency.
320 records sent, 64.0 records/sec (6.25 MB/sec), 53.8 ms avg latency, 304.0 ms max latency.
334 records sent, 66.8 records/sec (6.52 MB/sec), 68.6 ms avg latency, 336.0 ms max latency.
353 records sent, 70.5 records/sec (6.89 MB/sec), 48.6 ms avg latency, 205.0 ms max latency.
350 records sent, 69.9 records/sec (6.82 MB/sec), 38.6 ms avg latency, 164.0 ms max latency.
326 records sent, 65.1 records/sec (6.36 MB/sec), 44.8 ms avg latency, 158.0 ms max latency.
354 records sent, 69.7 records/sec (6.80 MB/sec), 45.7 ms avg latency, 206.0 ms max latency.
349 records sent, 69.5 records/sec (6.78 MB/sec), 47.8 ms avg latency, 246.0 ms max latency.
348 records sent, 69.4 records/sec (6.77 MB/sec), 49.0 ms avg latency, 310.0 ms max latency.
8333 records sent, 51.881183 records/sec (5.07 MB/sec), 1108.81 ms avg latency, 19335.00 ms max latency, 47 ms 50th, 9244 ms 95th, 13395 ms 99th, 14520 ms 99.9th.
