producer_index=11
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.01 MB/sec), 17341.0 ms avg latency, 17341.0 ms max latency.
35 records sent, 6.6 records/sec (0.64 MB/sec), 7551.3 ms avg latency, 8908.0 ms max latency.
108 records sent, 21.1 records/sec (2.06 MB/sec), 10123.6 ms avg latency, 11194.0 ms max latency.
204 records sent, 40.1 records/sec (3.91 MB/sec), 10332.1 ms avg latency, 10999.0 ms max latency.
258 records sent, 50.2 records/sec (4.90 MB/sec), 8356.3 ms avg latency, 11270.0 ms max latency.
324 records sent, 64.1 records/sec (6.26 MB/sec), 5311.5 ms avg latency, 7532.0 ms max latency.
379 records sent, 74.8 records/sec (7.30 MB/sec), 1962.6 ms avg latency, 4097.0 ms max latency.
276 records sent, 55.0 records/sec (5.37 MB/sec), 164.9 ms avg latency, 594.0 ms max latency.
296 records sent, 58.9 records/sec (5.75 MB/sec), 69.7 ms avg latency, 232.0 ms max latency.
258 records sent, 51.5 records/sec (5.03 MB/sec), 56.7 ms avg latency, 216.0 ms max latency.
310 records sent, 62.0 records/sec (6.05 MB/sec), 71.9 ms avg latency, 223.0 ms max latency.
299 records sent, 59.7 records/sec (5.83 MB/sec), 65.1 ms avg latency, 245.0 ms max latency.
320 records sent, 63.2 records/sec (6.18 MB/sec), 48.3 ms avg latency, 168.0 ms max latency.
305 records sent, 60.7 records/sec (5.92 MB/sec), 60.2 ms avg latency, 211.0 ms max latency.
298 records sent, 59.5 records/sec (5.81 MB/sec), 55.6 ms avg latency, 195.0 ms max latency.
320 records sent, 63.4 records/sec (6.20 MB/sec), 47.2 ms avg latency, 225.0 ms max latency.
313 records sent, 62.2 records/sec (6.07 MB/sec), 55.9 ms avg latency, 263.0 ms max latency.
360 records sent, 71.8 records/sec (7.01 MB/sec), 43.6 ms avg latency, 263.0 ms max latency.
343 records sent, 68.3 records/sec (6.67 MB/sec), 55.0 ms avg latency, 249.0 ms max latency.
320 records sent, 63.8 records/sec (6.24 MB/sec), 39.5 ms avg latency, 145.0 ms max latency.
335 records sent, 66.5 records/sec (6.50 MB/sec), 50.7 ms avg latency, 392.0 ms max latency.
329 records sent, 65.7 records/sec (6.41 MB/sec), 53.7 ms avg latency, 212.0 ms max latency.
323 records sent, 64.2 records/sec (6.27 MB/sec), 50.5 ms avg latency, 224.0 ms max latency.
347 records sent, 69.3 records/sec (6.77 MB/sec), 45.1 ms avg latency, 184.0 ms max latency.
349 records sent, 69.8 records/sec (6.81 MB/sec), 35.9 ms avg latency, 122.0 ms max latency.
344 records sent, 68.4 records/sec (6.68 MB/sec), 38.1 ms avg latency, 152.0 ms max latency.
342 records sent, 66.9 records/sec (6.53 MB/sec), 44.0 ms avg latency, 171.0 ms max latency.
370 records sent, 74.0 records/sec (7.23 MB/sec), 54.4 ms avg latency, 344.0 ms max latency.
8333 records sent, 52.662180 records/sec (5.14 MB/sec), 1019.52 ms avg latency, 17341.00 ms max latency, 52 ms 50th, 8149 ms 95th, 10674 ms 99th, 11082 ms 99.9th.
