run_id=security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps1000-batch131072-acksall-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b3-rf3-isr3-msg10240-tps1000-batch131072-acksall-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4993 records sent, 998.6 records/sec (9.75 MB/sec), 11.9 ms avg latency, 583.0 ms max latency.
5007 records sent, 1000.0 records/sec (9.77 MB/sec), 6.2 ms avg latency, 27.0 ms max latency.
5006 records sent, 1001.0 records/sec (9.78 MB/sec), 6.0 ms avg latency, 25.0 ms max latency.
5005 records sent, 1000.4 records/sec (9.77 MB/sec), 6.1 ms avg latency, 29.0 ms max latency.
5003 records sent, 1000.2 records/sec (9.77 MB/sec), 6.1 ms avg latency, 33.0 ms max latency.
5001 records sent, 999.8 records/sec (9.76 MB/sec), 6.1 ms avg latency, 44.0 ms max latency.
5005 records sent, 1000.4 records/sec (9.77 MB/sec), 5.8 ms avg latency, 20.0 ms max latency.
5002 records sent, 999.8 records/sec (9.76 MB/sec), 5.8 ms avg latency, 27.0 ms max latency.
5009 records sent, 1000.6 records/sec (9.77 MB/sec), 6.3 ms avg latency, 43.0 ms max latency.
4998 records sent, 999.6 records/sec (9.76 MB/sec), 7.1 ms avg latency, 69.0 ms max latency.
5006 records sent, 1000.6 records/sec (9.77 MB/sec), 7.6 ms avg latency, 83.0 ms max latency.
5004 records sent, 1000.0 records/sec (9.77 MB/sec), 5.8 ms avg latency, 22.0 ms max latency.
5006 records sent, 1000.4 records/sec (9.77 MB/sec), 5.9 ms avg latency, 26.0 ms max latency.
5002 records sent, 999.8 records/sec (9.76 MB/sec), 5.8 ms avg latency, 25.0 ms max latency.
5003 records sent, 1000.4 records/sec (9.77 MB/sec), 5.9 ms avg latency, 37.0 ms max latency.
5003 records sent, 1000.0 records/sec (9.77 MB/sec), 6.1 ms avg latency, 40.0 ms max latency.
5005 records sent, 1000.4 records/sec (9.77 MB/sec), 5.8 ms avg latency, 34.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 6.1 ms avg latency, 34.0 ms max latency.
5001 records sent, 1000.0 records/sec (9.77 MB/sec), 5.8 ms avg latency, 19.0 ms max latency.
100000 records sent, 999.780048 records/sec (9.76 MB/sec), 6.39 ms avg latency, 583.00 ms max latency, 6 ms 50th, 10 ms 95th, 27 ms 99th, 64 ms 99.9th.
