producer_index=6
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 5230.0 ms avg latency, 5230.0 ms max latency.
76 records sent, 14.7 records/sec (1.44 MB/sec), 7047.5 ms avg latency, 16709.0 ms max latency.
156 records sent, 30.5 records/sec (2.97 MB/sec), 9761.8 ms avg latency, 11393.0 ms max latency.
156 records sent, 30.5 records/sec (2.98 MB/sec), 9161.6 ms avg latency, 12482.0 ms max latency.
156 records sent, 30.0 records/sec (2.93 MB/sec), 8334.9 ms avg latency, 9364.0 ms max latency.
156 records sent, 30.6 records/sec (2.99 MB/sec), 8564.4 ms avg latency, 9548.0 ms max latency.
389 records sent, 77.5 records/sec (7.57 MB/sec), 5191.9 ms avg latency, 9207.0 ms max latency.
480 records sent, 95.4 records/sec (9.32 MB/sec), 1731.9 ms avg latency, 2916.0 ms max latency.
402 records sent, 80.2 records/sec (7.83 MB/sec), 307.8 ms avg latency, 1231.0 ms max latency.
357 records sent, 71.2 records/sec (6.96 MB/sec), 61.8 ms avg latency, 184.0 ms max latency.
397 records sent, 79.4 records/sec (7.75 MB/sec), 70.5 ms avg latency, 305.0 ms max latency.
389 records sent, 77.7 records/sec (7.59 MB/sec), 46.5 ms avg latency, 166.0 ms max latency.
381 records sent, 75.9 records/sec (7.41 MB/sec), 56.5 ms avg latency, 177.0 ms max latency.
392 records sent, 77.9 records/sec (7.61 MB/sec), 47.7 ms avg latency, 132.0 ms max latency.
399 records sent, 79.7 records/sec (7.78 MB/sec), 53.8 ms avg latency, 254.0 ms max latency.
392 records sent, 78.1 records/sec (7.63 MB/sec), 35.2 ms avg latency, 120.0 ms max latency.
402 records sent, 80.4 records/sec (7.85 MB/sec), 38.8 ms avg latency, 226.0 ms max latency.
392 records sent, 78.2 records/sec (7.64 MB/sec), 44.1 ms avg latency, 313.0 ms max latency.
417 records sent, 82.8 records/sec (8.09 MB/sec), 82.7 ms avg latency, 408.0 ms max latency.
383 records sent, 76.2 records/sec (7.44 MB/sec), 30.2 ms avg latency, 140.0 ms max latency.
406 records sent, 81.2 records/sec (7.92 MB/sec), 36.1 ms avg latency, 123.0 ms max latency.
421 records sent, 83.8 records/sec (8.19 MB/sec), 31.0 ms avg latency, 111.0 ms max latency.
449 records sent, 89.4 records/sec (8.73 MB/sec), 42.6 ms avg latency, 313.0 ms max latency.
470 records sent, 94.0 records/sec (9.18 MB/sec), 25.3 ms avg latency, 80.0 ms max latency.
8333 records sent, 61.542666 records/sec (6.01 MB/sec), 1126.96 ms avg latency, 16709.00 ms max latency, 44 ms 50th, 8480 ms 95th, 10158 ms 99th, 11940 ms 99.9th.
