producer_index=1
producer_count=6
producer_records=16667
producer_throughput=167
166 records sent, 33.1 records/sec (0.03 MB/sec), 425.4 ms avg latency, 4705.0 ms max latency.
1507 records sent, 301.2 records/sec (0.29 MB/sec), 211.5 ms avg latency, 575.0 ms max latency.
833 records sent, 166.5 records/sec (0.16 MB/sec), 10.7 ms avg latency, 52.0 ms max latency.
840 records sent, 168.0 records/sec (0.16 MB/sec), 14.0 ms avg latency, 58.0 ms max latency.
836 records sent, 167.2 records/sec (0.16 MB/sec), 12.5 ms avg latency, 59.0 ms max latency.
836 records sent, 167.1 records/sec (0.16 MB/sec), 13.2 ms avg latency, 76.0 ms max latency.
837 records sent, 167.1 records/sec (0.16 MB/sec), 12.7 ms avg latency, 77.0 ms max latency.
836 records sent, 167.1 records/sec (0.16 MB/sec), 12.6 ms avg latency, 62.0 ms max latency.
837 records sent, 166.9 records/sec (0.16 MB/sec), 10.7 ms avg latency, 52.0 ms max latency.
839 records sent, 167.8 records/sec (0.16 MB/sec), 9.0 ms avg latency, 35.0 ms max latency.
836 records sent, 167.0 records/sec (0.16 MB/sec), 8.6 ms avg latency, 33.0 ms max latency.
836 records sent, 167.0 records/sec (0.16 MB/sec), 9.2 ms avg latency, 53.0 ms max latency.
837 records sent, 167.1 records/sec (0.16 MB/sec), 8.8 ms avg latency, 47.0 ms max latency.
837 records sent, 167.3 records/sec (0.16 MB/sec), 9.2 ms avg latency, 33.0 ms max latency.
836 records sent, 167.1 records/sec (0.16 MB/sec), 8.5 ms avg latency, 42.0 ms max latency.
835 records sent, 167.0 records/sec (0.16 MB/sec), 8.1 ms avg latency, 37.0 ms max latency.
835 records sent, 166.8 records/sec (0.16 MB/sec), 9.1 ms avg latency, 41.0 ms max latency.
837 records sent, 167.3 records/sec (0.16 MB/sec), 8.4 ms avg latency, 32.0 ms max latency.
836 records sent, 166.5 records/sec (0.16 MB/sec), 8.4 ms avg latency, 27.0 ms max latency.
16667 records sent, 166.918709 records/sec (0.16 MB/sec), 32.50 ms avg latency, 4705.00 ms max latency, 9 ms 50th, 257 ms 95th, 496 ms 99th, 559 ms 99.9th.
