4995 records sent, 998.8 records/sec (0.98 MB/sec), 89.2 ms avg latency, 1266.0 ms max latency.
5007 records sent, 1000.2 records/sec (0.98 MB/sec), 5.2 ms avg latency, 24.0 ms max latency.
5006 records sent, 1000.6 records/sec (0.98 MB/sec), 5.0 ms avg latency, 13.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 4.9 ms avg latency, 12.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 4.9 ms avg latency, 12.0 ms max latency.
5005 records sent, 1000.4 records/sec (0.98 MB/sec), 4.8 ms avg latency, 27.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 4.8 ms avg latency, 9.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 4.9 ms avg latency, 30.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 4.8 ms avg latency, 12.0 ms max latency.
5007 records sent, 1000.2 records/sec (0.98 MB/sec), 4.8 ms avg latency, 30.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 4.8 ms avg latency, 31.0 ms max latency.
5003 records sent, 1000.4 records/sec (0.98 MB/sec), 4.7 ms avg latency, 12.0 ms max latency.
5003 records sent, 999.8 records/sec (0.98 MB/sec), 4.9 ms avg latency, 27.0 ms max latency.
5004 records sent, 1000.4 records/sec (0.98 MB/sec), 4.9 ms avg latency, 21.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 4.9 ms avg latency, 27.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 4.9 ms avg latency, 18.0 ms max latency.
5000 records sent, 999.6 records/sec (0.98 MB/sec), 4.9 ms avg latency, 13.0 ms max latency.
5003 records sent, 1000.6 records/sec (0.98 MB/sec), 4.8 ms avg latency, 23.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 4.7 ms avg latency, 10.0 ms max latency.
100000 records sent, 999.570185 records/sec (0.98 MB/sec), 9.08 ms avg latency, 1266.00 ms max latency, 5 ms 50th, 8 ms 95th, 305 ms 99th, 382 ms 99.9th.
