run_id=security-overhead-final-factorial-tls-b5-rf5-isr3-msg1024-tps1000-batch16384-acksall-prod1-complz4-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b5-rf5-isr3-msg1024-tps1000-batch16384-acksall-prod1-complz4-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4998 records sent, 998.6 records/sec (0.98 MB/sec), 72.2 ms avg latency, 1178.0 ms max latency.
5007 records sent, 1000.4 records/sec (0.98 MB/sec), 5.6 ms avg latency, 15.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 5.5 ms avg latency, 24.0 ms max latency.
5006 records sent, 1000.0 records/sec (0.98 MB/sec), 5.5 ms avg latency, 39.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 5.6 ms avg latency, 28.0 ms max latency.
5004 records sent, 1000.0 records/sec (0.98 MB/sec), 5.5 ms avg latency, 23.0 ms max latency.
5000 records sent, 999.8 records/sec (0.98 MB/sec), 5.4 ms avg latency, 25.0 ms max latency.
5005 records sent, 1000.8 records/sec (0.98 MB/sec), 5.5 ms avg latency, 28.0 ms max latency.
5004 records sent, 1000.0 records/sec (0.98 MB/sec), 5.5 ms avg latency, 28.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 5.4 ms avg latency, 29.0 ms max latency.
5006 records sent, 1000.2 records/sec (0.98 MB/sec), 5.3 ms avg latency, 16.0 ms max latency.
5003 records sent, 1000.0 records/sec (0.98 MB/sec), 5.4 ms avg latency, 27.0 ms max latency.
5002 records sent, 1000.0 records/sec (0.98 MB/sec), 5.4 ms avg latency, 27.0 ms max latency.
5006 records sent, 1000.4 records/sec (0.98 MB/sec), 5.4 ms avg latency, 14.0 ms max latency.
5003 records sent, 1000.4 records/sec (0.98 MB/sec), 5.3 ms avg latency, 13.0 ms max latency.
5005 records sent, 1000.0 records/sec (0.98 MB/sec), 5.4 ms avg latency, 29.0 ms max latency.
5005 records sent, 1000.4 records/sec (0.98 MB/sec), 5.3 ms avg latency, 27.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 5.7 ms avg latency, 33.0 ms max latency.
5003 records sent, 999.8 records/sec (0.98 MB/sec), 6.0 ms avg latency, 44.0 ms max latency.
100000 records sent, 999.510240 records/sec (0.98 MB/sec), 8.82 ms avg latency, 1178.00 ms max latency, 5 ms 50th, 9 ms 95th, 257 ms 99th, 320 ms 99.9th.
