producer_index=9
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 9280.0 ms avg latency, 9280.0 ms max latency.
1190 records sent, 237.4 records/sec (2.32 MB/sec), 468.6 ms avg latency, 1487.0 ms max latency.
418 records sent, 83.2 records/sec (0.81 MB/sec), 43.8 ms avg latency, 140.0 ms max latency.
417 records sent, 83.3 records/sec (0.81 MB/sec), 25.6 ms avg latency, 152.0 ms max latency.
415 records sent, 82.9 records/sec (0.81 MB/sec), 16.0 ms avg latency, 67.0 ms max latency.
420 records sent, 83.7 records/sec (0.82 MB/sec), 21.3 ms avg latency, 123.0 ms max latency.
410 records sent, 81.6 records/sec (0.80 MB/sec), 21.1 ms avg latency, 90.0 ms max latency.
428 records sent, 85.6 records/sec (0.84 MB/sec), 19.6 ms avg latency, 130.0 ms max latency.
415 records sent, 82.8 records/sec (0.81 MB/sec), 16.1 ms avg latency, 64.0 ms max latency.
415 records sent, 82.8 records/sec (0.81 MB/sec), 16.5 ms avg latency, 61.0 ms max latency.
418 records sent, 83.4 records/sec (0.81 MB/sec), 17.2 ms avg latency, 79.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 16.0 ms avg latency, 73.0 ms max latency.
417 records sent, 83.1 records/sec (0.81 MB/sec), 14.9 ms avg latency, 65.0 ms max latency.
415 records sent, 83.0 records/sec (0.81 MB/sec), 18.8 ms avg latency, 77.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 16.7 ms avg latency, 112.0 ms max latency.
415 records sent, 82.8 records/sec (0.81 MB/sec), 16.5 ms avg latency, 83.0 ms max latency.
416 records sent, 83.2 records/sec (0.81 MB/sec), 16.2 ms avg latency, 109.0 ms max latency.
415 records sent, 82.5 records/sec (0.81 MB/sec), 17.7 ms avg latency, 119.0 ms max latency.
423 records sent, 84.5 records/sec (0.83 MB/sec), 16.6 ms avg latency, 108.0 ms max latency.
8333 records sent, 82.903874 records/sec (0.81 MB/sec), 84.63 ms avg latency, 9280.00 ms max latency, 15 ms 50th, 485 ms 95th, 1198 ms 99th, 1401 ms 99.9th.
