3182 records sent, 636.3 records/sec (62.14 MB/sec), 18.1 ms avg latency, 751.0 ms max latency.
4665 records sent, 933.0 records/sec (91.11 MB/sec), 7.4 ms avg latency, 55.0 ms max latency.
4483 records sent, 896.6 records/sec (87.56 MB/sec), 7.4 ms avg latency, 94.0 ms max latency.
4318 records sent, 863.4 records/sec (84.32 MB/sec), 7.4 ms avg latency, 48.0 ms max latency.
5046 records sent, 1009.2 records/sec (98.55 MB/sec), 8.6 ms avg latency, 55.0 ms max latency.
6311 records sent, 1261.7 records/sec (123.21 MB/sec), 9.3 ms avg latency, 75.0 ms max latency.
6221 records sent, 1244.2 records/sec (121.50 MB/sec), 9.8 ms avg latency, 62.0 ms max latency.
5781 records sent, 1156.0 records/sec (112.89 MB/sec), 9.5 ms avg latency, 77.0 ms max latency.
4992 records sent, 998.2 records/sec (97.48 MB/sec), 8.3 ms avg latency, 56.0 ms max latency.
5027 records sent, 1005.4 records/sec (98.18 MB/sec), 7.0 ms avg latency, 55.0 ms max latency.
5005 records sent, 1001.0 records/sec (97.75 MB/sec), 6.3 ms avg latency, 62.0 ms max latency.
4986 records sent, 997.2 records/sec (97.38 MB/sec), 7.5 ms avg latency, 233.0 ms max latency.
5008 records sent, 1001.4 records/sec (97.79 MB/sec), 15.4 ms avg latency, 213.0 ms max latency.
5012 records sent, 1002.0 records/sec (97.85 MB/sec), 8.5 ms avg latency, 160.0 ms max latency.
4996 records sent, 999.0 records/sec (97.56 MB/sec), 6.4 ms avg latency, 65.0 ms max latency.
4993 records sent, 998.4 records/sec (97.50 MB/sec), 8.7 ms avg latency, 211.0 ms max latency.
4739 records sent, 947.8 records/sec (92.56 MB/sec), 6.2 ms avg latency, 55.0 ms max latency.
5288 records sent, 1056.1 records/sec (103.14 MB/sec), 5.7 ms avg latency, 40.0 ms max latency.
5009 records sent, 1001.6 records/sec (97.81 MB/sec), 5.5 ms avg latency, 55.0 ms max latency.
100000 records sent, 999.640130 records/sec (97.62 MB/sec), 8.30 ms avg latency, 751.00 ms max latency, 5 ms 50th, 25 ms 95th, 52 ms 99th, 139 ms 99.9th.
