producer_index=3
producer_count=6
producer_records=16667
producer_throughput=167
51 records sent, 10.2 records/sec (0.10 MB/sec), 894.2 ms avg latency, 4222.0 ms max latency.
992 records sent, 197.8 records/sec (1.93 MB/sec), 3236.9 ms avg latency, 4466.0 ms max latency.
1468 records sent, 293.6 records/sec (2.87 MB/sec), 1304.3 ms avg latency, 3980.0 ms max latency.
832 records sent, 166.1 records/sec (1.62 MB/sec), 12.5 ms avg latency, 68.0 ms max latency.
849 records sent, 169.7 records/sec (1.66 MB/sec), 13.1 ms avg latency, 90.0 ms max latency.
838 records sent, 167.4 records/sec (1.63 MB/sec), 16.8 ms avg latency, 127.0 ms max latency.
835 records sent, 166.4 records/sec (1.63 MB/sec), 17.0 ms avg latency, 213.0 ms max latency.
839 records sent, 167.8 records/sec (1.64 MB/sec), 13.4 ms avg latency, 149.0 ms max latency.
837 records sent, 167.1 records/sec (1.63 MB/sec), 11.1 ms avg latency, 60.0 ms max latency.
837 records sent, 167.3 records/sec (1.63 MB/sec), 9.9 ms avg latency, 73.0 ms max latency.
835 records sent, 166.8 records/sec (1.63 MB/sec), 11.2 ms avg latency, 78.0 ms max latency.
836 records sent, 167.2 records/sec (1.63 MB/sec), 13.0 ms avg latency, 205.0 ms max latency.
830 records sent, 165.3 records/sec (1.61 MB/sec), 7.9 ms avg latency, 67.0 ms max latency.
851 records sent, 170.0 records/sec (1.66 MB/sec), 7.9 ms avg latency, 70.0 ms max latency.
836 records sent, 167.0 records/sec (1.63 MB/sec), 6.9 ms avg latency, 43.0 ms max latency.
836 records sent, 167.0 records/sec (1.63 MB/sec), 6.4 ms avg latency, 25.0 ms max latency.
837 records sent, 167.3 records/sec (1.63 MB/sec), 6.4 ms avg latency, 22.0 ms max latency.
835 records sent, 166.9 records/sec (1.63 MB/sec), 6.7 ms avg latency, 44.0 ms max latency.
837 records sent, 167.2 records/sec (1.63 MB/sec), 7.6 ms avg latency, 114.0 ms max latency.
16667 records sent, 166.937099 records/sec (1.63 MB/sec), 319.04 ms avg latency, 4466.00 ms max latency, 8 ms 50th, 3123 ms 95th, 4127 ms 99th, 4402 ms 99.9th.
