run_id=security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2246 records sent, 449.1 records/sec (43.86 MB/sec), 339.0 ms avg latency, 1140.0 ms max latency.
4583 records sent, 916.6 records/sec (89.51 MB/sec), 5.9 ms avg latency, 48.0 ms max latency.
4476 records sent, 895.2 records/sec (87.42 MB/sec), 4.1 ms avg latency, 55.0 ms max latency.
5761 records sent, 1152.2 records/sec (112.52 MB/sec), 5.1 ms avg latency, 67.0 ms max latency.
6701 records sent, 1340.2 records/sec (130.88 MB/sec), 4.5 ms avg latency, 151.0 ms max latency.
6860 records sent, 1372.0 records/sec (133.98 MB/sec), 4.7 ms avg latency, 73.0 ms max latency.
6842 records sent, 1368.4 records/sec (133.63 MB/sec), 5.5 ms avg latency, 150.0 ms max latency.
6303 records sent, 1260.6 records/sec (123.11 MB/sec), 7.4 ms avg latency, 78.0 ms max latency.
6877 records sent, 1375.4 records/sec (134.32 MB/sec), 8.3 ms avg latency, 84.0 ms max latency.
6773 records sent, 1354.6 records/sec (132.29 MB/sec), 6.2 ms avg latency, 76.0 ms max latency.
6649 records sent, 1329.8 records/sec (129.86 MB/sec), 22.3 ms avg latency, 426.0 ms max latency.
5650 records sent, 1130.0 records/sec (110.35 MB/sec), 164.5 ms avg latency, 1620.0 ms max latency.
7045 records sent, 1409.0 records/sec (137.60 MB/sec), 5.8 ms avg latency, 72.0 ms max latency.
7084 records sent, 1416.5 records/sec (138.33 MB/sec), 5.9 ms avg latency, 90.0 ms max latency.
7022 records sent, 1404.4 records/sec (137.15 MB/sec), 6.8 ms avg latency, 134.0 ms max latency.
6979 records sent, 1395.8 records/sec (136.31 MB/sec), 5.6 ms avg latency, 79.0 ms max latency.
100000 records sent, 1225.940910 records/sec (119.72 MB/sec), 23.41 ms avg latency, 1620.00 ms max latency, 3 ms 50th, 62 ms 95th, 578 ms 99th, 1147 ms 99.9th.
