run_id=security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps1000-batch131072-acks1-prod1-complz4-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps1000-batch131072-acks1-prod1-complz4-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
2066 records sent, 413.2 records/sec (40.35 MB/sec), 267.7 ms avg latency, 1420.0 ms max latency.
4207 records sent, 841.4 records/sec (82.17 MB/sec), 8.6 ms avg latency, 60.0 ms max latency.
4719 records sent, 943.6 records/sec (92.15 MB/sec), 7.1 ms avg latency, 68.0 ms max latency.
5802 records sent, 1160.4 records/sec (113.32 MB/sec), 6.3 ms avg latency, 63.0 ms max latency.
6803 records sent, 1360.6 records/sec (132.87 MB/sec), 8.3 ms avg latency, 112.0 ms max latency.
6410 records sent, 1282.0 records/sec (125.20 MB/sec), 8.1 ms avg latency, 112.0 ms max latency.
4995 records sent, 999.0 records/sec (97.56 MB/sec), 6.2 ms avg latency, 79.0 ms max latency.
4994 records sent, 998.8 records/sec (97.54 MB/sec), 5.5 ms avg latency, 85.0 ms max latency.
5015 records sent, 1003.0 records/sec (97.95 MB/sec), 4.8 ms avg latency, 76.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 5.0 ms avg latency, 71.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 5.1 ms avg latency, 113.0 ms max latency.
4990 records sent, 998.0 records/sec (97.46 MB/sec), 5.2 ms avg latency, 76.0 ms max latency.
5014 records sent, 1002.8 records/sec (97.93 MB/sec), 10.0 ms avg latency, 162.0 ms max latency.
4998 records sent, 999.2 records/sec (97.58 MB/sec), 5.1 ms avg latency, 62.0 ms max latency.
5007 records sent, 1001.4 records/sec (97.79 MB/sec), 5.2 ms avg latency, 70.0 ms max latency.
4834 records sent, 966.8 records/sec (94.41 MB/sec), 5.0 ms avg latency, 52.0 ms max latency.
5167 records sent, 1033.4 records/sec (100.92 MB/sec), 5.6 ms avg latency, 77.0 ms max latency.
5004 records sent, 1000.8 records/sec (97.73 MB/sec), 5.4 ms avg latency, 87.0 ms max latency.
4997 records sent, 999.2 records/sec (97.58 MB/sec), 6.7 ms avg latency, 66.0 ms max latency.
100000 records sent, 999.700090 records/sec (97.63 MB/sec), 11.70 ms avg latency, 1420.00 ms max latency, 4 ms 50th, 21 ms 95th, 111 ms 99th, 970 ms 99.9th.
