producer_index=6
producer_count=6
producer_records=16666
producer_throughput=1666
1 records sent, 0.1 records/sec (0.01 MB/sec), 2568.0 ms avg latency, 2568.0 ms max latency.
109 records sent, 21.3 records/sec (2.08 MB/sec), 4969.6 ms avg latency, 8913.0 ms max latency.
323 records sent, 63.6 records/sec (6.21 MB/sec), 5767.1 ms avg latency, 6582.0 ms max latency.
276 records sent, 54.8 records/sec (5.35 MB/sec), 5732.0 ms avg latency, 6273.0 ms max latency.
700 records sent, 139.7 records/sec (13.64 MB/sec), 2846.3 ms avg latency, 6181.0 ms max latency.
582 records sent, 116.3 records/sec (11.36 MB/sec), 138.3 ms avg latency, 610.0 ms max latency.
530 records sent, 105.6 records/sec (10.31 MB/sec), 50.3 ms avg latency, 436.0 ms max latency.
579 records sent, 115.0 records/sec (11.23 MB/sec), 44.5 ms avg latency, 218.0 ms max latency.
578 records sent, 115.6 records/sec (11.29 MB/sec), 30.9 ms avg latency, 134.0 ms max latency.
643 records sent, 128.4 records/sec (12.54 MB/sec), 41.1 ms avg latency, 160.0 ms max latency.
576 records sent, 115.1 records/sec (11.24 MB/sec), 32.8 ms avg latency, 137.0 ms max latency.
599 records sent, 119.7 records/sec (11.69 MB/sec), 35.4 ms avg latency, 180.0 ms max latency.
610 records sent, 121.3 records/sec (11.85 MB/sec), 28.4 ms avg latency, 145.0 ms max latency.
642 records sent, 128.0 records/sec (12.50 MB/sec), 28.2 ms avg latency, 122.0 ms max latency.
691 records sent, 137.8 records/sec (13.46 MB/sec), 37.5 ms avg latency, 122.0 ms max latency.
598 records sent, 118.9 records/sec (11.61 MB/sec), 27.7 ms avg latency, 118.0 ms max latency.
601 records sent, 120.1 records/sec (11.73 MB/sec), 26.6 ms avg latency, 108.0 ms max latency.
649 records sent, 129.6 records/sec (12.66 MB/sec), 24.2 ms avg latency, 103.0 ms max latency.
668 records sent, 133.4 records/sec (13.02 MB/sec), 28.3 ms avg latency, 110.0 ms max latency.
639 records sent, 127.0 records/sec (12.40 MB/sec), 34.9 ms avg latency, 275.0 ms max latency.
661 records sent, 132.1 records/sec (12.90 MB/sec), 54.5 ms avg latency, 439.0 ms max latency.
728 records sent, 145.5 records/sec (14.21 MB/sec), 28.4 ms avg latency, 115.0 ms max latency.
732 records sent, 146.3 records/sec (14.29 MB/sec), 28.3 ms avg latency, 120.0 ms max latency.
639 records sent, 127.3 records/sec (12.44 MB/sec), 26.7 ms avg latency, 118.0 ms max latency.
677 records sent, 134.7 records/sec (13.15 MB/sec), 24.0 ms avg latency, 123.0 ms max latency.
714 records sent, 142.1 records/sec (13.88 MB/sec), 19.9 ms avg latency, 103.0 ms max latency.
754 records sent, 150.1 records/sec (14.66 MB/sec), 22.4 ms avg latency, 110.0 ms max latency.
904 records sent, 180.7 records/sec (17.65 MB/sec), 19.4 ms avg latency, 86.0 ms max latency.
16666 records sent, 113.445922 records/sec (11.08 MB/sec), 390.77 ms avg latency, 8913.00 ms max latency, 25 ms 50th, 4440 ms 95th, 5977 ms 99th, 6243 ms 99.9th.
