producer_index=3
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.01 MB/sec), 18318.0 ms avg latency, 18318.0 ms max latency.
54 records sent, 10.7 records/sec (1.04 MB/sec), 7925.6 ms avg latency, 9591.0 ms max latency.
132 records sent, 25.8 records/sec (2.52 MB/sec), 11194.5 ms avg latency, 12851.0 ms max latency.
198 records sent, 39.2 records/sec (3.82 MB/sec), 12416.2 ms avg latency, 13924.0 ms max latency.
268 records sent, 53.3 records/sec (5.20 MB/sec), 7495.1 ms avg latency, 10155.0 ms max latency.
318 records sent, 62.6 records/sec (6.12 MB/sec), 5665.1 ms avg latency, 6393.0 ms max latency.
348 records sent, 69.1 records/sec (6.75 MB/sec), 4762.3 ms avg latency, 5239.0 ms max latency.
407 records sent, 80.4 records/sec (7.85 MB/sec), 4018.2 ms avg latency, 4653.0 ms max latency.
450 records sent, 89.8 records/sec (8.77 MB/sec), 2352.0 ms avg latency, 3578.0 ms max latency.
403 records sent, 80.3 records/sec (7.85 MB/sec), 428.7 ms avg latency, 1436.0 ms max latency.
308 records sent, 61.5 records/sec (6.00 MB/sec), 75.0 ms avg latency, 221.0 ms max latency.
253 records sent, 50.3 records/sec (4.91 MB/sec), 54.1 ms avg latency, 176.0 ms max latency.
328 records sent, 65.5 records/sec (6.40 MB/sec), 58.6 ms avg latency, 188.0 ms max latency.
335 records sent, 66.6 records/sec (6.51 MB/sec), 48.9 ms avg latency, 246.0 ms max latency.
343 records sent, 68.5 records/sec (6.69 MB/sec), 62.0 ms avg latency, 324.0 ms max latency.
352 records sent, 70.2 records/sec (6.86 MB/sec), 61.1 ms avg latency, 321.0 ms max latency.
382 records sent, 76.3 records/sec (7.45 MB/sec), 48.3 ms avg latency, 160.0 ms max latency.
376 records sent, 74.9 records/sec (7.31 MB/sec), 54.1 ms avg latency, 216.0 ms max latency.
390 records sent, 77.7 records/sec (7.59 MB/sec), 84.1 ms avg latency, 456.0 ms max latency.
395 records sent, 78.9 records/sec (7.70 MB/sec), 86.6 ms avg latency, 690.0 ms max latency.
402 records sent, 80.4 records/sec (7.85 MB/sec), 125.6 ms avg latency, 526.0 ms max latency.
395 records sent, 78.7 records/sec (7.69 MB/sec), 61.4 ms avg latency, 235.0 ms max latency.
359 records sent, 71.8 records/sec (7.01 MB/sec), 35.5 ms avg latency, 137.0 ms max latency.
357 records sent, 70.9 records/sec (6.92 MB/sec), 35.6 ms avg latency, 146.0 ms max latency.
400 records sent, 79.4 records/sec (7.75 MB/sec), 49.6 ms avg latency, 209.0 ms max latency.
371 records sent, 74.1 records/sec (7.24 MB/sec), 46.2 ms avg latency, 247.0 ms max latency.
8334 records sent, 57.287800 records/sec (5.59 MB/sec), 1568.88 ms avg latency, 18318.00 ms max latency, 67 ms 50th, 8091 ms 95th, 12750 ms 99th, 13593 ms 99.9th.
