producer_index=6
producer_count=6
producer_records=16666
producer_throughput=166
1 records sent, 0.1 records/sec (0.00 MB/sec), 8916.0 ms avg latency, 8916.0 ms max latency.
1344 records sent, 268.8 records/sec (2.63 MB/sec), 4242.6 ms avg latency, 5580.0 ms max latency.
1803 records sent, 360.5 records/sec (3.52 MB/sec), 1877.9 ms avg latency, 5512.0 ms max latency.
841 records sent, 168.2 records/sec (1.64 MB/sec), 19.5 ms avg latency, 100.0 ms max latency.
832 records sent, 166.2 records/sec (1.62 MB/sec), 13.1 ms avg latency, 90.0 ms max latency.
829 records sent, 165.4 records/sec (1.61 MB/sec), 12.4 ms avg latency, 86.0 ms max latency.
834 records sent, 166.8 records/sec (1.63 MB/sec), 12.3 ms avg latency, 56.0 ms max latency.
831 records sent, 165.9 records/sec (1.62 MB/sec), 12.0 ms avg latency, 65.0 ms max latency.
832 records sent, 166.1 records/sec (1.62 MB/sec), 11.6 ms avg latency, 60.0 ms max latency.
828 records sent, 165.5 records/sec (1.62 MB/sec), 16.0 ms avg latency, 108.0 ms max latency.
833 records sent, 166.3 records/sec (1.62 MB/sec), 12.7 ms avg latency, 63.0 ms max latency.
833 records sent, 166.4 records/sec (1.62 MB/sec), 10.7 ms avg latency, 42.0 ms max latency.
832 records sent, 166.2 records/sec (1.62 MB/sec), 10.9 ms avg latency, 77.0 ms max latency.
831 records sent, 166.2 records/sec (1.62 MB/sec), 9.4 ms avg latency, 28.0 ms max latency.
831 records sent, 166.0 records/sec (1.62 MB/sec), 9.5 ms avg latency, 35.0 ms max latency.
831 records sent, 166.0 records/sec (1.62 MB/sec), 8.8 ms avg latency, 52.0 ms max latency.
832 records sent, 166.2 records/sec (1.62 MB/sec), 11.2 ms avg latency, 98.0 ms max latency.
830 records sent, 165.2 records/sec (1.61 MB/sec), 8.0 ms avg latency, 28.0 ms max latency.
835 records sent, 166.8 records/sec (1.63 MB/sec), 8.1 ms avg latency, 58.0 ms max latency.
16666 records sent, 165.913390 records/sec (1.62 MB/sec), 555.23 ms avg latency, 8916.00 ms max latency, 10 ms 50th, 4464 ms 95th, 5307 ms 99th, 5512 ms 99.9th.
