producer_index=1
producer_count=6
producer_records=16667
producer_throughput=1667
17 records sent, 3.4 records/sec (0.33 MB/sec), 853.6 ms avg latency, 4520.0 ms max latency.
566 records sent, 113.1 records/sec (11.05 MB/sec), 459.0 ms avg latency, 1080.0 ms max latency.
594 records sent, 118.6 records/sec (11.58 MB/sec), 41.5 ms avg latency, 129.0 ms max latency.
795 records sent, 158.1 records/sec (15.44 MB/sec), 16.2 ms avg latency, 79.0 ms max latency.
897 records sent, 179.3 records/sec (17.51 MB/sec), 31.1 ms avg latency, 231.0 ms max latency.
719 records sent, 143.7 records/sec (14.03 MB/sec), 17.1 ms avg latency, 72.0 ms max latency.
759 records sent, 151.3 records/sec (14.78 MB/sec), 16.1 ms avg latency, 72.0 ms max latency.
712 records sent, 142.4 records/sec (13.90 MB/sec), 15.1 ms avg latency, 59.0 ms max latency.
802 records sent, 160.2 records/sec (15.65 MB/sec), 16.6 ms avg latency, 79.0 ms max latency.
738 records sent, 146.7 records/sec (14.32 MB/sec), 16.6 ms avg latency, 86.0 ms max latency.
832 records sent, 166.3 records/sec (16.24 MB/sec), 16.5 ms avg latency, 86.0 ms max latency.
735 records sent, 146.9 records/sec (14.35 MB/sec), 15.8 ms avg latency, 87.0 ms max latency.
796 records sent, 159.1 records/sec (15.54 MB/sec), 15.7 ms avg latency, 75.0 ms max latency.
892 records sent, 178.4 records/sec (17.42 MB/sec), 15.3 ms avg latency, 81.0 ms max latency.
753 records sent, 150.3 records/sec (14.68 MB/sec), 24.4 ms avg latency, 299.0 ms max latency.
810 records sent, 161.9 records/sec (15.81 MB/sec), 14.4 ms avg latency, 73.0 ms max latency.
819 records sent, 163.3 records/sec (15.95 MB/sec), 14.6 ms avg latency, 62.0 ms max latency.
900 records sent, 179.8 records/sec (17.56 MB/sec), 12.9 ms avg latency, 81.0 ms max latency.
820 records sent, 163.9 records/sec (16.01 MB/sec), 15.0 ms avg latency, 94.0 ms max latency.
821 records sent, 164.0 records/sec (16.02 MB/sec), 12.2 ms avg latency, 59.0 ms max latency.
806 records sent, 161.0 records/sec (15.72 MB/sec), 12.2 ms avg latency, 50.0 ms max latency.
16667 records sent, 151.802466 records/sec (14.82 MB/sec), 33.00 ms avg latency, 4520.00 ms max latency, 13 ms 50th, 64 ms 95th, 706 ms 99th, 909 ms 99.9th.
