sweep_value,run_count,throughput_records_per_sec_mean,throughput_records_per_sec_min,throughput_records_per_sec_max,throughput_mb_per_sec_mean,throughput_mb_per_sec_min,throughput_mb_per_sec_max,avg_latency_ms_mean,avg_latency_ms_min,avg_latency_ms_max,max_latency_ms_mean,max_latency_ms_min,max_latency_ms_max
1024,3,999.7867123333332,999.770053,999.810036,0.98,0.98,0.98,5.626666666666668,4.76,6.08,600.6666666666666,500.0,676.0
10240,3,999.733405,999.710084,999.760058,9.76,9.76,9.76,4.546666666666667,4.46,4.68,529.3333333333334,509.0,542.0
102400,3,999.6767723333334,999.64013,999.720078,97.62333333333333,97.62,97.63,24.733333333333334,23.23,26.2,1463,1322.0,1582.0
