5000 records sent, 999.8 records/sec (9.76 MB/sec), 30.9 ms avg latency, 542.0 ms max latency.
5002 records sent, 1000.4 records/sec (9.77 MB/sec), 2.9 ms avg latency, 25.0 ms max latency.
5002 records sent, 1000.4 records/sec (9.77 MB/sec), 2.8 ms avg latency, 29.0 ms max latency.
5000 records sent, 1000.0 records/sec (9.77 MB/sec), 2.6 ms avg latency, 14.0 ms max latency.
5002 records sent, 1000.4 records/sec (9.77 MB/sec), 2.6 ms avg latency, 11.0 ms max latency.
5000 records sent, 1000.0 records/sec (9.77 MB/sec), 2.8 ms avg latency, 23.0 ms max latency.
5002 records sent, 1000.4 records/sec (9.77 MB/sec), 9.9 ms avg latency, 219.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 2.6 ms avg latency, 23.0 ms max latency.
5000 records sent, 999.8 records/sec (9.76 MB/sec), 2.7 ms avg latency, 17.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 2.8 ms avg latency, 26.0 ms max latency.
5000 records sent, 1000.0 records/sec (9.77 MB/sec), 2.8 ms avg latency, 31.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 2.6 ms avg latency, 23.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 3.0 ms avg latency, 53.0 ms max latency.
5000 records sent, 1000.0 records/sec (9.77 MB/sec), 4.4 ms avg latency, 79.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 2.6 ms avg latency, 10.0 ms max latency.
4999 records sent, 999.8 records/sec (9.76 MB/sec), 2.7 ms avg latency, 23.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 2.6 ms avg latency, 24.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 2.5 ms avg latency, 14.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 2.7 ms avg latency, 25.0 ms max latency.
100000 records sent, 999.760058 records/sec (9.76 MB/sec), 4.68 ms avg latency, 542.00 ms max latency, 3 ms 50th, 5 ms 95th, 93 ms 99th, 196 ms 99.9th.
