producer_index=9
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 8679.0 ms avg latency, 8679.0 ms max latency.
243 records sent, 47.8 records/sec (4.66 MB/sec), 1405.1 ms avg latency, 2124.0 ms max latency.
313 records sent, 62.4 records/sec (6.09 MB/sec), 849.7 ms avg latency, 2042.0 ms max latency.
336 records sent, 66.7 records/sec (6.52 MB/sec), 112.5 ms avg latency, 483.0 ms max latency.
359 records sent, 71.5 records/sec (6.98 MB/sec), 95.2 ms avg latency, 505.0 ms max latency.
411 records sent, 81.7 records/sec (7.98 MB/sec), 51.1 ms avg latency, 226.0 ms max latency.
377 records sent, 75.3 records/sec (7.35 MB/sec), 35.9 ms avg latency, 148.0 ms max latency.
348 records sent, 69.6 records/sec (6.80 MB/sec), 34.2 ms avg latency, 114.0 ms max latency.
385 records sent, 76.9 records/sec (7.51 MB/sec), 46.6 ms avg latency, 190.0 ms max latency.
366 records sent, 73.1 records/sec (7.14 MB/sec), 35.0 ms avg latency, 141.0 ms max latency.
444 records sent, 88.0 records/sec (8.59 MB/sec), 48.5 ms avg latency, 219.0 ms max latency.
405 records sent, 80.9 records/sec (7.90 MB/sec), 59.2 ms avg latency, 367.0 ms max latency.
366 records sent, 73.1 records/sec (7.14 MB/sec), 29.0 ms avg latency, 178.0 ms max latency.
381 records sent, 74.8 records/sec (7.31 MB/sec), 38.7 ms avg latency, 192.0 ms max latency.
392 records sent, 78.1 records/sec (7.63 MB/sec), 39.3 ms avg latency, 249.0 ms max latency.
357 records sent, 69.3 records/sec (6.77 MB/sec), 54.4 ms avg latency, 235.0 ms max latency.
380 records sent, 76.0 records/sec (7.42 MB/sec), 38.0 ms avg latency, 177.0 ms max latency.
365 records sent, 72.6 records/sec (7.09 MB/sec), 33.1 ms avg latency, 168.0 ms max latency.
372 records sent, 74.4 records/sec (7.26 MB/sec), 31.6 ms avg latency, 174.0 ms max latency.
374 records sent, 74.3 records/sec (7.26 MB/sec), 30.4 ms avg latency, 107.0 ms max latency.
355 records sent, 70.4 records/sec (6.87 MB/sec), 26.7 ms avg latency, 115.0 ms max latency.
362 records sent, 71.7 records/sec (7.00 MB/sec), 24.7 ms avg latency, 101.0 ms max latency.
419 records sent, 83.6 records/sec (8.17 MB/sec), 59.5 ms avg latency, 308.0 ms max latency.
8333 records sent, 67.537120 records/sec (6.60 MB/sec), 116.70 ms avg latency, 8679.00 ms max latency, 31 ms 50th, 740 ms 95th, 1594 ms 99th, 2002 ms 99.9th.
