run_id=security-overhead-final-factorial-mtls-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod1-compnone-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
2903 records sent, 580.6 records/sec (56.70 MB/sec), 318.0 ms avg latency, 1338.0 ms max latency.
5542 records sent, 1108.2 records/sec (108.22 MB/sec), 23.5 ms avg latency, 82.0 ms max latency.
6378 records sent, 1275.3 records/sec (124.55 MB/sec), 64.7 ms avg latency, 223.0 ms max latency.
5170 records sent, 1034.0 records/sec (100.98 MB/sec), 23.3 ms avg latency, 141.0 ms max latency.
5012 records sent, 1002.4 records/sec (97.89 MB/sec), 20.2 ms avg latency, 139.0 ms max latency.
4985 records sent, 997.0 records/sec (97.36 MB/sec), 19.2 ms avg latency, 112.0 ms max latency.
5017 records sent, 1003.2 records/sec (97.97 MB/sec), 12.5 ms avg latency, 94.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 12.5 ms avg latency, 67.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 13.3 ms avg latency, 139.0 ms max latency.
4994 records sent, 997.4 records/sec (97.40 MB/sec), 19.4 ms avg latency, 180.0 ms max latency.
5014 records sent, 1002.6 records/sec (97.91 MB/sec), 15.8 ms avg latency, 121.0 ms max latency.
4966 records sent, 993.0 records/sec (96.97 MB/sec), 26.4 ms avg latency, 158.0 ms max latency.
4252 records sent, 850.2 records/sec (83.03 MB/sec), 324.5 ms avg latency, 1008.0 ms max latency.
5757 records sent, 1151.4 records/sec (112.44 MB/sec), 106.6 ms avg latency, 351.0 ms max latency.
4987 records sent, 997.4 records/sec (97.40 MB/sec), 21.4 ms avg latency, 141.0 ms max latency.
5045 records sent, 1009.0 records/sec (98.54 MB/sec), 14.4 ms avg latency, 109.0 ms max latency.
5001 records sent, 1000.0 records/sec (97.66 MB/sec), 12.6 ms avg latency, 67.0 ms max latency.
5002 records sent, 1000.2 records/sec (97.68 MB/sec), 12.3 ms avg latency, 69.0 ms max latency.
4990 records sent, 997.8 records/sec (97.44 MB/sec), 17.1 ms avg latency, 141.0 ms max latency.
100000 records sent, 999.340435 records/sec (97.59 MB/sec), 47.36 ms avg latency, 1338.00 ms max latency, 11 ms 50th, 238 ms 95th, 540 ms 99th, 940 ms 99.9th.
