benchmark_type,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,mean_ci_low_pct,mean_ci_high_pct,median_ci_low_pct,median_ci_high_pct
consumer,tls,throughput_records_per_sec,Throughput records/s,24,38.70390136440581,37.36275424168429,34.175982648929555,43.402526592446826,28.64554937644937,45.52585709095366
consumer,tls,fetch_time_ms,Consumer fetch time ms,24,79.58249824972562,61.312549211689586,60.221850923057126,101.1185711573216,39.2031305585201,106.15384615384616
consumer,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,24,-4.464291620347413,-2.5489601409557494,-11.406739689066532,0.5221539094744235,-4.873940176122395,-1.4961769803467473
consumer,tls,broker_cpu_percent_mean,Broker CPU mean %,24,-15.759751948878142,-23.194757980114048,-23.302129402893502,-8.7504627009599,-27.689221828686467,-1.2916338950941215
consumer,mtls,throughput_records_per_sec,Throughput records/s,24,31.813112805363676,25.55141756050012,25.37023239240889,38.463237740479116,17.466310151542004,46.27507165392192
consumer,mtls,fetch_time_ms,Consumer fetch time ms,24,69.09988458890189,31.54510961136675,46.040328713796,93.69709487442002,20.171643378963047,109.39334637964777
consumer,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,24,-25.186519870111237,-25.220673302373523,-29.776490941014796,-20.68702691961141,-35.81389882768342,-14.4576198518261
consumer,mtls,broker_cpu_percent_mean,Broker CPU mean %,24,-46.3442135219458,-45.61595330776032,-55.01885404634951,-37.63767504716339,-66.04944241781865,-26.06616257508622
