trial_index,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,8,1.0148779672284065,-1.2648022931520781,9.427622405172558,-8.072030852999971,-4.980875429228192,2.1456717684782856,24.173302255799676
1,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,8,8.71621651578825,-0.3518146617632965,28.045220162591114,-18.418667874943363,-14.840591939653818,21.797638840887252,59.738328873030035
1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,8,6.025572846917486,-0.09164028130955765,12.0073232135817,-2.1132692352844593,-0.7118903011994262,7.446686242121631,36.02552348445671
1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,8,13.921497993039889,1.698194430604293,33.24601174444372,0.7904013483376122,0.8393766510374534,1.8118064639297211,101.8745074444391
1,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,8,14.125876473220988,3.5082065661788615,31.482323299430544,0.512942470239563,0.5264856721853728,3.545286924897285,97.3388429236701
1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,8,-10.206478138115676,-10.29865062554523,15.54733227444824,-37.23955541260141,-15.6594433047954,-4.71060318609602,18.894932722588052
1,tls,broker_cpu_percent_mean,Broker CPU mean %,8,-14.304350618905953,-13.75720748474621,20.397939066127392,-47.88343075495692,-28.456606665864477,-0.021290488838085708,18.85965343445419
1,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,6,948.4174439781737,6.7485829407260365,2081.6052524220527,-100.0,-73.70975805348209,214.01134393481885,5594.437772106291
1,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,8,13.18419595406302,1.4185363531043662,32.77078504726558,-2.2790830400456614,-0.02342836273402458,2.2906434490957843,99.79298217928324
1,tls,broker_memory_used_percent_mean,Broker memory %,8,36.01281959766373,35.63866554759289,23.761738725101516,7.619926094474107,12.47829707782181,54.25586370935612,74.51184031038038
1,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,8,13.305535292206581,2.5318130965769936,30.656695960314284,0.6120289423787251,0.6258032560716309,2.5662599850128203,94.3809693966152
1,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,8,13.498777875495607,2.161540327419975,31.53502080014734,0.7811723997100144,0.8029553585445325,2.182693730253216,96.91539530902816
1,tls,data_consumed_mb,Data consumed MB,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,tls,fetch_time_ms,Consumer fetch time ms,8,63.817470699109656,61.312549211689586,32.82447188272601,34.24789317735791,39.98277785677832,64.47943197083467,144.7278911564626
1,tls,rebalance_time_ms,Consumer rebalance time ms,8,96.47355936672061,72.53412073490813,65.85557274483666,43.724137931034484,62.07182911449419,90.42236823597966,262.1190130624093
1,tls,records_consumed,records consumed,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,tls,throughput_mb_per_sec,Throughput MB/s,8,37.148917177036026,37.36270749059376,8.70806150822559,25.846735611392923,28.992556584765666,41.63811450280575,53.637541859262974
