record_size_bytes,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
1024,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,12,3.5310656224958197,3.532610747336572,0.029932858100041395,3.4819429224558665,3.5122973026728483,3.5476897922307824,3.5911465542624215
1024,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,12,-16.872499368986123,-14.781605507976746,9.61615173350142,-37.23955541260141,-23.985346245458754,-11.757756688673147,-0.07015806198672367
1024,tls,broker_cpu_percent_mean,Broker CPU mean %,12,-29.4645455176591,-27.70330165905314,6.39837198358384,-47.88343075495692,-29.84396145175621,-26.67009096439785,-22.029479171916318
1024,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,6,1516.397171088641,395.6200846944949,2262.760777186444,-100.0,-5.172413793103445,1820.8395989974938,6250.0
1024,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,12,-0.05363153266175158,0.20552230960074103,1.8885544059585013,-3.0229170435395263,-1.429584843751532,1.5643194394779396,3.176304044356172
1024,tls,broker_memory_used_percent_mean,Broker memory %,12,55.06169547241029,53.51505827881833,7.979474074235438,47.02209206248593,48.58788763301965,58.33838475631999,74.51184031038038
1024,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,12,2.5625963563742586,2.5619510730299684,0.026182375412374077,2.512667083426551,2.5495954822791327,2.5822946976599583,2.613766876706777
1024,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,12,2.181406830417647,2.1744732580334647,0.032558469673890415,2.1171627578062275,2.161958479538014,2.207914425023905,2.2403366000048908
1024,tls,data_consumed_mb,Data consumed MB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,tls,fetch_time_ms,Consumer fetch time ms,12,119.96224396285508,124.8251198469553,45.123567959141425,58.71842267406038,77.0145641008345,145.93953538862354,204.33815350389318
1024,tls,rebalance_time_ms,Consumer rebalance time ms,12,68.05876421754309,65.08518227405972,18.380586890169667,43.724137931034484,60.140362487458106,76.05386712439417,118.23899371069182
1024,tls,records_consumed,records consumed,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,tls,throughput_mb_per_sec,Throughput MB/s,12,48.931223217684,50.45495312209437,7.048392194818821,36.775404576322664,44.36530160930435,53.86835750181892,59.14091455781645
1024,tls,throughput_records_per_sec,Throughput records/s,12,48.931209222528,50.45486848111186,7.0483745239998905,36.7755221627842,44.365302329689364,53.86836344960227,59.14088471045553
102400,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,12,-13.8036020806594,-14.070375847674104,2.2029269768356796,-17.4126703258081,-14.769715313484502,-12.387471753035754,-10.243896622112718
102400,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,12,31.42935519073391,16.330918384255366,38.97040753229764,-16.07898448519041,0.5993394099251859,58.1359012345679,110.32847951236032
102400,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,12,-13.440380628234964,-12.899854089363245,3.5075425948336907,-21.874399999999994,-14.230393667288629,-12.065133663409878,-8.51217034520019
102400,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12,0.7361922093480399,0.7416488796959428,0.026841634332213392,0.6686920652064623,0.7240011358805157,0.7560239745192672,0.7719269868509129
102400,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,12,0.5104526123808169,0.5101899678114271,0.018923968486104413,0.4765044518073944,0.4950779422504863,0.5203111589783981,0.5431227451427647
102400,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,12,-5.8108627035498595,-5.152235118890843,6.263992157871272,-15.620846647626053,-8.155596120302466,-4.135280221735135,10.27790295929097
102400,mtls,broker_cpu_percent_mean,Broker CPU mean %,12,-25.07783738133351,-25.34712614418135,1.4040334101926029,-27.204107434380926,-26.141785489895256,-23.944228079897115,-22.564478842388702
102400,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,12,33.51540713262652,-29.975243727008483,148.63031078343676,-89.35475743277291,-37.32804918999116,13.63749046192546,411.93673904857525
102400,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,12,0.016801197505995485,0.05384366886489453,0.5852886779911929,-1.4422742776879394,0.007530771693576135,0.07119625843894557,1.3920155226134117
102400,mtls,broker_memory_used_percent_mean,Broker memory %,12,7.746376023595283,6.885761831421332,4.315550531765197,3.0631280670584338,5.2279151728573465,8.412960140492851,20.56863487542455
