compression_type,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
lz4,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,12,-24.28851159452856,-24.307885274176417,12.335399809251845,-38.91288010561821,-36.35072602406855,-12.387471753035754,-10.243896622112718
lz4,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,12,24.60441460913467,13.793367752758616,33.97730436139713,-21.40387275242047,-1.673059311815586,53.16704459561602,81.32619684805233
lz4,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,12,-16.948848811274015,-17.383593914027987,5.238014057891616,-23.848700429668245,-21.50514037973987,-12.37538923383583,-8.68471813316703
lz4,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12,1.296706985090073,1.2859322025729765,0.5485931736919339,0.7262576199949344,0.7516844565725567,1.8266066210079408,1.9529045252406674
lz4,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,12,2.16642720693402,2.1651755159493735,1.6426752380122007,0.5072686061860825,0.5220226764147721,3.8061968820253163,3.8244261412574874
lz4,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,12,-21.370387388489416,-18.648132041497586,15.911744474412131,-45.90286692340608,-35.87357566415001,-5.4864944846421615,-4.163207576176867
lz4,mtls,broker_cpu_percent_mean,Broker CPU mean %,12,-46.16197538899069,-45.905856222126296,21.025427303723426,-68.37064082615933,-66.99911703907814,-25.974804501677188,-22.949252079836814
lz4,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,9,272.1915360156753,-33.96214471102108,784.3986053510014,-100.0,-89.35475743277291,-14.825101336135715,2449.9999999999995
lz4,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,12,1.4948380735724747,0.05993156764707237,3.3064558280675795,-3.4061974537593085,-0.0611163314580106,3.6246682945796165,7.554814793528538
lz4,mtls,broker_memory_used_percent_mean,Broker memory %,12,21.943650943120094,21.410336057120993,16.37213301895266,3.0631280670584338,6.188455975928885,36.8535120964838,42.72385096676248
lz4,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,12,1.7099195289702303,1.7060307463990054,1.077193203718206,0.6240044618658432,0.6295847911198548,2.782545383999773,2.8097666415240075
lz4,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,12,1.5743700674841232,1.559832242440846,0.7912854030009301,0.7720292966191107,0.784123537136667,2.352896771095648,2.4264642241664474
lz4,mtls,data_consumed_mb,Data consumed MB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lz4,mtls,fetch_time_ms,Consumer fetch time ms,12,62.88975572356127,30.592167665917362,57.64760335440167,15.091961852861036,19.73055668073081,103.49687286868952,204.50680272108843
lz4,mtls,rebalance_time_ms,Consumer rebalance time ms,12,52.30428094371448,48.396398691977744,11.894118801827696,34.06292749658002,44.302134421064935,62.02130085203409,73.0
lz4,mtls,records_consumed,records consumed,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lz4,mtls,throughput_mb_per_sec,Throughput MB/s,12,30.475701815912334,24.831843738046835,15.35357181569105,13.538016554355526,17.19028763588104,44.592403230195565,59.72239910700239
lz4,mtls,throughput_records_per_sec,Throughput records/s,12,30.475682337163477,24.83181511436243,15.353569457504701,13.538011894475858,17.190279545024545,44.59233989355238,59.72252815295567
lz4,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,12,-6.130663140096328,-4.264309331148535,20.977359690591154,-70.40288817461415,-5.2678567824911315,-1.2908087097557437,24.173302255799676
lz4,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,12,20.947158852086744,6.962378516694715,50.453629221416314,-39.298063623789766,-6.915809536501872,42.7082567457259,159.68
lz4,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,12,3.5938411965189636,0.011300935090588632,12.00911555224236,-18.72335756733775,-0.6764065962773724,6.8556545019396555,36.02552348445671
lz4,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12,9.695000163770063,1.6196605064321767,27.796464981892385,0.7739931304198057,0.8498518849597285,1.7623470681852744,101.8745074444391
lz4,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,12,10.089598401433395,3.48816108113922,26.345243458715586,0.5075030888799634,0.5320174660831196,3.531726388478969,97.3388429236701
lz4,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,12,-8.055835305296318,-8.569239841845363,8.35892484632287,-24.491359088515484,-13.104741356978149,-2.724676825970419,4.795339109650445
lz4,tls,broker_cpu_percent_mean,Broker CPU mean %,12,-15.739005231776241,-25.852849581164413,19.926541918600364,-49.65597110153846,-28.006570198415204,-2.4384517862649506,18.85965343445419
lz4,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,9,875.1064794318194,3.075185138697125,1812.5735934206748,-100.0,-4.836275346151325,220.26661780200652,5594.437772106291
lz4,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,12,8.276542287342052,-0.00693938229115119,27.62639418780387,-2.7108058660689482,-0.38495227793091813,1.5286414271544273,99.79298217928324
lz4,tls,broker_memory_used_percent_mean,Broker memory %,12,31.061734312723388,29.996986372318222,20.722236227650363,7.619926094474107,11.328588225478082,49.58355577238029,57.57432108271272
lz4,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,12,9.414098494064746,2.535988027863108,25.63458014869305,0.6211294075660181,0.665349500365944,2.563875975726215,94.3809693966152
lz4,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,12,9.498664221728466,2.131374697764598,26.365120054961853,0.7816756329228656,0.8088064985407325,2.182693730253216,96.91539530902816
lz4,tls,data_consumed_mb,Data consumed MB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lz4,tls,fetch_time_ms,Consumer fetch time ms,12,75.02138464075347,61.312549211689586,39.06120136491347,34.0889123176946,40.04250007717283,109.75120804492622,144.7278911564626
lz4,tls,rebalance_time_ms,Consumer rebalance time ms,12,82.57396539353971,67.08612281499134,54.88815623792642,46.09929078014184,62.81916331495695,75.38171225937182,262.1190130624093
lz4,tls,records_consumed,records consumed,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lz4,tls,throughput_mb_per_sec,Throughput MB/s,12,38.600194775682,39.29287652154994,9.750052101392287,25.928649833382327,29.012466852427423,46.47342579483377,53.637541859262974
lz4,tls,throughput_records_per_sec,Throughput records/s,12,38.60017540948136,39.292864700698274,9.750025392561325,25.92865812708616,29.01247383304058,46.47334739942088,53.6375157500677
none,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,12,-26.08452814569392,-25.220673302373523,10.69620539092421,-41.17465644598467,-35.83305591882247,-15.137963982483221,-14.441489858242097
none,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,12,29.50051495581987,18.017383630105023,39.69575451706125,-26.732040076742695,-4.537677203467497,58.79246725213353,110.32847951236032
none,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,12,-18.904314447375683,-21.87395303740498,4.914366843465965,-23.78720744850456,-22.575305022322755,-14.742371414211446,-8.51217034520019
none,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,12,1.308317426827564,1.2872934590455745,0.5874663106596203,0.6686920652064623,0.7331652235927381,1.9034617672513652,2.0056328525290783
