benchmark_type,broker_count,partitions,replication_factor,min_insync_replicas,num_records,record_size_bytes,throughput_limit_records_per_sec,producer_count,consumer_count,batch_size,linger_ms,acks,compression_type,trial_index,comparison_mode,metric,metric_label,pct_change_vs_plaintext,penalty_pct_vs_plaintext,rank_type
producer,5,6,5,3,100000,10240,10000,1,1,16384,5,all,none,3,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,-6.1104802202759805,-6.1104802202759805,lowest_penalty
producer,5,6,5,3,100000,10240,10000,1,1,16384,5,all,lz4,1,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,-5.981599779930921,-5.981599779930921,lowest_penalty
producer,5,6,5,3,100000,10240,10000,1,1,16384,5,all,lz4,3,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,-4.976303317535544,-4.976303317535544,lowest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,16384,5,all,none,1,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,-4.507918167606874,-4.507918167606874,lowest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,1,lz4,2,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,8131.988402995893,8131.988402995893,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,1,lz4,1,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,7909.967992684043,7909.967992684043,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,1,lz4,3,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,7124.238733252132,7124.238733252132,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,all,lz4,3,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6885.007100831811,6885.007100831811,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,all,lz4,1,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6826.643945469125,6826.643945469125,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,all,lz4,2,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6514.619506966774,6514.619506966774,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,1,none,3,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6302.724358974358,6302.724358974358,highest_penalty
producer,3,6,3,3,100000,10240,10000,12,1,131072,5,1,lz4,1,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6210.322441030081,6210.322441030081,highest_penalty
producer,3,6,3,3,100000,10240,10000,12,1,131072,5,1,lz4,3,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6136.825015881979,6136.825015881979,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,1,none,1,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6094.216310005784,6094.216310005784,highest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,16384,5,all,lz4,1,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-20.869041144217896,-20.869041144217896,lowest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,16384,5,all,lz4,2,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-20.169401799894114,-20.169401799894114,lowest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,16384,5,all,lz4,3,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-15.352639171100185,-15.352639171100185,lowest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,16384,5,all,none,2,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-14.324225532303766,-14.324225532303766,lowest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,16384,5,all,none,3,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-13.457417689841256,-13.457417689841256,lowest_penalty
producer,5,6,5,4,100000,10240,10000,1,1,16384,5,all,none,2,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-3.3883382089806444,-3.3883382089806444,lowest_penalty
producer,5,6,5,4,100000,10240,10000,1,1,16384,5,all,lz4,1,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-3.028274339434512,-3.028274339434512,lowest_penalty
producer,5,6,5,4,100000,10240,10000,1,1,16384,5,all,lz4,3,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-2.5736411666787253,-2.5736411666787253,lowest_penalty
producer,5,6,5,4,100000,10240,10000,1,1,16384,5,all,lz4,2,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-1.0670381433823621,-1.0670381433823621,lowest_penalty
producer,5,6,5,4,100000,10240,10000,1,1,16384,5,all,none,1,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-0.7088941824756844,-0.7088941824756844,lowest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,1,lz4,2,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,8594.298139647259,8594.298139647259,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,1,lz4,3,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,8342.119366626064,8342.119366626064,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,all,lz4,2,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,7298.6066452304385,7298.6066452304385,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,1,lz4,1,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,7222.473708276178,7222.473708276178,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,all,lz4,1,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6948.356054530874,6948.356054530874,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,all,lz4,3,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6780.766889835667,6780.766889835667,highest_penalty
producer,3,6,3,3,100000,10240,10000,12,1,131072,5,1,lz4,3,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6643.9754358720975,6643.9754358720975,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,1,none,3,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6452.54407051282,6452.54407051282,highest_penalty
producer,3,6,3,3,100000,10240,10000,12,1,131072,5,1,lz4,1,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6405.172040683836,6405.172040683836,highest_penalty
producer,3,6,3,3,100000,10240,10000,12,1,131072,5,1,lz4,2,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,6189.760022787153,6189.760022787153,highest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,16384,5,all,lz4,1,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-21.76277763894809,-21.76277763894809,lowest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,16384,5,all,lz4,2,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-19.47548395404404,-19.47548395404404,lowest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,16384,5,all,none,2,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-18.95275518596364,-18.95275518596364,lowest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,16384,5,all,none,3,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-10.43403456635646,-10.43403456635646,lowest_penalty
producer,5,6,5,3,100000,10240,10000,1,1,16384,5,all,none,1,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-9.995743993894834,-9.995743993894834,lowest_penalty
producer,5,6,5,3,100000,10240,10000,1,1,16384,5,all,none,2,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-8.277357751739515,-8.277357751739515,lowest_penalty
producer,5,6,5,3,100000,10240,10000,1,1,16384,5,all,none,3,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-6.1104802202759805,-6.1104802202759805,lowest_penalty
producer,5,6,5,3,100000,10240,10000,1,1,16384,5,all,lz4,1,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-5.981599779930921,-5.981599779930921,lowest_penalty
producer,5,6,5,3,100000,10240,10000,1,1,16384,5,all,lz4,3,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-4.976303317535544,-4.976303317535544,lowest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,16384,5,all,none,1,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,-4.507918167606874,-4.507918167606874,lowest_penalty
producer,5,6,3,3,100000,1024,1000,6,1,131072,5,all,none,3,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,11501.852695520007,11501.852695520007,highest_penalty
producer,5,6,3,3,100000,1024,1000,6,1,131072,5,1,lz4,2,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,10981.785150078877,10981.785150078877,highest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,16384,5,1,lz4,2,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,9532.47992442135,9532.47992442135,highest_penalty
producer,3,6,3,3,100000,102400,1000,6,1,16384,5,1,lz4,1,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,9480.69151324652,9480.69151324652,highest_penalty
producer,3,6,3,3,100000,10240,1000,6,1,131072,5,1,none,3,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,9414.004576659037,9414.004576659037,highest_penalty
producer,3,6,3,3,100000,10240,1000,6,1,131072,5,1,none,1,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,9336.68941979522,9336.68941979522,highest_penalty
producer,5,6,5,3,100000,1024,1000,6,1,131072,5,1,lz4,1,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,9309.775449101699,9309.775449101699,highest_penalty
producer,3,6,3,3,100000,1024,1000,6,1,131072,5,1,none,3,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,9271.686143572513,9271.686143572513,highest_penalty
producer,3,6,3,3,100000,10240,1000,6,1,131072,5,1,lz4,2,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,9091.774461028186,9091.774461028186,highest_penalty
producer,5,6,3,3,100000,1024,1000,6,1,131072,5,all,lz4,3,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,9078.529769137205,9078.529769137205,highest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,16384,5,all,lz4,1,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-69.14593196047119,-69.14593196047119,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,1,lz4,2,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-68.54237407034098,-68.54237407034098,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,all,lz4,1,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-64.39815818947879,-64.39815818947879,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,1,lz4,3,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-63.868433450618845,-63.868433450618845,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,all,lz4,3,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-63.22516548611067,-63.22516548611067,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,lz4,3,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-61.414407300166616,-61.414407300166616,lowest_penalty
producer,5,6,5,4,100000,1024,1000,12,1,131072,5,all,none,2,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-60.45972589296667,-60.45972589296667,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,1,none,1,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-59.77214578715806,-59.77214578715806,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,all,none,1,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-59.146747456812456,-59.146747456812456,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,all,none,2,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-58.69421330499176,-58.69421330499176,lowest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,16384,5,1,lz4,1,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,11277.394136807818,11277.394136807818,highest_penalty
producer,3,6,3,3,100000,10240,1000,6,1,131072,5,1,lz4,2,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,10760.298507462687,10760.298507462687,highest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,16384,5,1,lz4,3,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,10674.638633377124,10674.638633377124,highest_penalty
producer,5,6,5,3,100000,1024,1000,6,1,131072,5,1,lz4,1,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,10598.083832335224,10598.083832335224,highest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,16384,5,1,lz4,2,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,10568.039678790741,10568.039678790741,highest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,131072,5,1,lz4,3,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,10542.8927680798,10542.8927680798,highest_penalty
producer,3,6,3,3,100000,102400,1000,6,1,16384,5,1,lz4,1,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,10493.41715312079,10493.41715312079,highest_penalty
producer,5,6,5,3,100000,1024,1000,6,1,131072,5,all,none,1,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,10198.733812949535,10198.733812949535,highest_penalty
producer,3,6,3,3,100000,10240,1000,6,1,131072,5,1,none,1,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,10035.8361774744,10035.8361774744,highest_penalty
producer,5,6,3,3,100000,1024,1000,6,1,131072,5,1,lz4,2,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,10000.221169036235,10000.221169036235,highest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,all,lz4,3,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-58.78039603271405,-58.78039603271405,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,1,lz4,2,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-58.669076054915806,-58.669076054915806,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,none,3,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-58.07546666221829,-58.07546666221829,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,16384,5,all,lz4,1,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-57.91891226073027,-57.91891226073027,lowest_penalty
producer,5,6,5,4,100000,1024,1000,12,1,131072,5,all,none,2,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-57.293109408629114,-57.293109408629114,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,lz4,1,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-57.007661108607486,-57.007661108607486,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,all,lz4,2,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-56.832815373136114,-56.832815373136114,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,all,none,1,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-51.88705468633822,-51.88705468633822,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,131072,5,1,lz4,1,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-51.72626536339837,-51.72626536339837,lowest_penalty
producer,5,6,5,4,100000,1024,1000,12,1,131072,5,1,lz4,3,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,-51.463367044973026,-51.463367044973026,lowest_penalty
producer,5,6,3,3,100000,1024,10000,1,1,131072,5,1,lz4,2,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,8332.253234948133,8332.253234948133,highest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,131072,5,1,lz4,2,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,7101.144057903339,7101.144057903339,highest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,131072,5,1,lz4,1,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,6922.942588954376,6922.942588954376,highest_penalty
producer,5,6,5,4,100000,10240,10000,1,1,131072,5,1,lz4,1,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,6876.706349206352,6876.706349206352,highest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,131072,5,1,lz4,3,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,6682.361587457129,6682.361587457129,highest_penalty
producer,5,6,5,4,100000,10240,10000,1,1,131072,5,1,lz4,3,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,6668.811341330424,6668.811341330424,highest_penalty
producer,5,6,3,3,100000,1024,10000,1,1,131072,5,all,lz4,3,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,5986.904761904762,5986.904761904762,highest_penalty
producer,5,6,3,3,100000,1024,10000,1,1,131072,5,all,lz4,2,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,5917.579445571331,5917.579445571331,highest_penalty
producer,3,6,3,3,100000,10240,1000,6,1,131072,5,1,lz4,1,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,5397.362876861606,5397.362876861606,highest_penalty
producer,5,6,3,3,100000,1024,10000,1,1,131072,5,1,lz4,1,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,5312.852352034805,5312.852352034805,highest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,lz4,3,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-82.51558335883902,-82.51558335883902,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,lz4,1,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-81.36352152088209,-81.36352152088209,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,lz4,3,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-70.47360213856092,-70.47360213856092,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,lz4,1,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-66.97955986735995,-66.97955986735995,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,16384,5,1,lz4,2,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-66.67768765821154,-66.67768765821154,lowest_penalty
producer,5,6,5,4,100000,102400,10000,1,1,16384,5,all,none,2,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-57.69290663212716,-57.69290663212716,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,none,3,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-55.490213053043846,-55.490213053043846,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,none,2,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-39.27399011184705,-39.27399011184705,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,lz4,2,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-38.408888007142124,-38.408888007142124,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,lz4,2,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-29.63804258867495,-29.63804258867495,lowest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,131072,5,1,lz4,3,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,10788.682018618325,10788.682018618325,highest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,131072,5,1,lz4,2,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,8194.910109736167,8194.910109736167,highest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,131072,5,1,lz4,1,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,7531.97991704868,7531.97991704868,highest_penalty
producer,3,6,3,3,100000,10240,1000,6,1,131072,5,1,lz4,1,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,7229.945513984744,7229.945513984744,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,1,lz4,2,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,6265.668003562166,6265.668003562166,highest_penalty
producer,3,6,3,3,100000,10240,10000,1,1,131072,5,1,none,2,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,5975.987787356324,5975.987787356324,highest_penalty
producer,3,6,3,3,100000,10240,10000,6,1,131072,5,1,none,3,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,5859.014032097373,5859.014032097373,highest_penalty
producer,3,6,3,3,100000,10240,1000,6,1,131072,5,1,lz4,2,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,5545.002627430374,5545.002627430374,highest_penalty
producer,5,6,5,4,100000,1024,1000,6,1,131072,5,1,none,1,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,5529.732892744049,5529.732892744049,highest_penalty
producer,5,6,5,3,100000,1024,1000,6,1,131072,5,all,none,3,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,5459.634385761646,5459.634385761646,highest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,lz4,1,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-82.16071658411711,-82.16071658411711,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,lz4,3,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-72.20929104115498,-72.20929104115498,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,lz4,3,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-69.47323086062225,-69.47323086062225,lowest_penalty
producer,5,6,5,4,100000,102400,10000,1,1,16384,5,all,none,2,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-60.625468099989845,-60.625468099989845,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,lz4,1,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-59.999121589142824,-59.999121589142824,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,lz4,2,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-55.336555536682155,-55.336555536682155,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,none,3,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-53.53303018652809,-53.53303018652809,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,none,3,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-51.83917584861503,-51.83917584861503,lowest_penalty
producer,3,6,3,3,100000,1024,1000,12,1,16384,5,1,none,2,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-50.45330895568089,-50.45330895568089,lowest_penalty
producer,5,6,5,3,100000,1024,1000,6,1,16384,5,all,lz4,3,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,-48.2841803271124,-48.2841803271124,lowest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,131072,5,1,lz4,2,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,2522.0250521920657,2522.0250521920657,highest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,16384,5,1,lz4,1,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,2500.2886597938113,2500.2886597938113,highest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,16384,5,1,lz4,3,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,2266.1551724137894,2266.1551724137894,highest_penalty
producer,3,6,3,3,100000,102400,1000,6,1,16384,5,1,lz4,2,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,1975.969111969107,1975.969111969107,highest_penalty
producer,3,6,3,3,100000,102400,1000,6,1,16384,5,1,lz4,1,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,1952.9500756429652,1952.9500756429652,highest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,131072,5,1,lz4,1,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,1877.1914893617027,1877.1914893617027,highest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,16384,5,1,lz4,2,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,1826.1780104712038,1826.1780104712038,highest_penalty
producer,3,6,3,3,100000,102400,1000,6,1,131072,5,1,lz4,2,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,1753.5677530017147,1753.5677530017147,highest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,131072,5,1,lz4,3,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,1372.4607329842925,1372.4607329842925,highest_penalty
producer,3,6,3,3,100000,102400,1000,6,1,131072,5,1,lz4,1,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,1302.344322344321,1302.344322344321,highest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,lz4,1,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,-76.95011913597125,-76.95011913597125,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,lz4,3,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,-76.72858252701464,-76.72858252701464,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,lz4,1,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,-72.1331815594764,-72.1331815594764,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,lz4,3,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,-68.04554005329993,-68.04554005329993,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,none,2,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,-67.14496503646048,-67.14496503646048,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,131072,5,all,none,3,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,-62.163387947162555,-62.163387947162555,lowest_penalty
producer,5,6,5,4,100000,102400,10000,1,1,16384,5,all,none,2,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,-61.45949202817948,-61.45949202817948,lowest_penalty
producer,3,6,3,3,100000,102400,1000,1,1,16384,5,all,lz4,2,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,-61.34447566927963,-61.34447566927963,lowest_penalty
producer,3,6,3,3,100000,102400,10000,1,1,16384,5,all,none,3,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,-58.72220785935885,-58.72220785935885,lowest_penalty
producer,3,6,3,3,100000,102400,1000,1,1,16384,5,all,lz4,3,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,-58.048044563073056,-58.048044563073056,lowest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,16384,5,1,lz4,1,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,3041.7113402061814,3041.7113402061814,highest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,131072,5,1,lz4,2,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,2467.098121085597,2467.098121085597,highest_penalty
producer,3,6,3,3,100000,102400,10000,6,1,16384,5,1,lz4,3,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,2457.603448275862,2457.603448275862,highest_penalty
