batch_size,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
16384,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,864,4.4003544780107795,0.4639758659248995,157.95344971738837,-98.5112542775966,-2.0163025546583184,3.4752503321833896,4603.499892392945
16384,tls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,16,30.931993535606296,-100.0,506.5404348749502,-100.0,-100.0,-100.0,1992.7536231884058
16384,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,864,5.8496843043914755,-0.46059681835511035,69.83213642659516,-88.03914327917283,-18.497128285549614,16.622849880905047,1393.0702468131271
16384,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,864,9.517750744591535,6.660018070094591,15.914699805442988,-59.474340705611475,-0.6283128056734654,16.1229279290296,306.7734046208456
16384,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,864,23.338240562212174,24.074775775873228,11.507790093846983,-2.4598192314537606,11.978223836629063,29.333604562098873,66.94941462506989
16384,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,864,2.5763488632651357,1.5422637843198719,3.694571720032586,-20.636673150816872,0.4956904374871026,2.0781378942409883,17.273021017601746
16384,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,861,-3.618162921791249,-3.9945207900667223,18.694949044131423,-52.859535774108636,-15.14347111616737,7.603164798964677,59.85809003140632
16384,tls,broker_cpu_percent_mean,Broker CPU mean %,861,-15.712657817354355,-18.976859365475857,26.950392157679453,-75.50065043392283,-35.371219357240335,1.733425443082879,64.44456065052833
16384,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,372,641.0510530814846,-34.204268402474455,8225.780257441696,-100.0,-73.28687572590013,-2.3482365514784433,150500.0
16384,tls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,372,641.0510530814846,-34.204268402474455,8225.780257441696,-100.0,-73.28687572590012,-2.348236551478447,150500.0
16384,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,861,4.550985592327118,0.06408680724464992,33.75062330063631,-81.62053207367174,-3.869135389185121,4.253509145044662,588.1744573722527
16384,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,861,4.550985592327118,0.06408680724466222,33.75062330063632,-81.62053207367174,-3.869135389185125,4.253509145044662,588.1744573722528
16384,tls,broker_memory_used_percent_mean,Broker memory %,861,-0.8437965891630345,0.10841276093550639,4.397703131829885,-44.97872725289428,-1.3609238481592991,1.395103781172252,4.903593074888989
16384,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,861,1.9612125032049748,1.2991116222156736,2.4953579171015483,-18.42776514719073,0.6365081595570565,1.6512832337060794,13.53149428492945
16384,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,861,1.9612125032049752,1.299111622215678,2.495357917101548,-18.427765147190737,0.6365081595570492,1.6512832337060683,13.531494284929458
16384,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,861,2.1121396144073805,1.2694241606306058,2.7313516665433606,-18.42865465340211,0.8025969717551268,1.7444969762166898,24.10314656904208
16384,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,861,2.11213961440738,1.269424160630603,2.7313516665433606,-18.428654653402106,0.8025969717551312,1.7444969762166842,24.1031465690421
16384,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,864,580.2969571742042,199.751555809788,1024.425408920692,-69.14593196047119,75.9082372977888,658.6662029485398,9532.47992442135
16384,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,864,361.0476216083252,101.43169068937735,536.4378632961839,-81.36352152088209,71.73223375783752,394.9736430722871,3773.877129581825
16384,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,864,198.17975742907876,87.26043657075104,279.37189969999713,-72.1331815594764,53.671236239106165,172.39267429620236,2500.2886597938113
16384,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,864,75.21135071448924,76.32729508211473,30.201517131428286,-70.73895828320173,58.31087839236268,92.85170493169396,186.2363315696649
16384,tls,max_latency_ms,Maximum latency ms,864,73.81451269527325,73.33784393324312,30.14146642904197,-70.40727902946274,57.70956104210008,90.69569229765864,189.06525573192238
16384,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,864,475.656955081679,247.29998506022378,599.1567168593945,-20.869041144217896,112.56045006045004,517.1650754413969,3456.184922948771
16384,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,864,493.1649239961013,286.0574445982047,558.0005378624007,-20.869041144217896,114.8870141162366,628.6608468268385,3445.8478513356567
16384,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,864,10.438199973112555,3.3246016309021647,13.24862238663711,-24.07268572643079,0.0017497581802933637,19.38759184397442,44.41856936929444
16384,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,864,10.522207493449931,3.6896284714221537,13.11247975857482,-24.07268572643079,-0.0032448668959309287,19.739687973242027,42.97351953384159
16384,tls,throughput_mb_per_sec,Throughput MB/s,864,10.47444915963484,3.5088171716869025,13.140344156082053,-24.05693950177935,0.0,19.6936460469899,43.40949033391915
16384,tls,throughput_records_per_sec,Throughput records/s,864,10.473279956901251,3.508717435507135,13.133601171151136,-24.07268572643079,-0.0029989566704086384,19.683649978641693,43.1957481987073
131072,mtls,avg_latency_ms,Average latency ms,864,1431.0202424915333,993.1433324398305,1312.0972875299672,11.290220620772498,504.8031459225168,2102.3132237524187,8222.997076813586
131072,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,863,-2.686778762884291,0.07505428674220684,15.64265467066693,-93.04913380898391,-4.940218957753855,2.6389870124786965,92.42166759740542
131072,mtls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,12,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0
131072,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,863,22.8047461237079,8.204922953772263,90.60549225402087,-95.55626662400256,-10.989526988476502,36.838366104293726,1531.3777385678577
131072,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,863,2.678085193472278,2.7738742862820773,13.584342328051855,-72.2462513624757,-8.0988388744125,13.841697738387253,33.751368416123746
131072,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,863,48.3247761844092,30.976459719422095,61.442711270086335,-18.749982783902627,25.13898653459593,49.78857959590481,921.9783832552105
