benchmark_type,broker_count,partitions,replication_factor,min_insync_replicas,num_records,record_size_bytes,throughput_limit_records_per_sec,producer_count,consumer_count,batch_size,linger_ms,acks,compression_type,trial_index,comparison_mode,metric,metric_label,pct_change_vs_plaintext,penalty_pct_vs_plaintext,rank_type
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,rebalance_time_ms,Consumer rebalance time ms,61.294964028776974,61.294964028776974,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,tls,rebalance_time_ms,Consumer rebalance time ms,62.51920122887865,62.51920122887865,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,3,tls,rebalance_time_ms,Consumer rebalance time ms,62.653898768809846,62.653898768809846,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,tls,rebalance_time_ms,Consumer rebalance time ms,62.874251497005986,62.874251497005986,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,tls,rebalance_time_ms,Consumer rebalance time ms,63.39969372128637,63.39969372128637,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,tls,rebalance_time_ms,Consumer rebalance time ms,65.94090202177294,65.94090202177294,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,rebalance_time_ms,Consumer rebalance time ms,73.49397590361446,73.49397590361446,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,mtls,rebalance_time_ms,Consumer rebalance time ms,73.42549923195084,73.42549923195084,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,mtls,rebalance_time_ms,Consumer rebalance time ms,73.0,73.0,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,mtls,rebalance_time_ms,Consumer rebalance time ms,69.377990430622,69.377990430622,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,3,mtls,rebalance_time_ms,Consumer rebalance time ms,67.88194444444444,67.88194444444444,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,mtls,rebalance_time_ms,Consumer rebalance time ms,67.02127659574468,67.02127659574468,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,mtls,rebalance_time_ms,Consumer rebalance time ms,64.15384615384615,64.15384615384615,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,mtls,rebalance_time_ms,Consumer rebalance time ms,63.578274760383394,63.578274760383394,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,mtls,rebalance_time_ms,Consumer rebalance time ms,61.31045241809673,61.31045241809673,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,rebalance_time_ms,Consumer rebalance time ms,59.84251968503938,59.84251968503938,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,3,mtls,rebalance_time_ms,Consumer rebalance time ms,34.06292749658002,34.06292749658002,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,rebalance_time_ms,Consumer rebalance time ms,38.87240356083086,38.87240356083086,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,mtls,rebalance_time_ms,Consumer rebalance time ms,39.7677793904209,39.7677793904209,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,rebalance_time_ms,Consumer rebalance time ms,42.3448275862069,42.3448275862069,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,1,mtls,rebalance_time_ms,Consumer rebalance time ms,43.08823529411765,43.08823529411765,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,mtls,rebalance_time_ms,Consumer rebalance time ms,45.813586097946285,45.813586097946285,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,mtls,rebalance_time_ms,Consumer rebalance time ms,47.013782542113326,47.013782542113326,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,rebalance_time_ms,Consumer rebalance time ms,47.09219858156028,47.09219858156028,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,mtls,rebalance_time_ms,Consumer rebalance time ms,48.113207547169814,48.113207547169814,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,mtls,rebalance_time_ms,Consumer rebalance time ms,49.700598802395206,49.700598802395206,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,fetch_time_ms,Consumer fetch time ms,204.33815350389318,204.33815350389318,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,3,tls,fetch_time_ms,Consumer fetch time ms,183.46379647749512,183.46379647749512,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,tls,fetch_time_ms,Consumer fetch time ms,149.5744680851064,149.5744680851064,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,tls,fetch_time_ms,Consumer fetch time ms,144.7278911564626,144.7278911564626,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,3,tls,fetch_time_ms,Consumer fetch time ms,132.42156074014483,132.42156074014483,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,tls,fetch_time_ms,Consumer fetch time ms,129.10694597574422,129.10694597574422,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,fetch_time_ms,Consumer fetch time ms,120.54329371816638,120.54329371816638,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,fetch_time_ms,Consumer fetch time ms,106.15384615384616,106.15384615384616,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,tls,fetch_time_ms,Consumer fetch time ms,80.8461978273299,80.8461978273299,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,fetch_time_ms,Consumer fetch time ms,65.51966292134831,65.51966292134831,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,tls,fetch_time_ms,Consumer fetch time ms,30.88535291717666,30.88535291717666,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,2,tls,fetch_time_ms,Consumer fetch time ms,33.59021547427344,33.59021547427344,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,tls,fetch_time_ms,Consumer fetch time ms,34.0889123176946,34.0889123176946,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,1,tls,fetch_time_ms,Consumer fetch time ms,34.24789317735791,34.24789317735791,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,tls,fetch_time_ms,Consumer fetch time ms,35.434662745818784,35.434662745818784,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,tls,fetch_time_ms,Consumer fetch time ms,35.93124642652945,35.93124642652945,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,tls,fetch_time_ms,Consumer fetch time ms,38.964241676942045,38.964241676942045,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,tls,fetch_time_ms,Consumer fetch time ms,39.2031305585201,39.2031305585201,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,tls,fetch_time_ms,Consumer fetch time ms,40.32228991672375,40.32228991672375,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,tls,fetch_time_ms,Consumer fetch time ms,40.46526102855365,40.46526102855365,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,mtls,fetch_time_ms,Consumer fetch time ms,204.50680272108843,204.50680272108843,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,mtls,fetch_time_ms,Consumer fetch time ms,176.62624035281146,176.62624035281146,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,fetch_time_ms,Consumer fetch time ms,159.39933259176863,159.39933259176863,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,fetch_time_ms,Consumer fetch time ms,143.82978723404256,143.82978723404256,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,mtls,fetch_time_ms,Consumer fetch time ms,127.98894263994471,127.98894263994471,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,3,mtls,fetch_time_ms,Consumer fetch time ms,125.90506838294448,125.90506838294448,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,fetch_time_ms,Consumer fetch time ms,109.65811965811967,109.65811965811967,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,3,mtls,fetch_time_ms,Consumer fetch time ms,109.39334637964775,109.39334637964775,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,fetch_time_ms,Consumer fetch time ms,101.44312393887947,101.44312393887947,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,fetch_time_ms,Consumer fetch time ms,75.6320224719101,75.6320224719101,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,mtls,fetch_time_ms,Consumer fetch time ms,11.042087851497886,11.042087851497886,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,mtls,fetch_time_ms,Consumer fetch time ms,14.791736211564855,14.791736211564855,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,mtls,fetch_time_ms,Consumer fetch time ms,15.091961852861036,15.091961852861036,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,mtls,fetch_time_ms,Consumer fetch time ms,17.265858372869445,17.265858372869445,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,mtls,fetch_time_ms,Consumer fetch time ms,18.407296586034104,18.407296586034104,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,2,mtls,fetch_time_ms,Consumer fetch time ms,18.990108120542903,18.990108120542903,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,1,mtls,fetch_time_ms,Consumer fetch time ms,20.07157424866279,20.07157424866279,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,mtls,fetch_time_ms,Consumer fetch time ms,20.171643378963047,20.171643378963047,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,mtls,fetch_time_ms,Consumer fetch time ms,20.60832443970117,20.60832443970117,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,mtls,fetch_time_ms,Consumer fetch time ms,21.496926787520422,21.496926787520422,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,24.173302255799676,24.173302255799676,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,6.085443057342784,6.085443057342784,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,2.7931238920429498,2.7931238920429498,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,1.929854393956731,1.929854393956731,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,1.890428688948259,1.890428688948259,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-0.0027280132687118957,-0.0027280132687118957,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-1.1189061944526202,-1.1189061944526202,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-1.7201689419180877,-1.7201689419180877,highest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-1.8734477662408746,-1.8734477662408746,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-1.9153170073480754,-1.9153170073480754,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-70.40288817461415,-70.40288817461415,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-11.423018183826649,-11.423018183826649,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-8.072030852999971,-8.072030852999971,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-6.541769783779702,-6.541769783779702,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-5.428523316348828,-5.428523316348828,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-5.301681188545582,-5.301681188545582,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-5.256581980472982,-5.256581980472982,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-4.873940176122395,-4.873940176122395,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-4.393380752227212,-4.393380752227212,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-4.146038111570519,-4.146038111570519,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-10.243896622112718,-10.243896622112718,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-11.040195456092029,-11.040195456092029,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-11.068509397105155,-11.068509397105155,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-12.827125871679288,-12.827125871679288,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-13.224265040015823,-13.224265040015823,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-13.699261837106109,-13.699261837106109,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-14.441489858242097,-14.441489858242097,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-14.457619851826099,-14.457619851826099,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-14.585590978985142,-14.585590978985142,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-15.322088316982581,-15.322088316982581,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-41.17465644598467,-41.17465644598467,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-38.91288010561821,-38.91288010561821,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-38.55729268348051,-38.55729268348051,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-36.906232419103375,-36.906232419103375,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-36.51259522173267,-36.51259522173267,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-36.29676962484717,-36.29676962484717,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-35.980221776326246,-35.980221776326246,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-35.81389882768342,-35.81389882768342,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-35.784000632987876,-35.784000632987876,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-34.9495191868071,-34.9495191868071,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,tls,broker_cpu_percent_mean,Broker CPU mean %,18.85965343445419,18.85965343445419,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,tls,broker_cpu_percent_mean,Broker CPU mean %,15.492110606063548,15.492110606063548,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,2,tls,broker_cpu_percent_mean,Broker CPU mean %,1.760675866695049,1.760675866695049,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,tls,broker_cpu_percent_mean,Broker CPU mean %,0.8696364949249186,0.8696364949249186,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,tls,broker_cpu_percent_mean,Broker CPU mean %,-0.05135050728283311,-0.05135050728283311,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,tls,broker_cpu_percent_mean,Broker CPU mean %,-0.2906726015178473,-0.2906726015178473,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,1,tls,broker_cpu_percent_mean,Broker CPU mean %,-0.31826615009242043,-0.31826615009242043,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,tls,broker_cpu_percent_mean,Broker CPU mean %,-1.2916338950941215,-1.2916338950941215,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,tls,broker_cpu_percent_mean,Broker CPU mean %,-3.1543781811806517,-3.1543781811806517,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,3,tls,broker_cpu_percent_mean,Broker CPU mean %,-3.402076970791127,-3.402076970791127,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,tls,broker_cpu_percent_mean,Broker CPU mean %,-49.65597110153846,-49.65597110153846,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,tls,broker_cpu_percent_mean,Broker CPU mean %,-47.88343075495692,-47.88343075495692,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,tls,broker_cpu_percent_mean,Broker CPU mean %,-35.073281544129216,-35.073281544129216,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,tls,broker_cpu_percent_mean,Broker CPU mean %,-30.758761177398508,-30.758761177398508,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,broker_cpu_percent_mean,Broker CPU mean %,-29.539028209875447,-29.539028209875447,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,3,tls,broker_cpu_percent_mean,Broker CPU mean %,-28.874136325401388,-28.874136325401388,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,broker_cpu_percent_mean,Broker CPU mean %,-27.71738148941981,-27.71738148941981,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,broker_cpu_percent_mean,Broker CPU mean %,-27.689221828686467,-27.689221828686467,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,broker_cpu_percent_mean,Broker CPU mean %,-27.660749812256025,-27.660749812256025,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,tls,broker_cpu_percent_mean,Broker CPU mean %,-27.345662374017053,-27.345662374017053,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,1,mtls,broker_cpu_percent_mean,Broker CPU mean %,-22.564478842388702,-22.564478842388702,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,mtls,broker_cpu_percent_mean,Broker CPU mean %,-22.949252079836814,-22.949252079836814,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,mtls,broker_cpu_percent_mean,Broker CPU mean %,-23.742829257374975,-23.742829257374975,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,2,mtls,broker_cpu_percent_mean,Broker CPU mean %,-24.01136102073783,-24.01136102073783,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,mtls,broker_cpu_percent_mean,Broker CPU mean %,-24.97595348038642,-24.97595348038642,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,mtls,broker_cpu_percent_mean,Broker CPU mean %,-25.086718604894365,-25.086718604894365,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,mtls,broker_cpu_percent_mean,Broker CPU mean %,-25.607533683468333,-25.607533683468333,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,1,mtls,broker_cpu_percent_mean,Broker CPU mean %,-26.06616257508622,-26.06616257508622,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,1,mtls,broker_cpu_percent_mean,Broker CPU mean %,-26.097228107746805,-26.097228107746805,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,mtls,broker_cpu_percent_mean,Broker CPU mean %,-26.27545763634061,-26.27545763634061,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,mtls,broker_cpu_percent_mean,Broker CPU mean %,-76.12711026937615,-76.12711026937615,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,broker_cpu_percent_mean,Broker CPU mean %,-72.28429937625931,-72.28429937625931,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,broker_cpu_percent_mean,Broker CPU mean %,-68.37064082615933,-68.37064082615933,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,broker_cpu_percent_mean,Broker CPU mean %,-68.22725757031749,-68.22725757031749,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,mtls,broker_cpu_percent_mean,Broker CPU mean %,-67.75661416947297,-67.75661416947297,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,3,mtls,broker_cpu_percent_mean,Broker CPU mean %,-66.7466179956132,-66.7466179956132,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,2,mtls,broker_cpu_percent_mean,Broker CPU mean %,-66.35856089730505,-66.35856089730505,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,broker_cpu_percent_mean,Broker CPU mean %,-66.04944241781865,-66.04944241781865,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,broker_cpu_percent_mean,Broker CPU mean %,-65.54572429985207,-65.54572429985207,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,broker_cpu_percent_mean,Broker CPU mean %,-65.4587465908925,-65.4587465908925,lowest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,18.894932722588052,18.894932722588052,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,4.795339109650445,4.795339109650445,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,3,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,4.049145636587589,4.049145636587589,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,lz4,1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,1.1666003245659484,1.1666003245659484,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,0.6337724391943541,0.6337724391943541,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-0.07015806198672367,-0.07015806198672367,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-2.8843706699092158,-2.8843706699092158,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,lz4,2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-4.0217692094825415,-4.0217692094825415,highest_penalty
consumer,5,6,3,3,100000,102400,,1,6,16384,5,all,none,3,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-4.242878128870579,-4.242878128870579,highest_penalty
consumer,5,6,3,3,100000,102400,,1,1,16384,5,all,none,3,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-5.5850197031199125,-5.5850197031199125,highest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-37.23955541260141,-37.23955541260141,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-28.019121878770996,-28.019121878770996,lowest_penalty
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,lz4,1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-24.491359088515484,-24.491359088515484,lowest_penalty
