producer_count,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
1,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,576,429.4711774745388,174.85267506572433,628.7224164629123,-21.76277763894809,71.48430857207944,472.6539120777405,3286.4433811802237
1,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,576,1.5487177695606025,0.0004997748602291024,5.769832544388425,-23.64891307070046,-0.038238804975677644,0.1009534203614682,27.314142680631004
1,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,576,1.5487177695606025,0.0004997748602291024,5.769832544388425,-23.64891307070046,-0.038238804975677644,0.1009534203614682,27.314142680631004
1,mtls,throughput_mb_per_sec,Throughput MB/s,576,1.5494100992093198,0.0,5.769548747784318,-23.629893238434168,-0.020489703923774225,0.10277492291880562,27.31192387749034
1,mtls,throughput_records_per_sec,Throughput records/s,576,1.5487177695606025,0.0004997748602291024,5.769832544388425,-23.64891307070046,-0.038238804975677644,0.1009534203614682,27.314142680631004
1,tls,avg_latency_ms,Average latency ms,576,433.89160191674466,181.22282004454507,653.6617122505778,-20.869041144217896,73.87355949091045,469.8306938902846,5625.722543352602
1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,575,-4.690447013978677,-1.7665854533437424,23.465965406196585,-71.15099167457484,-14.647339421374472,7.937823061904417,224.55796287331933
1,tls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,8,-99.4047619047619,-100.0,1.5748519708717839,-100.0,-100.0,-100.0,-95.23809523809523
1,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,575,28.790191607139693,-7.386503067484663,510.5405103858503,-91.692498450093,-30.259893053235963,19.951689560630733,12123.75919117647
1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,575,-0.13913401448076754,-0.8913967073818526,4.524193311863069,-17.215312170561983,-3.210515281566839,2.3003340123172693,19.092539978197625
1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,575,28.201638590702892,22.664990090275776,64.00748891433395,-7.61402027027027,17.099175303534764,36.91800128046863,1535.6386931622967
1,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,575,1.4626214913073616,0.5181368481481236,4.555924285728386,0.3257039170257006,0.4547251152192131,2.045516001785919,107.20478226705427
1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,576,-1.4127957657833017,-0.4026347818191972,22.33805451579492,-63.89244558258643,-17.214495746062425,12.918301261936493,71.81419889763042
1,tls,broker_cpu_percent_mean,Broker CPU mean %,576,-12.342784031608778,-13.92441523276769,32.030028774792136,-74.02681984747014,-37.711724314589475,10.932142426288832,66.45381362220584
1,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,235,146.4835112632444,-31.389746757257576,1831.4368964391751,-100.0,-84.12765618387616,-1.8064288738122574,27250.0
1,tls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,235,146.4835112632444,-31.389746757257562,1831.4368964391751,-100.0,-84.12765618387616,-1.8064288738122514,27250.0
1,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,576,8.193967245011862,0.15903450892529233,122.33819517245344,-78.39232217441595,-3.3390982924648895,4.301773968093164,2868.934815928461
1,tls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,576,8.465236780782627,0.1590345089252943,122.50209018947749,-78.39232217441597,-3.339098292464877,4.433746570111136,2868.9348159284605
1,tls,broker_memory_used_percent_mean,Broker memory %,576,-0.5957383263460994,0.5107224113456499,4.626786911800908,-44.97872725289428,-1.1543337057060106,1.4956155564173264,5.112722588606834
1,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,576,1.5839142719843442,0.6477783618012983,7.632978667408172,-1.5329621269661626,0.5982798310156139,1.6061808942613485,181.75657423832382
1,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,576,1.8458299919701824,0.648301869907079,9.857946350159382,-1.5329621269661706,0.5983655836060757,1.6211984087770088,181.75657423832385
1,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,576,1.7954842608726536,0.8223668327118083,7.7652719835997095,-19.063767502875233,0.7413231536965894,1.668008494219761,179.53519737688413
1,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,576,2.0062556996672494,0.8226754821966669,8.77784282315813,-2.015060338602376,0.7416770360757974,1.672168919680865,179.53519737688416
1,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,576,760.2038578522602,267.53007291960364,1267.1346783809697,-61.414407300166616,94.84227031111533,612.4847359210328,8512.779901693066
1,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,576,1061.4473070354256,531.6172387741124,1280.6862066495178,-82.51558335883902,234.28922541438038,1478.0135411689018,8332.253234948133
1,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,576,54.7863462314716,50.6951741702285,55.895154109127986,-76.95011913597125,21.548734511915566,84.00972277339986,340.18761726078907
1,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,576,73.2608207518615,75.70600741392822,41.333479665041374,-78.20915542598257,53.79074228121078,97.88919603775024,188.83838882850839
1,tls,max_latency_ms,Maximum latency ms,576,75.57758741188877,78.86105378261362,41.760873230291985,-78.47660139395951,55.505695018069176,101.82344595393458,189.76377952755905
1,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,576,433.89160191674466,181.22282004454507,653.6617122505778,-20.869041144217896,73.87355949091045,469.8306938902846,5625.722543352602
1,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,576,433.89160191674466,181.22282004454507,653.6617122505778,-20.869041144217896,73.87355949091045,469.8306938902846,5625.722543352602
1,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,576,2.708673242859614,0.004998374128130809,6.158209650947039,-24.07268572643079,-0.017994247684234715,2.5248890375153663,25.464142705390465
1,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,576,2.708673242859614,0.004998374128130809,6.158209650947039,-24.07268572643079,-0.017994247684234715,2.5248890375153663,25.464142705390465
1,tls,throughput_mb_per_sec,Throughput MB/s,576,2.7087601140374495,0.0,6.158516561444925,-24.05693950177935,0.0,2.521828865839367,25.462322304692407
1,tls,throughput_records_per_sec,Throughput records/s,576,2.708673242859614,0.004998374128130809,6.158209650947039,-24.07268572643079,-0.017994247684234715,2.5248890375153663,25.464142705390465
6,mtls,avg_latency_ms,Average latency ms,576,1172.98790532303,698.6324452369254,1265.5129099901155,2.6904704183961963,304.4649379169707,1640.2942262616857,8222.997076813586
6,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,576,8.06315582740835,0.04654387031751473,196.39162308842327,-26.040072789161346,-2.5442535111269096,2.5324768272545457,4714.106222806124
6,mtls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,10,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0
