compression_type,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
lz4,mtls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,863,1.907949553363636,0.6665555394105531,4.2782052801756345,-18.45698614875034,0.6178804536447154,1.5132902536689365,101.64008590671949
lz4,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,863,2.067595638750042,0.8500661316515109,4.331606994679538,-18.43520816714529,0.7670483818860518,1.5540229967010617,102.0298416613603
lz4,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,863,2.0675956387500425,0.8500661316515166,4.331606994679538,-18.435208167145294,0.767048381886052,1.5540229967010604,102.0298416613603
lz4,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,864,1088.16990192054,330.42216450844137,1729.1090360951484,-58.78039603271405,92.80787738525147,1536.4481486996117,11277.394136807818
lz4,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,864,749.555391402986,141.72610754218965,1227.9551289608219,-82.16071658411711,85.36134381826088,829.7061479990667,10788.682018618325
lz4,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,864,238.6846711660495,105.15071120834818,321.61228835620443,-69.49800796812748,70.41804277972668,286.90135990363956,3041.7113402061814
lz4,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,864,90.975796155365,89.53484364302342,32.327172120108926,-70.00503139150788,75.5698446503732,103.52008405579197,212.95469210622878
lz4,mtls,max_latency_ms,Maximum latency ms,864,90.37909731305629,87.03269004404228,34.16360815621076,-70.12564991334489,72.88290447019449,104.0379228400528,217.71653543307087
lz4,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,864,1018.1536852791506,626.7261892831452,1215.0489460676688,-21.76277763894809,172.9083102312195,1401.1508694516501,8594.298139647259
lz4,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,864,1055.3147272114045,612.0225453985843,1240.2764129768577,-21.76277763894809,187.1668171397228,1347.4139304495216,7354.390855868413
lz4,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,864,8.504572383424248,0.11312103411299082,13.908779075137835,-23.64891307070046,-0.007018597338524444,16.980339304649885,55.70087701314004
lz4,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,864,8.646612361410794,0.0680321503846587,13.805037615658321,-23.64891307070046,-0.02324129358486602,18.04066103566186,53.615550132760944
lz4,mtls,throughput_mb_per_sec,Throughput MB/s,864,8.583825748587493,0.0,13.799317572067594,-23.629893238434168,0.0,17.58380874450991,53.99673735725937
lz4,mtls,throughput_records_per_sec,Throughput records/s,864,8.585010714483964,0.06310934752483746,13.800122119301149,-23.64891307070046,-0.011995865551129423,17.5754550020856,53.97574956233706
lz4,tls,avg_latency_ms,Average latency ms,864,1032.3626804065668,554.4613551031628,1208.424568088904,-20.869041144217896,178.04552478283958,1507.6496511933556,6954.148625292784
lz4,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,864,0.03096537265721044,0.6513034747905517,19.067407348030574,-75.44345190497215,-1.4577502869991132,4.1210967801465035,386.608782010027
lz4,tls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,13,61.14706896690006,-100.0,557.6070765495726,-100.0,-100.0,-100.0,1992.7536231884058
lz4,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,864,1.1221237713834296,-2.8427745105838556,36.12692748490815,-91.692498450093,-18.683521526128448,14.324780999360286,323.9401496259352
lz4,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,864,8.975378828538156,6.012400547731232,15.505230799655392,-49.46399040078934,-0.6988591453486356,16.698385262322034,306.7734046208456
lz4,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,864,31.06729619520179,26.182006363029064,31.016548727705533,-12.626930735250031,16.625541510052127,37.259255603781114,208.8375322356675
lz4,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,864,2.187874488770448,0.5797860641147828,3.5877595358679684,-20.636673150816872,0.45898454419176127,2.017748784370021,15.713275153832452
lz4,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,863,-3.9211705680362328,-4.415831573939179,20.048254157337936,-68.66848887153456,-16.633270499236808,8.620970569966634,69.88643454386623
lz4,tls,broker_cpu_percent_mean,Broker CPU mean %,863,-17.31578573388462,-21.116604413762115,27.759417434779703,-83.52359766109423,-36.503187575902956,0.34122812954538806,62.68739121883554
lz4,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,369,454.2610285458292,-32.93993538603547,7949.840348544098,-100.0,-84.52950558213715,-5.257051700384309,150500.0
lz4,tls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,369,454.1685166289538,-32.93993538603547,7949.845804789715,-100.0,-84.52950558213716,-6.532663316582915,150500.0
lz4,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,863,3.8734783327381956,0.0006233144367792508,28.120859376931413,-81.62053207367174,-3.9611523037038197,3.868910030328915,171.85626781093384
