broker_count,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
3,tls,broker_network_rx_bytes_delta_total,Broker network RX bytes total,429,2.0050353458251755,0.6429843845683612,3.4724001308336967,-32.91868518812351,0.5804855751392759,1.5953622904678828,13.531494284929458
3,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,429,2.448917545530233,0.832798782683565,3.6880997640586406,-0.09813200606441583,0.7541403935852011,1.699487080727999,24.10314656904208
3,tls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,429,2.3707435822219813,0.8327987826835722,4.062657754059238,-32.92673948151973,0.7541403935852058,1.6994870807279874,24.1031465690421
3,tls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,432,1292.1984685763211,215.93332672236582,2115.3963554743345,-69.14593196047119,72.87921462698219,1674.877792251369,9532.47992442135
3,tls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,432,891.7093307489068,148.37129250493462,1330.191596542123,-82.51558335883902,75.33419241613117,1402.7968353629553,7101.144057903339
3,tls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,432,219.01935531156147,87.86985748715551,358.4779753881321,-76.95011913597125,52.3857883689341,204.1606345473379,2522.0250521920657
3,tls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,432,78.67728625302188,80.20972415061087,42.04085543395027,-78.20915542598257,51.54855544113893,115.62945734757577,184.08178508075812
3,tls,max_latency_ms,Maximum latency ms,432,78.48099670769612,83.00978765575067,42.78914604054975,-78.47660139395951,49.65878391351128,114.70103587360933,189.76377952755905
3,tls,producer_avg_latency_ms_max,Producer shard max avg latency ms,432,1118.3633798019616,450.09407809891525,1461.8257698214254,-20.869041144217896,144.00474772969045,1794.0673467621214,8131.988402995893
3,tls,producer_avg_latency_ms_min,Producer shard min avg latency ms,432,1155.0443620796384,523.3772862374017,1417.5206900777273,-20.869041144217896,156.94611407734942,1718.3891180462003,6494.531036368608
3,tls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,432,12.592805086633328,11.359309865346564,13.967726038402793,-24.07268572643079,0.0037503396218572624,21.91721321019979,46.311710683316186
3,tls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,432,12.963458746308644,12.043690468374987,14.328125230239424,-24.07268572643079,-0.0032490993903898048,23.413712888541852,51.10625567875585
3,tls,throughput_mb_per_sec,Throughput MB/s,432,12.840720912289378,11.822049536215028,14.197640090696522,-24.05693950177935,0.0,22.89612300708553,49.45102260495156
3,tls,throughput_records_per_sec,Throughput records/s,432,12.843324984620564,11.819995393382902,14.192873051244206,-24.07268572643079,-0.0012496272076155896,22.892444075714103,49.455666573037846
5,mtls,avg_latency_ms,Average latency ms,1296,858.221944619493,560.6958211424703,922.7178872252723,-9.995743993894834,170.83029002023065,1194.7979977782493,5043.967476294827
5,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,1295,-5.180081924620619,-0.39521144140849657,16.563925802520473,-95.7119233944934,-7.181231425784674,1.2827709159710006,242.13168697487419
5,mtls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,18,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0
5,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,1295,26.40498910186245,12.970440962687773,86.14560535530212,-95.55626662400256,-7.845755182146529,40.23082901359456,1531.3777385678577
5,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,1295,0.4044826858261875,-0.7548519797394914,13.504049298190044,-76.83337859139063,-10.187471143033642,10.519042441948216,35.75514204296636
5,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1295,38.315412913486426,28.067961091891124,48.8294590423466,-7.480605996621621,19.044867021812124,40.85371862681434,921.9783832552105
5,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,1295,2.525146299781351,0.7537618437499523,4.8699064013729885,-20.566594373433677,0.45757975620080177,2.0675888598353542,100.90321716795249
5,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,1296,-10.15624308408116,-8.570629958161868,18.621671696703235,-70.40121546339542,-25.693122649053077,3.4062806141392823,39.360124302563726
5,mtls,broker_cpu_percent_mean,Broker CPU mean %,1296,-31.98398041472503,-34.13412650353666,23.509321569780344,-86.07757884822443,-51.209222145508775,-12.997193631877963,47.605673277698024
5,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,548,17444.560904302558,-33.54154236598758,400160.8056952345,-100.0,-77.84032375338006,-10.148165471417007,9374500.0
5,mtls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,548,17444.560904302558,-33.54154236598758,400160.8056952345,-100.0,-77.84032375338006,-10.148165471417016,9374500.0
5,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,1296,5.102883477367256,0.6620329560946833,29.831725864167435,-80.74083022514836,-2.697975053231853,5.571019307854524,269.6936449615568
5,mtls,broker_disk_write_sectors_delta_total,Broker disk write sectors total,1296,5.223191015413537,0.6620329560946813,30.13962741387162,-80.74083022514836,-2.6979750532318603,5.591579296080875,269.6936449615568
5,mtls,broker_memory_used_percent_mean,Broker memory %,1296,-1.483401112519269,-1.3182452571871155,3.6779578354445546,-46.19869961847966,-3.0976276113147105,0.7354726137038061,4.61443198603315
5,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,1296,1.857648941665691,0.6678246124143774,3.839806376816979,-18.456986148750342,0.6225549307301611,1.5130774732412693,101.64008590671949
