producer_index=8
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 7535.0 ms avg latency, 7535.0 ms max latency.
263 records sent, 52.2 records/sec (5.10 MB/sec), 345.5 ms avg latency, 1279.0 ms max latency.
235 records sent, 46.9 records/sec (4.58 MB/sec), 120.2 ms avg latency, 318.0 ms max latency.
285 records sent, 56.9 records/sec (5.56 MB/sec), 82.4 ms avg latency, 239.0 ms max latency.
323 records sent, 64.6 records/sec (6.30 MB/sec), 58.9 ms avg latency, 161.0 ms max latency.
372 records sent, 74.2 records/sec (7.24 MB/sec), 41.4 ms avg latency, 190.0 ms max latency.
425 records sent, 84.8 records/sec (8.28 MB/sec), 29.5 ms avg latency, 135.0 ms max latency.
399 records sent, 78.9 records/sec (7.70 MB/sec), 31.2 ms avg latency, 129.0 ms max latency.
381 records sent, 76.0 records/sec (7.42 MB/sec), 33.6 ms avg latency, 131.0 ms max latency.
367 records sent, 73.0 records/sec (7.13 MB/sec), 30.1 ms avg latency, 115.0 ms max latency.
347 records sent, 69.4 records/sec (6.77 MB/sec), 33.1 ms avg latency, 111.0 ms max latency.
349 records sent, 69.5 records/sec (6.79 MB/sec), 37.6 ms avg latency, 137.0 ms max latency.
347 records sent, 69.2 records/sec (6.76 MB/sec), 36.0 ms avg latency, 121.0 ms max latency.
367 records sent, 73.2 records/sec (7.15 MB/sec), 33.0 ms avg latency, 174.0 ms max latency.
366 records sent, 72.5 records/sec (7.08 MB/sec), 27.9 ms avg latency, 101.0 ms max latency.
342 records sent, 67.0 records/sec (6.54 MB/sec), 37.0 ms avg latency, 170.0 ms max latency.
357 records sent, 71.0 records/sec (6.93 MB/sec), 280.2 ms avg latency, 1051.0 ms max latency.
348 records sent, 69.4 records/sec (6.78 MB/sec), 40.4 ms avg latency, 336.0 ms max latency.
370 records sent, 72.7 records/sec (7.10 MB/sec), 31.6 ms avg latency, 102.0 ms max latency.
354 records sent, 70.1 records/sec (6.85 MB/sec), 33.1 ms avg latency, 115.0 ms max latency.
375 records sent, 74.5 records/sec (7.28 MB/sec), 31.8 ms avg latency, 134.0 ms max latency.
383 records sent, 75.9 records/sec (7.41 MB/sec), 30.5 ms avg latency, 102.0 ms max latency.
375 records sent, 74.9 records/sec (7.32 MB/sec), 31.4 ms avg latency, 137.0 ms max latency.
356 records sent, 70.8 records/sec (6.92 MB/sec), 31.3 ms avg latency, 119.0 ms max latency.
8333 records sent, 65.579576 records/sec (6.40 MB/sec), 59.57 ms avg latency, 7535.00 ms max latency, 29 ms 50th, 165 ms 95th, 651 ms 99th, 1164 ms 99.9th.
