producer_index=5
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 1205.0 ms avg latency, 1205.0 ms max latency.
268 records sent, 53.3 records/sec (5.20 MB/sec), 1351.7 ms avg latency, 8733.0 ms max latency.
309 records sent, 61.6 records/sec (6.01 MB/sec), 747.5 ms avg latency, 1980.0 ms max latency.
317 records sent, 63.2 records/sec (6.18 MB/sec), 82.1 ms avg latency, 235.0 ms max latency.
311 records sent, 61.4 records/sec (6.00 MB/sec), 52.5 ms avg latency, 277.0 ms max latency.
426 records sent, 85.1 records/sec (8.31 MB/sec), 38.7 ms avg latency, 161.0 ms max latency.
434 records sent, 86.5 records/sec (8.45 MB/sec), 51.9 ms avg latency, 286.0 ms max latency.
420 records sent, 83.9 records/sec (8.20 MB/sec), 30.2 ms avg latency, 155.0 ms max latency.
403 records sent, 80.5 records/sec (7.86 MB/sec), 26.7 ms avg latency, 116.0 ms max latency.
395 records sent, 78.6 records/sec (7.68 MB/sec), 29.3 ms avg latency, 154.0 ms max latency.
421 records sent, 83.8 records/sec (8.18 MB/sec), 38.2 ms avg latency, 213.0 ms max latency.
384 records sent, 76.6 records/sec (7.48 MB/sec), 32.2 ms avg latency, 174.0 ms max latency.
382 records sent, 76.4 records/sec (7.46 MB/sec), 28.3 ms avg latency, 121.0 ms max latency.
516 records sent, 102.7 records/sec (10.03 MB/sec), 125.8 ms avg latency, 541.0 ms max latency.
364 records sent, 72.5 records/sec (7.08 MB/sec), 25.1 ms avg latency, 125.0 ms max latency.
331 records sent, 66.0 records/sec (6.44 MB/sec), 36.5 ms avg latency, 197.0 ms max latency.
358 records sent, 71.4 records/sec (6.98 MB/sec), 24.2 ms avg latency, 68.0 ms max latency.
349 records sent, 69.5 records/sec (6.79 MB/sec), 27.1 ms avg latency, 92.0 ms max latency.
387 records sent, 76.9 records/sec (7.51 MB/sec), 28.4 ms avg latency, 254.0 ms max latency.
367 records sent, 73.0 records/sec (7.13 MB/sec), 21.1 ms avg latency, 77.0 ms max latency.
364 records sent, 71.8 records/sec (7.01 MB/sec), 25.4 ms avg latency, 89.0 ms max latency.
409 records sent, 81.7 records/sec (7.98 MB/sec), 28.1 ms avg latency, 135.0 ms max latency.
391 records sent, 78.1 records/sec (7.63 MB/sec), 25.6 ms avg latency, 86.0 ms max latency.
8333 records sent, 69.132873 records/sec (6.75 MB/sec), 108.51 ms avg latency, 8733.00 ms max latency, 26 ms 50th, 769 ms 95th, 1529 ms 99th, 1772 ms 99.9th.
