producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4991 records sent, 997.8 records/sec (0.97 MB/sec), 12.7 ms avg latency, 532.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 4.0 ms avg latency, 8.0 ms max latency.
5002 records sent, 1000.4 records/sec (0.98 MB/sec), 3.9 ms avg latency, 9.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 3.8 ms avg latency, 8.0 ms max latency.
5004 records sent, 1000.0 records/sec (0.98 MB/sec), 3.8 ms avg latency, 23.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 3.8 ms avg latency, 7.0 ms max latency.
5004 records sent, 1000.0 records/sec (0.98 MB/sec), 3.8 ms avg latency, 7.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 3.8 ms avg latency, 7.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 3.8 ms avg latency, 8.0 ms max latency.
4990 records sent, 997.6 records/sec (0.97 MB/sec), 3.8 ms avg latency, 20.0 ms max latency.
5020 records sent, 1003.0 records/sec (0.98 MB/sec), 3.8 ms avg latency, 21.0 ms max latency.
5004 records sent, 1000.0 records/sec (0.98 MB/sec), 3.7 ms avg latency, 7.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 3.7 ms avg latency, 7.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 3.8 ms avg latency, 7.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 3.7 ms avg latency, 7.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 3.7 ms avg latency, 7.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 3.8 ms avg latency, 7.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 3.7 ms avg latency, 7.0 ms max latency.
5001 records sent, 1000.0 records/sec (0.98 MB/sec), 3.7 ms avg latency, 8.0 ms max latency.
100000 records sent, 999.670109 records/sec (0.98 MB/sec), 4.23 ms avg latency, 532.00 ms max latency, 4 ms 50th, 6 ms 95th, 7 ms 99th, 96 ms 99.9th.
