4071 records sent, 814.0 records/sec (79.50 MB/sec), 30.5 ms avg latency, 657.0 ms max latency.
5827 records sent, 1165.4 records/sec (113.81 MB/sec), 13.7 ms avg latency, 100.0 ms max latency.
5078 records sent, 1015.6 records/sec (99.18 MB/sec), 11.4 ms avg latency, 80.0 ms max latency.
5032 records sent, 1006.0 records/sec (98.24 MB/sec), 10.7 ms avg latency, 63.0 ms max latency.
5005 records sent, 1000.6 records/sec (97.71 MB/sec), 7.9 ms avg latency, 39.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 9.0 ms avg latency, 70.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 8.2 ms avg latency, 72.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 8.5 ms avg latency, 52.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 13.2 ms avg latency, 101.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 9.4 ms avg latency, 61.0 ms max latency.
5005 records sent, 1000.4 records/sec (97.70 MB/sec), 9.1 ms avg latency, 53.0 ms max latency.
5002 records sent, 1000.0 records/sec (97.66 MB/sec), 8.6 ms avg latency, 37.0 ms max latency.
4946 records sent, 985.8 records/sec (96.27 MB/sec), 25.2 ms avg latency, 255.0 ms max latency.
5074 records sent, 1014.8 records/sec (99.10 MB/sec), 17.3 ms avg latency, 207.0 ms max latency.
5000 records sent, 999.8 records/sec (97.64 MB/sec), 9.3 ms avg latency, 46.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 9.2 ms avg latency, 39.0 ms max latency.
5008 records sent, 1001.0 records/sec (97.75 MB/sec), 8.5 ms avg latency, 36.0 ms max latency.
5003 records sent, 1000.4 records/sec (97.70 MB/sec), 8.6 ms avg latency, 46.0 ms max latency.
5003 records sent, 1000.0 records/sec (97.66 MB/sec), 10.9 ms avg latency, 56.0 ms max latency.
100000 records sent, 999.650122 records/sec (97.62 MB/sec), 11.82 ms avg latency, 657.00 ms max latency, 8 ms 50th, 30 ms 95th, 91 ms 99th, 200 ms 99.9th.
