run_id=security-overhead-final-factorial-mtls-b5-rf5-isr3-msg102400-tps10000-batch131072-acks1-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr3-msg102400-tps10000-batch131072-acks1-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2234 records sent, 446.8 records/sec (43.63 MB/sec), 284.9 ms avg latency, 1413.0 ms max latency.
4837 records sent, 967.4 records/sec (94.47 MB/sec), 5.0 ms avg latency, 46.0 ms max latency.
4962 records sent, 992.2 records/sec (96.89 MB/sec), 4.9 ms avg latency, 42.0 ms max latency.
5660 records sent, 1131.8 records/sec (110.52 MB/sec), 5.0 ms avg latency, 48.0 ms max latency.
6812 records sent, 1362.4 records/sec (133.05 MB/sec), 8.1 ms avg latency, 109.0 ms max latency.
6939 records sent, 1387.8 records/sec (135.53 MB/sec), 7.4 ms avg latency, 71.0 ms max latency.
6920 records sent, 1383.7 records/sec (135.13 MB/sec), 8.5 ms avg latency, 125.0 ms max latency.
6917 records sent, 1383.4 records/sec (135.10 MB/sec), 7.6 ms avg latency, 86.0 ms max latency.
6949 records sent, 1389.8 records/sec (135.72 MB/sec), 9.2 ms avg latency, 146.0 ms max latency.
6923 records sent, 1384.6 records/sec (135.21 MB/sec), 8.0 ms avg latency, 92.0 ms max latency.
6887 records sent, 1377.4 records/sec (134.51 MB/sec), 54.2 ms avg latency, 512.0 ms max latency.
6737 records sent, 1347.1 records/sec (131.56 MB/sec), 56.6 ms avg latency, 680.0 ms max latency.
6947 records sent, 1389.1 records/sec (135.66 MB/sec), 11.3 ms avg latency, 166.0 ms max latency.
6921 records sent, 1383.9 records/sec (135.15 MB/sec), 8.0 ms avg latency, 100.0 ms max latency.
6907 records sent, 1381.4 records/sec (134.90 MB/sec), 8.4 ms avg latency, 101.0 ms max latency.
100000 records sent, 1253.981391 records/sec (122.46 MB/sec), 20.55 ms avg latency, 1413.00 ms max latency, 5 ms 50th, 62 ms 95th, 413 ms 99th, 907 ms 99.9th.
