run_id=security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod1-complz4-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg1024-tps1000-batch131072-acks1-prod1-complz4-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4991 records sent, 997.4 records/sec (0.97 MB/sec), 6.7 ms avg latency, 615.0 ms max latency.
5006 records sent, 1001.2 records/sec (0.98 MB/sec), 4.4 ms avg latency, 25.0 ms max latency.
5003 records sent, 1000.0 records/sec (0.98 MB/sec), 4.4 ms avg latency, 15.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 4.2 ms avg latency, 13.0 ms max latency.
5003 records sent, 1000.4 records/sec (0.98 MB/sec), 4.2 ms avg latency, 17.0 ms max latency.
5002 records sent, 1000.0 records/sec (0.98 MB/sec), 4.1 ms avg latency, 11.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 4.3 ms avg latency, 41.0 ms max latency.
5003 records sent, 1000.4 records/sec (0.98 MB/sec), 4.2 ms avg latency, 21.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 4.2 ms avg latency, 37.0 ms max latency.
5003 records sent, 1000.0 records/sec (0.98 MB/sec), 4.1 ms avg latency, 13.0 ms max latency.
5005 records sent, 1000.0 records/sec (0.98 MB/sec), 4.1 ms avg latency, 12.0 ms max latency.
5004 records sent, 1000.4 records/sec (0.98 MB/sec), 4.1 ms avg latency, 31.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 4.2 ms avg latency, 17.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 4.2 ms avg latency, 22.0 ms max latency.
5004 records sent, 1000.4 records/sec (0.98 MB/sec), 4.1 ms avg latency, 17.0 ms max latency.
5003 records sent, 999.4 records/sec (0.98 MB/sec), 4.1 ms avg latency, 11.0 ms max latency.
5010 records sent, 1001.0 records/sec (0.98 MB/sec), 4.1 ms avg latency, 11.0 ms max latency.
5002 records sent, 1000.0 records/sec (0.98 MB/sec), 4.1 ms avg latency, 18.0 ms max latency.
5002 records sent, 1000.4 records/sec (0.98 MB/sec), 4.0 ms avg latency, 11.0 ms max latency.
100000 records sent, 999.680102 records/sec (0.98 MB/sec), 4.29 ms avg latency, 615.00 ms max latency, 4 ms 50th, 7 ms 95th, 10 ms 99th, 31 ms 99.9th.
