run_id=security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps1000-batch131072-acks1-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
3293 records sent, 658.1 records/sec (64.26 MB/sec), 9.0 ms avg latency, 649.0 ms max latency.
4416 records sent, 883.2 records/sec (86.25 MB/sec), 3.6 ms avg latency, 34.0 ms max latency.
4417 records sent, 882.3 records/sec (86.17 MB/sec), 3.2 ms avg latency, 46.0 ms max latency.
5439 records sent, 1087.8 records/sec (106.23 MB/sec), 2.8 ms avg latency, 39.0 ms max latency.
6687 records sent, 1337.4 records/sec (130.61 MB/sec), 2.7 ms avg latency, 69.0 ms max latency.
5753 records sent, 1150.6 records/sec (112.36 MB/sec), 2.6 ms avg latency, 38.0 ms max latency.
4997 records sent, 999.4 records/sec (97.60 MB/sec), 2.5 ms avg latency, 24.0 ms max latency.
5006 records sent, 1001.2 records/sec (97.77 MB/sec), 2.7 ms avg latency, 28.0 ms max latency.
5002 records sent, 1000.0 records/sec (97.66 MB/sec), 2.7 ms avg latency, 60.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 2.7 ms avg latency, 25.0 ms max latency.
5005 records sent, 1001.0 records/sec (97.75 MB/sec), 2.6 ms avg latency, 30.0 ms max latency.
4997 records sent, 999.4 records/sec (97.60 MB/sec), 2.6 ms avg latency, 38.0 ms max latency.
5004 records sent, 1000.4 records/sec (97.70 MB/sec), 7.9 ms avg latency, 165.0 ms max latency.
5004 records sent, 1000.8 records/sec (97.73 MB/sec), 4.2 ms avg latency, 97.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 2.6 ms avg latency, 66.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 2.6 ms avg latency, 25.0 ms max latency.
5002 records sent, 1000.2 records/sec (97.68 MB/sec), 2.6 ms avg latency, 24.0 ms max latency.
4998 records sent, 998.0 records/sec (97.46 MB/sec), 2.5 ms avg latency, 24.0 ms max latency.
5017 records sent, 1003.0 records/sec (97.95 MB/sec), 2.7 ms avg latency, 31.0 ms max latency.
100000 records sent, 999.340435 records/sec (97.59 MB/sec), 3.27 ms avg latency, 649.00 ms max latency, 2 ms 50th, 6 ms 95th, 23 ms 99th, 110 ms 99.9th.
