producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
2329 records sent, 465.7 records/sec (45.48 MB/sec), 405.5 ms avg latency, 1396.0 ms max latency.
4946 records sent, 989.2 records/sec (96.60 MB/sec), 27.0 ms avg latency, 111.0 ms max latency.
5547 records sent, 1109.2 records/sec (108.32 MB/sec), 43.0 ms avg latency, 191.0 ms max latency.
5705 records sent, 1141.0 records/sec (111.43 MB/sec), 123.0 ms avg latency, 413.0 ms max latency.
5610 records sent, 1121.8 records/sec (109.55 MB/sec), 284.2 ms avg latency, 523.0 ms max latency.
5870 records sent, 1174.0 records/sec (114.65 MB/sec), 195.1 ms avg latency, 428.0 ms max latency.
4983 records sent, 995.0 records/sec (97.17 MB/sec), 16.9 ms avg latency, 115.0 ms max latency.
5021 records sent, 1004.0 records/sec (98.05 MB/sec), 20.0 ms avg latency, 95.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 22.4 ms avg latency, 119.0 ms max latency.
4974 records sent, 994.8 records/sec (97.15 MB/sec), 17.9 ms avg latency, 88.0 ms max latency.
5034 records sent, 1006.6 records/sec (98.30 MB/sec), 20.8 ms avg latency, 125.0 ms max latency.
4725 records sent, 940.3 records/sec (91.83 MB/sec), 54.7 ms avg latency, 409.0 ms max latency.
4895 records sent, 979.0 records/sec (95.61 MB/sec), 332.3 ms avg latency, 1160.0 ms max latency.
5406 records sent, 1081.2 records/sec (105.59 MB/sec), 99.1 ms avg latency, 365.0 ms max latency.
4989 records sent, 997.4 records/sec (97.40 MB/sec), 24.8 ms avg latency, 166.0 ms max latency.
5022 records sent, 1004.0 records/sec (98.05 MB/sec), 17.9 ms avg latency, 95.0 ms max latency.
4999 records sent, 999.6 records/sec (97.62 MB/sec), 21.1 ms avg latency, 101.0 ms max latency.
4997 records sent, 999.4 records/sec (97.60 MB/sec), 16.5 ms avg latency, 80.0 ms max latency.
5014 records sent, 1002.8 records/sec (97.93 MB/sec), 27.8 ms avg latency, 164.0 ms max latency.
100000 records sent, 999.290504 records/sec (97.59 MB/sec), 83.10 ms avg latency, 1396.00 ms max latency, 23 ms 50th, 327 ms 95th, 568 ms 99th, 1035 ms 99.9th.
