run_id=security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2237 records sent, 445.7 records/sec (43.53 MB/sec), 217.8 ms avg latency, 1458.0 ms max latency.
4592 records sent, 918.2 records/sec (89.67 MB/sec), 14.2 ms avg latency, 80.0 ms max latency.
4909 records sent, 981.8 records/sec (95.88 MB/sec), 18.5 ms avg latency, 93.0 ms max latency.
5186 records sent, 1037.2 records/sec (101.29 MB/sec), 35.7 ms avg latency, 172.0 ms max latency.
5595 records sent, 1118.8 records/sec (109.26 MB/sec), 151.7 ms avg latency, 467.0 ms max latency.
5868 records sent, 1173.6 records/sec (114.61 MB/sec), 214.7 ms avg latency, 426.0 ms max latency.
6177 records sent, 1234.9 records/sec (120.60 MB/sec), 198.4 ms avg latency, 346.0 ms max latency.
6009 records sent, 1201.8 records/sec (117.36 MB/sec), 209.3 ms avg latency, 430.0 ms max latency.
6293 records sent, 1258.6 records/sec (122.91 MB/sec), 198.2 ms avg latency, 330.0 ms max latency.
6059 records sent, 1211.6 records/sec (118.32 MB/sec), 204.7 ms avg latency, 374.0 ms max latency.
5422 records sent, 1084.4 records/sec (105.90 MB/sec), 231.8 ms avg latency, 830.0 ms max latency.
5829 records sent, 1165.8 records/sec (113.85 MB/sec), 211.5 ms avg latency, 465.0 ms max latency.
5873 records sent, 1174.6 records/sec (114.71 MB/sec), 206.5 ms avg latency, 601.0 ms max latency.
6187 records sent, 1237.2 records/sec (120.82 MB/sec), 196.3 ms avg latency, 388.0 ms max latency.
5803 records sent, 1160.6 records/sec (113.34 MB/sec), 214.2 ms avg latency, 597.0 ms max latency.
6263 records sent, 1252.3 records/sec (122.30 MB/sec), 199.1 ms avg latency, 371.0 ms max latency.
5903 records sent, 1180.4 records/sec (115.27 MB/sec), 211.8 ms avg latency, 378.0 ms max latency.
100000 records sent, 1112.124380 records/sec (108.61 MB/sec), 177.52 ms avg latency, 1458.00 ms max latency, 180 ms 50th, 305 ms 95th, 458 ms 99th, 878 ms 99.9th.
