producer_index=5
producer_count=6
producer_records=16666
producer_throughput=166
1 records sent, 0.1 records/sec (0.01 MB/sec), 2528.0 ms avg latency, 2528.0 ms max latency.
160 records sent, 31.3 records/sec (3.06 MB/sec), 4563.6 ms avg latency, 8243.0 ms max latency.
318 records sent, 63.6 records/sec (6.21 MB/sec), 6185.6 ms avg latency, 7228.0 ms max latency.
364 records sent, 72.1 records/sec (7.04 MB/sec), 5055.6 ms avg latency, 5673.0 ms max latency.
910 records sent, 181.8 records/sec (17.76 MB/sec), 1948.9 ms avg latency, 4589.0 ms max latency.
770 records sent, 153.4 records/sec (14.98 MB/sec), 65.6 ms avg latency, 551.0 ms max latency.
748 records sent, 149.6 records/sec (14.61 MB/sec), 21.8 ms avg latency, 67.0 ms max latency.
780 records sent, 155.3 records/sec (15.17 MB/sec), 22.1 ms avg latency, 77.0 ms max latency.
805 records sent, 161.0 records/sec (15.72 MB/sec), 19.0 ms avg latency, 80.0 ms max latency.
831 records sent, 166.0 records/sec (16.21 MB/sec), 16.6 ms avg latency, 68.0 ms max latency.
886 records sent, 176.4 records/sec (17.22 MB/sec), 21.4 ms avg latency, 148.0 ms max latency.
826 records sent, 165.2 records/sec (16.13 MB/sec), 16.4 ms avg latency, 66.0 ms max latency.
856 records sent, 170.8 records/sec (16.68 MB/sec), 17.3 ms avg latency, 96.0 ms max latency.
838 records sent, 167.1 records/sec (16.32 MB/sec), 16.3 ms avg latency, 79.0 ms max latency.
889 records sent, 177.5 records/sec (17.34 MB/sec), 16.1 ms avg latency, 100.0 ms max latency.
879 records sent, 175.6 records/sec (17.15 MB/sec), 93.0 ms avg latency, 506.0 ms max latency.
862 records sent, 172.1 records/sec (16.80 MB/sec), 15.9 ms avg latency, 111.0 ms max latency.
875 records sent, 174.9 records/sec (17.08 MB/sec), 15.3 ms avg latency, 57.0 ms max latency.
850 records sent, 170.0 records/sec (16.60 MB/sec), 14.2 ms avg latency, 60.0 ms max latency.
841 records sent, 168.0 records/sec (16.41 MB/sec), 14.2 ms avg latency, 75.0 ms max latency.
899 records sent, 179.4 records/sec (17.52 MB/sec), 14.5 ms avg latency, 63.0 ms max latency.
927 records sent, 185.0 records/sec (18.06 MB/sec), 13.3 ms avg latency, 78.0 ms max latency.
16666 records sent, 144.308116 records/sec (14.09 MB/sec), 399.93 ms avg latency, 8243.00 ms max latency, 16 ms 50th, 4120 ms 95th, 6260 ms 99th, 6941 ms 99.9th.
