run_id=security-overhead-final-factorial-mtls-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4988 records sent, 996.0 records/sec (0.97 MB/sec), 89.1 ms avg latency, 1289.0 ms max latency.
5017 records sent, 1003.0 records/sec (0.98 MB/sec), 6.2 ms avg latency, 40.0 ms max latency.
5006 records sent, 1000.6 records/sec (0.98 MB/sec), 5.9 ms avg latency, 36.0 ms max latency.
5006 records sent, 1000.4 records/sec (0.98 MB/sec), 6.0 ms avg latency, 25.0 ms max latency.
5004 records sent, 1000.6 records/sec (0.98 MB/sec), 5.6 ms avg latency, 27.0 ms max latency.
5002 records sent, 1000.0 records/sec (0.98 MB/sec), 5.7 ms avg latency, 24.0 ms max latency.
5001 records sent, 1000.0 records/sec (0.98 MB/sec), 5.8 ms avg latency, 39.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 5.7 ms avg latency, 25.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 5.6 ms avg latency, 30.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 5.5 ms avg latency, 20.0 ms max latency.
5002 records sent, 1000.0 records/sec (0.98 MB/sec), 5.6 ms avg latency, 29.0 ms max latency.
5002 records sent, 1000.0 records/sec (0.98 MB/sec), 5.4 ms avg latency, 26.0 ms max latency.
5003 records sent, 1000.4 records/sec (0.98 MB/sec), 5.5 ms avg latency, 22.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 5.7 ms avg latency, 23.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 5.5 ms avg latency, 22.0 ms max latency.
5006 records sent, 1000.0 records/sec (0.98 MB/sec), 5.6 ms avg latency, 16.0 ms max latency.
5003 records sent, 1000.6 records/sec (0.98 MB/sec), 5.8 ms avg latency, 24.0 ms max latency.
5005 records sent, 1000.0 records/sec (0.98 MB/sec), 5.4 ms avg latency, 16.0 ms max latency.
5004 records sent, 999.8 records/sec (0.98 MB/sec), 5.5 ms avg latency, 18.0 ms max latency.
100000 records sent, 999.640130 records/sec (0.98 MB/sec), 9.83 ms avg latency, 1289.00 ms max latency, 6 ms 50th, 9 ms 95th, 288 ms 99th, 382 ms 99.9th.
