producer_index=11
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 18861.0 ms avg latency, 18861.0 ms max latency.
71 records sent, 14.1 records/sec (1.37 MB/sec), 8738.3 ms avg latency, 10347.0 ms max latency.
114 records sent, 22.7 records/sec (2.22 MB/sec), 11861.3 ms avg latency, 13987.0 ms max latency.
168 records sent, 32.4 records/sec (3.16 MB/sec), 11303.5 ms avg latency, 14409.0 ms max latency.
149 records sent, 29.2 records/sec (2.85 MB/sec), 8358.3 ms avg latency, 9837.0 ms max latency.
168 records sent, 33.0 records/sec (3.22 MB/sec), 8487.8 ms avg latency, 9439.0 ms max latency.
320 records sent, 63.0 records/sec (6.15 MB/sec), 5939.7 ms avg latency, 9054.0 ms max latency.
492 records sent, 97.5 records/sec (9.52 MB/sec), 2075.2 ms avg latency, 3637.0 ms max latency.
375 records sent, 74.9 records/sec (7.31 MB/sec), 182.8 ms avg latency, 925.0 ms max latency.
347 records sent, 69.4 records/sec (6.78 MB/sec), 67.6 ms avg latency, 223.0 ms max latency.
325 records sent, 64.9 records/sec (6.34 MB/sec), 65.5 ms avg latency, 292.0 ms max latency.
366 records sent, 72.9 records/sec (7.12 MB/sec), 93.2 ms avg latency, 446.0 ms max latency.
380 records sent, 75.9 records/sec (7.41 MB/sec), 84.3 ms avg latency, 443.0 ms max latency.
346 records sent, 69.2 records/sec (6.76 MB/sec), 76.7 ms avg latency, 204.0 ms max latency.
401 records sent, 80.0 records/sec (7.81 MB/sec), 46.1 ms avg latency, 169.0 ms max latency.
368 records sent, 73.1 records/sec (7.13 MB/sec), 49.3 ms avg latency, 196.0 ms max latency.
392 records sent, 77.9 records/sec (7.61 MB/sec), 49.5 ms avg latency, 140.0 ms max latency.
281 records sent, 56.1 records/sec (5.48 MB/sec), 263.4 ms avg latency, 1582.0 ms max latency.
537 records sent, 107.2 records/sec (10.47 MB/sec), 945.5 ms avg latency, 2134.0 ms max latency.
392 records sent, 77.9 records/sec (7.61 MB/sec), 65.9 ms avg latency, 251.0 ms max latency.
414 records sent, 82.8 records/sec (8.09 MB/sec), 71.7 ms avg latency, 252.0 ms max latency.
385 records sent, 76.9 records/sec (7.51 MB/sec), 62.4 ms avg latency, 331.0 ms max latency.
363 records sent, 72.2 records/sec (7.05 MB/sec), 54.0 ms avg latency, 203.0 ms max latency.
410 records sent, 81.4 records/sec (7.95 MB/sec), 56.8 ms avg latency, 207.0 ms max latency.
670 records sent, 134.0 records/sec (13.08 MB/sec), 31.2 ms avg latency, 118.0 ms max latency.
8333 records sent, 59.129904 records/sec (5.77 MB/sec), 1257.03 ms avg latency, 18861.00 ms max latency, 62 ms 50th, 8690 ms 95th, 12802 ms 99th, 14008 ms 99.9th.
