producer_index=12
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 9295.0 ms avg latency, 9295.0 ms max latency.
1208 records sent, 241.6 records/sec (0.24 MB/sec), 982.3 ms avg latency, 1739.0 ms max latency.
414 records sent, 82.8 records/sec (0.08 MB/sec), 36.0 ms avg latency, 154.0 ms max latency.
417 records sent, 83.4 records/sec (0.08 MB/sec), 19.2 ms avg latency, 116.0 ms max latency.
416 records sent, 83.2 records/sec (0.08 MB/sec), 14.5 ms avg latency, 93.0 ms max latency.
415 records sent, 82.8 records/sec (0.08 MB/sec), 17.0 ms avg latency, 89.0 ms max latency.
416 records sent, 82.9 records/sec (0.08 MB/sec), 17.8 ms avg latency, 106.0 ms max latency.
417 records sent, 83.2 records/sec (0.08 MB/sec), 15.8 ms avg latency, 96.0 ms max latency.
418 records sent, 83.4 records/sec (0.08 MB/sec), 14.7 ms avg latency, 53.0 ms max latency.
417 records sent, 83.4 records/sec (0.08 MB/sec), 14.4 ms avg latency, 56.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 15.3 ms avg latency, 87.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 14.9 ms avg latency, 104.0 ms max latency.
413 records sent, 82.5 records/sec (0.08 MB/sec), 16.2 ms avg latency, 99.0 ms max latency.
417 records sent, 83.3 records/sec (0.08 MB/sec), 17.7 ms avg latency, 135.0 ms max latency.
415 records sent, 82.1 records/sec (0.08 MB/sec), 14.4 ms avg latency, 65.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 15.0 ms avg latency, 83.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 14.2 ms avg latency, 57.0 ms max latency.
415 records sent, 82.9 records/sec (0.08 MB/sec), 14.5 ms avg latency, 94.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 12.6 ms avg latency, 79.0 ms max latency.
8333 records sent, 82.954217 records/sec (0.08 MB/sec), 157.75 ms avg latency, 9295.00 ms max latency, 13 ms 50th, 1356 ms 95th, 1604 ms 99th, 1704 ms 99.9th.
