producer_index=1
producer_count=12
producer_records=8334
producer_throughput=834
1 records sent, 0.1 records/sec (0.01 MB/sec), 19072.0 ms avg latency, 19072.0 ms max latency.
66 records sent, 12.9 records/sec (1.26 MB/sec), 8151.4 ms avg latency, 10241.0 ms max latency.
90 records sent, 17.3 records/sec (1.69 MB/sec), 11174.2 ms avg latency, 14074.0 ms max latency.
155 records sent, 29.8 records/sec (2.91 MB/sec), 12853.6 ms avg latency, 15132.0 ms max latency.
136 records sent, 26.7 records/sec (2.61 MB/sec), 9950.1 ms avg latency, 12307.0 ms max latency.
162 records sent, 31.4 records/sec (3.07 MB/sec), 9121.3 ms avg latency, 10058.0 ms max latency.
162 records sent, 32.2 records/sec (3.15 MB/sec), 8139.2 ms avg latency, 9412.0 ms max latency.
263 records sent, 51.9 records/sec (5.07 MB/sec), 7017.7 ms avg latency, 9419.0 ms max latency.
429 records sent, 85.5 records/sec (8.35 MB/sec), 3004.0 ms avg latency, 5387.0 ms max latency.
474 records sent, 94.6 records/sec (9.24 MB/sec), 1382.6 ms avg latency, 2339.0 ms max latency.
359 records sent, 71.5 records/sec (6.99 MB/sec), 126.8 ms avg latency, 542.0 ms max latency.
368 records sent, 73.2 records/sec (7.15 MB/sec), 132.5 ms avg latency, 366.0 ms max latency.
360 records sent, 71.8 records/sec (7.01 MB/sec), 61.4 ms avg latency, 174.0 ms max latency.
360 records sent, 71.9 records/sec (7.03 MB/sec), 56.0 ms avg latency, 160.0 ms max latency.
360 records sent, 71.8 records/sec (7.01 MB/sec), 52.8 ms avg latency, 255.0 ms max latency.
367 records sent, 72.9 records/sec (7.12 MB/sec), 55.5 ms avg latency, 184.0 ms max latency.
382 records sent, 76.1 records/sec (7.43 MB/sec), 54.4 ms avg latency, 202.0 ms max latency.
288 records sent, 57.4 records/sec (5.61 MB/sec), 510.9 ms avg latency, 1986.0 ms max latency.
520 records sent, 103.4 records/sec (10.10 MB/sec), 898.6 ms avg latency, 2391.0 ms max latency.
418 records sent, 82.7 records/sec (8.08 MB/sec), 61.2 ms avg latency, 253.0 ms max latency.
396 records sent, 77.8 records/sec (7.60 MB/sec), 49.1 ms avg latency, 140.0 ms max latency.
412 records sent, 82.3 records/sec (8.04 MB/sec), 48.0 ms avg latency, 173.0 ms max latency.
375 records sent, 75.0 records/sec (7.32 MB/sec), 46.9 ms avg latency, 139.0 ms max latency.
400 records sent, 79.7 records/sec (7.78 MB/sec), 41.6 ms avg latency, 189.0 ms max latency.
595 records sent, 118.6 records/sec (11.59 MB/sec), 32.3 ms avg latency, 162.0 ms max latency.
8334 records sent, 58.800288 records/sec (5.74 MB/sec), 1492.63 ms avg latency, 19072.00 ms max latency, 66 ms 50th, 9356 ms 95th, 12986 ms 99th, 14482 ms 99.9th.
