producer_index=9
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.01 MB/sec), 1062.0 ms avg latency, 1062.0 ms max latency.
267 records sent, 53.3 records/sec (5.21 MB/sec), 401.0 ms avg latency, 7600.0 ms max latency.
241 records sent, 48.1 records/sec (4.69 MB/sec), 114.3 ms avg latency, 274.0 ms max latency.
287 records sent, 56.0 records/sec (5.47 MB/sec), 82.1 ms avg latency, 184.0 ms max latency.
341 records sent, 66.8 records/sec (6.52 MB/sec), 57.3 ms avg latency, 182.0 ms max latency.
373 records sent, 74.4 records/sec (7.26 MB/sec), 42.3 ms avg latency, 238.0 ms max latency.
420 records sent, 83.6 records/sec (8.17 MB/sec), 31.4 ms avg latency, 129.0 ms max latency.
415 records sent, 82.9 records/sec (8.09 MB/sec), 30.5 ms avg latency, 154.0 ms max latency.
376 records sent, 74.6 records/sec (7.29 MB/sec), 37.9 ms avg latency, 225.0 ms max latency.
350 records sent, 69.5 records/sec (6.78 MB/sec), 39.3 ms avg latency, 193.0 ms max latency.
352 records sent, 70.3 records/sec (6.87 MB/sec), 34.1 ms avg latency, 132.0 ms max latency.
343 records sent, 67.6 records/sec (6.60 MB/sec), 34.6 ms avg latency, 168.0 ms max latency.
364 records sent, 72.4 records/sec (7.07 MB/sec), 37.1 ms avg latency, 200.0 ms max latency.
334 records sent, 66.7 records/sec (6.51 MB/sec), 35.6 ms avg latency, 140.0 ms max latency.
342 records sent, 68.2 records/sec (6.66 MB/sec), 35.4 ms avg latency, 135.0 ms max latency.
347 records sent, 69.0 records/sec (6.74 MB/sec), 36.1 ms avg latency, 218.0 ms max latency.
337 records sent, 67.2 records/sec (6.56 MB/sec), 190.3 ms avg latency, 991.0 ms max latency.
350 records sent, 69.8 records/sec (6.82 MB/sec), 32.8 ms avg latency, 155.0 ms max latency.
363 records sent, 72.0 records/sec (7.03 MB/sec), 28.5 ms avg latency, 125.0 ms max latency.
361 records sent, 71.6 records/sec (6.99 MB/sec), 31.3 ms avg latency, 118.0 ms max latency.
342 records sent, 68.0 records/sec (6.64 MB/sec), 31.2 ms avg latency, 132.0 ms max latency.
351 records sent, 70.2 records/sec (6.85 MB/sec), 29.6 ms avg latency, 122.0 ms max latency.
348 records sent, 69.6 records/sec (6.79 MB/sec), 32.7 ms avg latency, 139.0 ms max latency.
341 records sent, 67.9 records/sec (6.63 MB/sec), 25.8 ms avg latency, 108.0 ms max latency.
8333 records sent, 64.746972 records/sec (6.32 MB/sec), 56.50 ms avg latency, 7600.00 ms max latency, 28 ms 50th, 152 ms 95th, 627 ms 99th, 1144 ms 99.9th.
