producer_index=4
producer_count=6
producer_records=16667
producer_throughput=167
1 records sent, 0.1 records/sec (0.01 MB/sec), 2759.0 ms avg latency, 2759.0 ms max latency.
126 records sent, 24.7 records/sec (2.41 MB/sec), 4877.6 ms avg latency, 9467.0 ms max latency.
329 records sent, 65.5 records/sec (6.40 MB/sec), 5844.0 ms avg latency, 6658.0 ms max latency.
580 records sent, 115.9 records/sec (11.32 MB/sec), 2922.2 ms avg latency, 5151.0 ms max latency.
519 records sent, 103.6 records/sec (10.11 MB/sec), 321.4 ms avg latency, 1196.0 ms max latency.
502 records sent, 100.0 records/sec (9.77 MB/sec), 52.6 ms avg latency, 196.0 ms max latency.
528 records sent, 105.6 records/sec (10.31 MB/sec), 50.8 ms avg latency, 171.0 ms max latency.
553 records sent, 109.9 records/sec (10.73 MB/sec), 53.5 ms avg latency, 148.0 ms max latency.
568 records sent, 112.9 records/sec (11.03 MB/sec), 34.6 ms avg latency, 123.0 ms max latency.
606 records sent, 121.1 records/sec (11.82 MB/sec), 49.7 ms avg latency, 156.0 ms max latency.
578 records sent, 114.8 records/sec (11.21 MB/sec), 40.5 ms avg latency, 204.0 ms max latency.
581 records sent, 115.8 records/sec (11.31 MB/sec), 46.9 ms avg latency, 195.0 ms max latency.
622 records sent, 124.2 records/sec (12.13 MB/sec), 36.1 ms avg latency, 154.0 ms max latency.
602 records sent, 120.1 records/sec (11.72 MB/sec), 34.0 ms avg latency, 134.0 ms max latency.
627 records sent, 125.2 records/sec (12.23 MB/sec), 31.0 ms avg latency, 170.0 ms max latency.
615 records sent, 122.8 records/sec (11.99 MB/sec), 35.6 ms avg latency, 174.0 ms max latency.
612 records sent, 121.9 records/sec (11.90 MB/sec), 30.8 ms avg latency, 138.0 ms max latency.
607 records sent, 120.9 records/sec (11.81 MB/sec), 30.7 ms avg latency, 139.0 ms max latency.
613 records sent, 122.1 records/sec (11.92 MB/sec), 32.8 ms avg latency, 122.0 ms max latency.
686 records sent, 137.1 records/sec (13.39 MB/sec), 28.3 ms avg latency, 120.0 ms max latency.
635 records sent, 126.7 records/sec (12.38 MB/sec), 209.9 ms avg latency, 717.0 ms max latency.
723 records sent, 144.3 records/sec (14.10 MB/sec), 49.2 ms avg latency, 202.0 ms max latency.
626 records sent, 125.0 records/sec (12.21 MB/sec), 33.1 ms avg latency, 171.0 ms max latency.
661 records sent, 132.2 records/sec (12.91 MB/sec), 29.9 ms avg latency, 118.0 ms max latency.
679 records sent, 135.6 records/sec (13.25 MB/sec), 25.6 ms avg latency, 140.0 ms max latency.
777 records sent, 155.4 records/sec (15.18 MB/sec), 37.5 ms avg latency, 169.0 ms max latency.
677 records sent, 135.0 records/sec (13.18 MB/sec), 30.4 ms avg latency, 146.0 ms max latency.
680 records sent, 135.8 records/sec (13.26 MB/sec), 27.5 ms avg latency, 128.0 ms max latency.
16667 records sent, 111.086673 records/sec (10.85 MB/sec), 303.77 ms avg latency, 9467.00 ms max latency, 31 ms 50th, 2210 ms 95th, 5841 ms 99th, 6493 ms 99.9th.
