producer_index=2
producer_count=12
producer_records=8334
producer_throughput=84
[2026-04-19 03:42:45,846] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.69:9094 (id: -1 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.00 MB/sec), 16292.0 ms avg latency, 16292.0 ms max latency.
1793 records sent, 356.3 records/sec (0.35 MB/sec), 2770.3 ms avg latency, 4217.0 ms max latency.
424 records sent, 84.7 records/sec (0.08 MB/sec), 58.1 ms avg latency, 541.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 17.1 ms avg latency, 74.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 13.3 ms avg latency, 58.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 12.8 ms avg latency, 37.0 ms max latency.
420 records sent, 83.7 records/sec (0.08 MB/sec), 12.2 ms avg latency, 43.0 ms max latency.
422 records sent, 84.3 records/sec (0.08 MB/sec), 12.9 ms avg latency, 59.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 11.3 ms avg latency, 36.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 11.7 ms avg latency, 38.0 ms max latency.
421 records sent, 84.0 records/sec (0.08 MB/sec), 12.4 ms avg latency, 30.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 11.8 ms avg latency, 33.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 10.7 ms avg latency, 41.0 ms max latency.
421 records sent, 84.0 records/sec (0.08 MB/sec), 9.6 ms avg latency, 21.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 9.4 ms avg latency, 16.0 ms max latency.
421 records sent, 84.0 records/sec (0.08 MB/sec), 8.9 ms avg latency, 16.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 9.7 ms avg latency, 38.0 ms max latency.
8334 records sent, 83.791637 records/sec (0.08 MB/sec), 609.42 ms avg latency, 16292.00 ms max latency, 12 ms 50th, 3839 ms 95th, 4089 ms 99th, 4184 ms 99.9th.
