run_id=security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
3120 records sent, 623.9 records/sec (60.93 MB/sec), 25.9 ms avg latency, 687.0 ms max latency.
4277 records sent, 855.4 records/sec (83.54 MB/sec), 7.1 ms avg latency, 49.0 ms max latency.
4240 records sent, 848.0 records/sec (82.81 MB/sec), 6.0 ms avg latency, 36.0 ms max latency.
4470 records sent, 894.0 records/sec (87.30 MB/sec), 9.5 ms avg latency, 217.0 ms max latency.
5785 records sent, 1157.0 records/sec (112.99 MB/sec), 16.4 ms avg latency, 123.0 ms max latency.
6625 records sent, 1324.7 records/sec (129.37 MB/sec), 13.5 ms avg latency, 79.0 ms max latency.
6463 records sent, 1292.6 records/sec (126.23 MB/sec), 19.8 ms avg latency, 118.0 ms max latency.
5038 records sent, 1007.6 records/sec (98.40 MB/sec), 9.1 ms avg latency, 95.0 ms max latency.
5000 records sent, 999.8 records/sec (97.64 MB/sec), 9.6 ms avg latency, 114.0 ms max latency.
5001 records sent, 1000.0 records/sec (97.66 MB/sec), 10.3 ms avg latency, 233.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 8.6 ms avg latency, 220.0 ms max latency.
4980 records sent, 995.8 records/sec (97.25 MB/sec), 10.2 ms avg latency, 93.0 ms max latency.
4218 records sent, 843.6 records/sec (82.38 MB/sec), 157.9 ms avg latency, 1402.0 ms max latency.
5808 records sent, 1161.4 records/sec (113.41 MB/sec), 9.7 ms avg latency, 93.0 ms max latency.
4977 records sent, 995.2 records/sec (97.19 MB/sec), 7.8 ms avg latency, 228.0 ms max latency.
5037 records sent, 1007.4 records/sec (98.38 MB/sec), 7.6 ms avg latency, 73.0 ms max latency.
4995 records sent, 999.0 records/sec (97.56 MB/sec), 11.3 ms avg latency, 216.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 8.0 ms avg latency, 93.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 7.9 ms avg latency, 82.0 ms max latency.
100000 records sent, 999.710084 records/sec (97.63 MB/sec), 17.16 ms avg latency, 1402.00 ms max latency, 5 ms 50th, 47 ms 95th, 181 ms 99th, 1087 ms 99.9th.
