4038 records sent, 807.6 records/sec (78.87 MB/sec), 53.5 ms avg latency, 710.0 ms max latency.
5962 records sent, 1192.4 records/sec (116.45 MB/sec), 9.6 ms avg latency, 60.0 ms max latency.
5003 records sent, 1000.2 records/sec (97.68 MB/sec), 8.1 ms avg latency, 40.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 7.5 ms avg latency, 36.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 7.7 ms avg latency, 74.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 7.6 ms avg latency, 35.0 ms max latency.
5000 records sent, 999.8 records/sec (97.64 MB/sec), 7.9 ms avg latency, 40.0 ms max latency.
5004 records sent, 1000.8 records/sec (97.73 MB/sec), 7.4 ms avg latency, 44.0 ms max latency.
4998 records sent, 999.2 records/sec (97.58 MB/sec), 8.9 ms avg latency, 48.0 ms max latency.
5007 records sent, 1001.4 records/sec (97.79 MB/sec), 7.6 ms avg latency, 37.0 ms max latency.
4969 records sent, 993.6 records/sec (97.03 MB/sec), 9.6 ms avg latency, 53.0 ms max latency.
5012 records sent, 1002.4 records/sec (97.89 MB/sec), 8.6 ms avg latency, 65.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 23.5 ms avg latency, 207.0 ms max latency.
5026 records sent, 1005.2 records/sec (98.16 MB/sec), 14.2 ms avg latency, 218.0 ms max latency.
4997 records sent, 999.4 records/sec (97.60 MB/sec), 8.9 ms avg latency, 46.0 ms max latency.
5007 records sent, 1001.4 records/sec (97.79 MB/sec), 9.0 ms avg latency, 66.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 8.5 ms avg latency, 39.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 8.3 ms avg latency, 63.0 ms max latency.
5004 records sent, 1000.8 records/sec (97.73 MB/sec), 7.6 ms avg latency, 43.0 ms max latency.
100000 records sent, 999.710084 records/sec (97.63 MB/sec), 11.20 ms avg latency, 710.00 ms max latency, 7 ms 50th, 22 ms 95th, 104 ms 99th, 309 ms 99.9th.
