"run_id","benchmark_type","security_mode","baseline_name","sweep_name","sweep_variable","sweep_value","trial_index","trial_count","broker_count","partitions","replication_factor","min_insync_replicas","num_records","record_size_bytes","throughput_limit_records_per_sec","producer_count","consumer_count","batch_size","linger_ms","acks","compression_type","records_sent","records_consumed","throughput_records_per_sec","throughput_mb_per_sec","data_consumed_mb","avg_latency_ms","max_latency_ms","rebalance_time_ms","fetch_time_ms","producer_count_observed","producer_throughput_records_per_sec_min","producer_throughput_records_per_sec_max","producer_avg_latency_ms_min","producer_avg_latency_ms_max","interval_summary_count","interval_avg_latency_ms_p95","interval_avg_latency_ms_p99","interval_max_latency_ms_p95","interval_max_latency_ms_p99","telemetry_host_count","benchmark_client_cpu_percent_mean","broker_cpu_percent_mean","broker_cpu_percent_max_mean","benchmark_client_memory_used_percent_mean","broker_memory_used_percent_mean","benchmark_client_network_rx_bytes_delta","benchmark_client_network_tx_bytes_delta","broker_network_rx_bytes_delta_mean","broker_network_tx_bytes_delta_mean","broker_network_rx_bytes_delta_total","broker_network_tx_bytes_delta_total","benchmark_client_disk_read_sectors_delta","benchmark_client_disk_write_sectors_delta","broker_disk_read_sectors_delta_mean","broker_disk_write_sectors_delta_mean","broker_disk_read_sectors_delta_total","broker_disk_write_sectors_delta_total"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial2","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial2","2","3","3","6","3","3","100000","1024","1000","12","1","131072","5","1","none","100000","null","998.222001","0.9599999999999999","null","644.4057037","18679.0","null","null","12","82.783628","83.82029","449.29","888.74","205","3757.7999999999947","17700.080000000013","14772.599999999999","17978.04","4","93.8103157894737","14.699234074383332","38.443333333333335","21.45557894736842","22.960433061962902","20907031","139265068","143602790.66666666","108611758.66666667","430808372","325835276","0","52072","0.0","262405.3333333333","0","787216"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial3","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod12-compnone-trial3","3","3","3","6","3","3","100000","1024","1000","12","1","131072","5","1","none","100000","null","998.308512","0.9599999999999999","null","627.4400845","18607.0","null","null","12","82.879962","83.824506","528.1","839.25","205","3453.3399999999974","16562.040000000005","15261.799999999988","16978.200000000004","4","95.21365384615386","13.136547640584956","28.61666666666667","21.94336538461537","22.956528841804968","21007725","139419285","144123591.0","109167837.0","432370773","327503511","0","53576","0.0","272194.6666666667","0","816584"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial1","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial1","1","3","3","6","3","3","100000","1024","1000","6","1","131072","5","1","lz4","100000","null","999.3746050000001","0.9600000000000001","null","165.6271432","10568.0","null","null","6","165.880362","166.947132","124.86","210.24","113","1523.8999999999983","8609.679999999997","4945.399999999958","8999.279999999999","4","75.3851818181818","17.468384618634342","36.836666666666666","18.312727272727273","22.93960771272444","22445294","143297676","147731937.0","112273439.0","443195811","336820317","0","42544","0.0","275824.0","0","827472"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial2","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial2","2","3","3","6","3","3","100000","1024","1000","6","1","131072","5","1","lz4","100000","null","999.530655","0.9600000000000001","null","146.21033770000003","8953.0","null","null","6","165.951388","166.942116","118.18","200.53","114","1256.1749999999988","7884.45","4201.0999999999685","8146.52","4","74.00566371681417","16.800220927080517","35.14333333333334","17.4478761061947","22.97397892419791","22760605","143842438","148446185.0","112988031.66666667","445338555","338964095","0","40576","0.0","278570.6666666667","0","835712"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial3","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-complz4-trial3","3","3","3","6","3","3","100000","1024","1000","6","1","131072","5","1","lz4","100000","null","999.678011","0.9600000000000001","null","153.19257509999997","10334.0","null","null","6","165.936517","166.960511","109.1","197.19","113","3791.61999999995","8594.32","4522.59999999996","8594.32","4","75.33433628318585","15.711965846994532","32.27","18.087256637168156","23.0055944238792","22471116","143331453","147976886.33333334","112535248.0","443930659","337605744","0","39456","0.0","271429.3333333333","0","814288"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial1","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial1","1","3","3","6","3","3","100000","1024","1000","6","1","131072","5","1","none","100000","null","999.5127729999999","0.9600000000000001","null","140.45508949999999","8801.0","null","null","6","165.915041","166.960511","111.39","191.23","114","1338.7749999999999","7240.8200000000015","3897.349999999973","7782.57","4","71.78137614678899","16.383106647735772","34.71","16.854954128440326","22.929645367930362","23301461","143673402","148235843.0","113099447.0","444707529","339298341","0","35384","0.0","273373.3333333333","0","820120"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial2","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial2","2","3","3","6","3","3","100000","1024","1000","6","1","131072","5","1","none","100000","null","999.400065","0.9600000000000001","null","182.2349685","9351.0","null","null","6","165.839096","166.948805","139.41","208.93","114","1551.6649999999981","8304.820000000002","4488.049999999968","9016.300000000001","4","72.35209090909092","16.927069955427974","36.096666666666664","17.211999999999996","22.936017757711237","22982710","143142826","147500305.66666666","112356609.66666667","442500917","337069829","0","41872","0.0","274224.0","0","822672"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial3","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acks1-prod6-compnone-trial3","3","3","3","6","3","3","100000","1024","1000","6","1","131072","5","1","none","100000","null","999.65804","0.9600000000000001","null","168.6877894","9261.0","null","null","6","165.939821","166.950477","115.95","244.85","114","1889.7649999999965","8099.860000000002","4678.449999999978","8757.080000000004","4","73.31981981981983","16.12333423321735","36.96666666666666","17.023693693693655","22.993653873500758","22938500","143045885","147386883.0","112249846.66666667","442160649","336749540","0","34408","0.0","277021.3333333333","0","831064"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial1","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial1","1","3","3","6","3","3","100000","1024","1000","1","1","131072","5","all","lz4","100000","null","999.580176","0.98","null","8.03","1146.0","null","null","1","999.580176","999.580176","8.03","8.03","19","11.469999999999889","48.69400000000002","154.19999999999766","947.6400000000003","4","17.62981651376148","8.269231372933733","32.333333333333336","10.426146788990831","22.98042435811492","4960484","112148306","113312190.66666667","78697925.0","339936572","236093775","0","25976","0.0","273586.6666666667","0","820760"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial2","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial2","2","3","3","6","3","3","100000","1024","1000","1","1","131072","5","all","lz4","100000","null","999.470281","0.98","null","9.4","1441.0","null","null","1","999.470281","999.470281","9.4","9.4","19","14.089999999999826","73.05800000000002","197.19999999999706","1192.2400000000005","4","18.65809090909093","7.688998624042104","27.62","10.502090909090898","22.992799702712745","4932702","112087147","113246895.33333333","78637103.33333333","339740686","235911310","0","31072","0.0","262234.6666666667","0","786704"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial3","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-complz4-trial3","3","3","3","6","3","3","100000","1024","1000","1","1","131072","5","all","lz4","100000","null","999.720078","0.98","null","12.73","1539.0","null","null","1","999.720078","999.720078","12.73","12.73","19","20.3299999999997","121.34600000000002","191.6999999999968","1269.5400000000004","4","18.12054545454548","8.980802700324483","29.64","10.59981818181816","23.01243147445416","4934938","112130599","113285722.33333333","78658885.33333333","339857167","235976656","0","31656","0.0","261456.0","0","784368"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial1","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial1","1","3","3","6","3","3","100000","1024","1000","1","1","131072","5","all","none","100000","null","999.470281","0.98","null","7.99","1155.0","null","null","1","999.470281","999.470281","7.99","7.99","19","11.06999999999988","51.89400000000002","146.0999999999976","953.2200000000004","4","17.779082568807365","7.145488205991836","22.403333333333336","10.55449541284403","22.991456197576895","4971712","111903543","113077417.66666667","78547680.0","339232253","235643040","0","33344","0.0","258520.0","0","775560"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial2","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial2","2","3","3","6","3","3","100000","1024","1000","1","1","131072","5","all","none","100000","null","999.610152","0.98","null","7.97","1146.0","null","null","1","999.610152","999.610152","7.97","7.97","19","11.009999999999893","47.082000000000015","172.1999999999977","951.2400000000004","4","16.400825688073407","8.335883086766028","27.749999999999996","10.436513761467895","23.014393407761805","4994610","111964160","113141414.66666667","78597582.66666667","339424244","235792748","0","25056","0.0","266512.0","0","799536"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial3","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial3","3","3","3","6","3","3","100000","1024","1000","1","1","131072","5","all","none","100000","null","999.670109","0.98","null","8.14","1075.0","null","null","1","999.670109","999.670109","8.14","8.14","19","11.769999999999886","50.43400000000002","169.59999999999786","893.9200000000003","4","17.326636363636382","8.228052647965692","20.900000000000002","10.389272727272735","22.991359265620137","4986996","111923961","113088237.0","78556956.33333333","339264711","235670869","0","26400","0.0","264725.3333333333","0","794176"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial1","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial1","1","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","lz4","100000","null","998.132245","0.9599999999999999","null","604.2697005","18775.0","null","null","12","82.763895","83.861619","484.22","801.63","204","13443.894999999935","17789.79","15975.399999999994","17908.0","4","94.74490909090912","12.83010197265421","28.570000000000004","26.052363636363634","22.969491400804827","19656211","138026017","142593100.66666666","107387042.33333333","427779302","322161127","0","55512","0.0","262690.6666666667","0","788072"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial2","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial2","2","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","lz4","100000","null","997.5517689999999","0.9599999999999999","null","573.2586182","17366.0","null","null","12","82.745815","83.797535","485.79","691.05","204","2939.1499999999996","16550.84","15346.3","16812.26","4","94.46177083333332","13.413871599138778","33.653333333333336","23.926250000000007","22.936362071030658","19947688","138531767","142945809.33333334","107710950.33333333","428837428","323132851","0","58480","0.0","270480.0","0","811440"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial3","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial3","3","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","lz4","100000","null","997.349568","0.9599999999999999","null","638.3672908000001","18870.0","null","null","12","82.725278","83.805118","520.44","759.5","204","3198.8349999999996","18504.57","17314.749999999996","18521.01","4","95.50754237288135","12.366931161661578","27.52","25.17364406779661","22.98889954034082","18551184","136093712","140505195.33333334","105349552.0","421515586","316048656","0","55504","0.0","261570.66666666666","0","784712"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial1","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial1","1","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","none","100000","null","997.7845119999998","0.9599999999999999","null","590.3784402","18020.0","null","null","12","82.714603","83.763845","409.37","813.65","205","3349.259999999994","16730.88","14903.0","17527.000000000004","4","94.02565656565656","13.84066070579504","33.696666666666665","21.163434343434336","23.00604811026453","20783729","139032230","143519218.0","108553718.33333333","430557654","325661155","0","54584","0.0","277714.6666666667","0","833144"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial2","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial2","2","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","none","100000","null","997.8631419999999","0.9599999999999999","null","589.4188529","18408.0","null","null","12","82.800079","83.795007","455.98","727.4","204","3240.5649999999996","16453.18","15433.849999999999","16847.75","4","94.7142735042735","14.37428255824747","33.846666666666664","22.720683760683762","22.988718734157306","20856959","139161285","143646403.66666666","108673497.33333333","430939211","326020492","0","50360","0.0","280562.6666666667","0","841688"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial3","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial3","3","3","3","6","3","3","100000","1024","1000","12","1","131072","5","all","none","100000","null","997.974378","0.9599999999999999","null","564.6686900999999","17729.0","null","null","12","82.749923","83.864151","446.42","742.14","204","3099.0099999999993","15243.79","15004.499999999998","16390.6","4","94.98587719298247","13.441580382580383","29.093333333333334","22.205438596491216","23.014500689044542","21005709","139391229","144207274.66666666","109260862.33333333","432621824","327782587","0","53704","0.0","266157.3333333333","0","798472"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-complz4-trial1","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-complz4-trial1","1","3","3","6","3","3","100000","1024","1000","6","1","131072","5","all","lz4","100000","null","999.2007259999999","0.9600000000000001","null","163.1535705","9506.0","null","null","6","165.915041","166.876927","146.3","191.72","114","1305.0049999999997","7394.130000000028","4365.649999999967","8996.4","4","77.15550458715596","16.75643570013939","39.26666666666667","18.112660550458692","23.010079245341718","22481261","143315180","148049186.33333334","112620684.33333333","444147559","337862053","0","37704","3605.3333333333335","281592.0","10816","844776"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-complz4-trial2","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-complz4-trial2","2","3","3","6","3","3","100000","1024","1000","6","1","131072","5","all","lz4","100000","null","999.2040810000001","0.9600000000000001","null","147.04816520000003","8631.0","null","null","6","165.918345","166.878598","126.01","171.31","114","3472.0249999999633","8594.66","4187.349999999969","8594.66","4","78.43268518518516","16.988851621129328","38.449999999999996","18.968888888888905","23.035775901639326","22432383","143230724","148147603.33333334","112746848.33333333","444442810","338240545","0","33864","0.0","282477.3333333333","0","847432"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-complz4-trial3","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-complz4-trial3","3","3","3","6","3","3","100000","1024","1000","6","1","131072","5","all","lz4","100000","null","999.49317","0.9600000000000001","null","189.52826799999997","9708.0","null","null","6","165.90348","166.950477","177.22","201.67","113","1376.0599999999997","9446.999999999996","5149.39999999995","9606.119999999999","4","77.67436363636364","16.569639461778014","34.79","18.99345454545453","23.022415344614853","22182782","142731304","147497701.33333334","112096516.0","442493104","336289548","0","41616","136.0","269016.0","408","807048"
"security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-compnone-trial1","producer","mtls","security-overhead-final-factorial","security-overhead-final-factorial","factorial_config","security-overhead-final-factorial-mtls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-compnone-trial1","1","3","3","6","3","3","100000","1024","1000","6","1","131072","5","all","none","100000","null","999.4577879999999","0.9600000000000001","null","169.3814064","9018.0","null","null","6","165.918345","166.918709","153.66","191.63","114","1266.8499999999997","8537.200000000003","4294.0999999999685","8929.29","4","76.80214285714283","17.537046502732238","37.32","17.01446428571426","22.990185063752268","22601936","142436673","146857679.0","111756896.33333333","440573037","335270689","0","39376","0.0","280578.6666666667","0","841736"
