producer_index=2
producer_count=12
producer_records=8334
producer_throughput=834
[2026-04-24 19:56:28,214] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.91:9094 (id: -3 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.01 MB/sec), 17678.0 ms avg latency, 17678.0 ms max latency.
32 records sent, 5.7 records/sec (0.56 MB/sec), 7030.8 ms avg latency, 8893.0 ms max latency.
78 records sent, 15.5 records/sec (1.52 MB/sec), 10288.0 ms avg latency, 11661.0 ms max latency.
193 records sent, 38.5 records/sec (3.76 MB/sec), 10476.3 ms avg latency, 11755.0 ms max latency.
137 records sent, 26.7 records/sec (2.61 MB/sec), 10670.7 ms avg latency, 12065.0 ms max latency.
150 records sent, 28.8 records/sec (2.81 MB/sec), 10762.3 ms avg latency, 11895.0 ms max latency.
150 records sent, 29.3 records/sec (2.86 MB/sec), 11618.5 ms avg latency, 12357.0 ms max latency.
281 records sent, 55.3 records/sec (5.40 MB/sec), 9400.9 ms avg latency, 12457.0 ms max latency.
338 records sent, 67.4 records/sec (6.58 MB/sec), 4362.9 ms avg latency, 6788.0 ms max latency.
333 records sent, 66.2 records/sec (6.46 MB/sec), 1208.1 ms avg latency, 2897.0 ms max latency.
261 records sent, 52.1 records/sec (5.09 MB/sec), 100.4 ms avg latency, 300.0 ms max latency.
242 records sent, 46.2 records/sec (4.51 MB/sec), 96.8 ms avg latency, 401.0 ms max latency.
278 records sent, 55.4 records/sec (5.41 MB/sec), 99.4 ms avg latency, 493.0 ms max latency.
281 records sent, 56.0 records/sec (5.47 MB/sec), 86.8 ms avg latency, 266.0 ms max latency.
317 records sent, 63.4 records/sec (6.19 MB/sec), 106.5 ms avg latency, 346.0 ms max latency.
334 records sent, 66.8 records/sec (6.52 MB/sec), 76.8 ms avg latency, 280.0 ms max latency.
292 records sent, 58.0 records/sec (5.66 MB/sec), 81.6 ms avg latency, 327.0 ms max latency.
275 records sent, 54.8 records/sec (5.35 MB/sec), 78.5 ms avg latency, 313.0 ms max latency.
300 records sent, 58.3 records/sec (5.70 MB/sec), 67.4 ms avg latency, 256.0 ms max latency.
318 records sent, 63.6 records/sec (6.21 MB/sec), 60.7 ms avg latency, 279.0 ms max latency.
327 records sent, 65.4 records/sec (6.39 MB/sec), 77.7 ms avg latency, 253.0 ms max latency.
333 records sent, 66.5 records/sec (6.50 MB/sec), 62.0 ms avg latency, 273.0 ms max latency.
292 records sent, 57.8 records/sec (5.65 MB/sec), 73.9 ms avg latency, 321.0 ms max latency.
324 records sent, 63.7 records/sec (6.22 MB/sec), 66.8 ms avg latency, 290.0 ms max latency.
350 records sent, 69.8 records/sec (6.82 MB/sec), 61.5 ms avg latency, 223.0 ms max latency.
300 records sent, 59.5 records/sec (5.82 MB/sec), 48.1 ms avg latency, 151.0 ms max latency.
299 records sent, 59.7 records/sec (5.83 MB/sec), 71.4 ms avg latency, 332.0 ms max latency.
300 records sent, 60.0 records/sec (5.85 MB/sec), 59.1 ms avg latency, 299.0 ms max latency.
312 records sent, 61.9 records/sec (6.04 MB/sec), 48.1 ms avg latency, 213.0 ms max latency.
307 records sent, 61.0 records/sec (5.96 MB/sec), 57.1 ms avg latency, 190.0 ms max latency.
313 records sent, 62.3 records/sec (6.08 MB/sec), 45.5 ms avg latency, 148.0 ms max latency.
8334 records sent, 47.512628 records/sec (4.64 MB/sec), 1545.26 ms avg latency, 17678.00 ms max latency, 72 ms 50th, 10762 ms 95th, 11692 ms 99th, 12106 ms 99.9th.
