run_id=security-overhead-final-factorial-plaintext-b5-rf5-isr4-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf5-isr4-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
4223 records sent, 844.4 records/sec (82.46 MB/sec), 43.0 ms avg latency, 629.0 ms max latency.
5624 records sent, 1124.4 records/sec (109.80 MB/sec), 14.5 ms avg latency, 231.0 ms max latency.
5232 records sent, 1046.4 records/sec (102.19 MB/sec), 11.4 ms avg latency, 219.0 ms max latency.
6494 records sent, 1298.8 records/sec (126.84 MB/sec), 54.4 ms avg latency, 316.0 ms max latency.
6732 records sent, 1345.9 records/sec (131.43 MB/sec), 65.9 ms avg latency, 361.0 ms max latency.
7555 records sent, 1510.7 records/sec (147.53 MB/sec), 120.0 ms avg latency, 341.0 ms max latency.
7374 records sent, 1474.8 records/sec (144.02 MB/sec), 147.6 ms avg latency, 367.0 ms max latency.
7278 records sent, 1455.3 records/sec (142.12 MB/sec), 159.2 ms avg latency, 383.0 ms max latency.
5323 records sent, 1064.6 records/sec (103.96 MB/sec), 210.1 ms avg latency, 924.0 ms max latency.
4568 records sent, 912.3 records/sec (89.09 MB/sec), 266.6 ms avg latency, 952.0 ms max latency.
6502 records sent, 1300.1 records/sec (126.97 MB/sec), 186.5 ms avg latency, 908.0 ms max latency.
7040 records sent, 1407.7 records/sec (137.47 MB/sec), 168.6 ms avg latency, 421.0 ms max latency.
7307 records sent, 1461.4 records/sec (142.71 MB/sec), 153.4 ms avg latency, 438.0 ms max latency.
6694 records sent, 1338.8 records/sec (130.74 MB/sec), 164.6 ms avg latency, 674.0 ms max latency.
7280 records sent, 1456.0 records/sec (142.19 MB/sec), 149.5 ms avg latency, 349.0 ms max latency.
100000 records sent, 1276.454520 records/sec (124.65 MB/sec), 130.55 ms avg latency, 952.00 ms max latency, 119 ms 50th, 301 ms 95th, 524 ms 99th, 888 ms 99.9th.
