4997 records sent, 998.6 records/sec (0.98 MB/sec), 106.5 ms avg latency, 1240.0 ms max latency.
5007 records sent, 1000.4 records/sec (0.98 MB/sec), 5.6 ms avg latency, 14.0 ms max latency.
5006 records sent, 1000.4 records/sec (0.98 MB/sec), 5.5 ms avg latency, 29.0 ms max latency.
5004 records sent, 999.8 records/sec (0.98 MB/sec), 5.2 ms avg latency, 11.0 ms max latency.
5002 records sent, 1000.4 records/sec (0.98 MB/sec), 5.2 ms avg latency, 11.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 6.5 ms avg latency, 95.0 ms max latency.
5003 records sent, 1000.0 records/sec (0.98 MB/sec), 5.3 ms avg latency, 10.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 6.3 ms avg latency, 89.0 ms max latency.
5006 records sent, 1000.0 records/sec (0.98 MB/sec), 5.3 ms avg latency, 40.0 ms max latency.
5006 records sent, 1000.8 records/sec (0.98 MB/sec), 5.1 ms avg latency, 15.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 5.2 ms avg latency, 16.0 ms max latency.
5001 records sent, 1000.2 records/sec (0.98 MB/sec), 5.1 ms avg latency, 20.0 ms max latency.
5004 records sent, 1000.0 records/sec (0.98 MB/sec), 5.2 ms avg latency, 25.0 ms max latency.
5007 records sent, 1000.0 records/sec (0.98 MB/sec), 5.3 ms avg latency, 29.0 ms max latency.
5007 records sent, 1000.4 records/sec (0.98 MB/sec), 5.3 ms avg latency, 36.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 5.1 ms avg latency, 11.0 ms max latency.
5004 records sent, 999.6 records/sec (0.98 MB/sec), 5.1 ms avg latency, 14.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 5.1 ms avg latency, 29.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 5.1 ms avg latency, 19.0 ms max latency.
100000 records sent, 999.680102 records/sec (0.98 MB/sec), 10.40 ms avg latency, 1240.00 ms max latency, 5 ms 50th, 8 ms 95th, 355 ms 99th, 472 ms 99.9th.
