producer_index=3
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.00 MB/sec), 17160.0 ms avg latency, 17160.0 ms max latency.
336 records sent, 63.7 records/sec (0.62 MB/sec), 7058.7 ms avg latency, 8847.0 ms max latency.
953 records sent, 180.2 records/sec (1.76 MB/sec), 9228.5 ms avg latency, 10903.0 ms max latency.
1475 records sent, 291.9 records/sec (2.85 MB/sec), 6328.0 ms avg latency, 12050.0 ms max latency.
425 records sent, 84.6 records/sec (0.83 MB/sec), 63.6 ms avg latency, 145.0 ms max latency.
424 records sent, 84.4 records/sec (0.82 MB/sec), 40.9 ms avg latency, 114.0 ms max latency.
422 records sent, 84.1 records/sec (0.82 MB/sec), 29.2 ms avg latency, 128.0 ms max latency.
425 records sent, 84.6 records/sec (0.83 MB/sec), 19.4 ms avg latency, 104.0 ms max latency.
419 records sent, 83.8 records/sec (0.82 MB/sec), 17.0 ms avg latency, 60.0 ms max latency.
426 records sent, 85.0 records/sec (0.83 MB/sec), 17.6 ms avg latency, 84.0 ms max latency.
420 records sent, 83.8 records/sec (0.82 MB/sec), 17.0 ms avg latency, 73.0 ms max latency.
421 records sent, 84.1 records/sec (0.82 MB/sec), 17.0 ms avg latency, 63.0 ms max latency.
421 records sent, 84.2 records/sec (0.82 MB/sec), 16.7 ms avg latency, 70.0 ms max latency.
419 records sent, 83.4 records/sec (0.81 MB/sec), 15.1 ms avg latency, 60.0 ms max latency.
425 records sent, 84.8 records/sec (0.83 MB/sec), 16.4 ms avg latency, 74.0 ms max latency.
421 records sent, 84.2 records/sec (0.82 MB/sec), 13.8 ms avg latency, 51.0 ms max latency.
421 records sent, 84.1 records/sec (0.82 MB/sec), 16.5 ms avg latency, 111.0 ms max latency.
8334 records sent, 83.685622 records/sec (0.82 MB/sec), 2477.23 ms avg latency, 17160.00 ms max latency, 26 ms 50th, 10131 ms 95th, 11487 ms 99th, 12049 ms 99.9th.
