producer_index=6
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 19349.0 ms avg latency, 19349.0 ms max latency.
37 records sent, 7.0 records/sec (0.68 MB/sec), 8066.3 ms avg latency, 9842.0 ms max latency.
102 records sent, 20.2 records/sec (1.97 MB/sec), 10515.2 ms avg latency, 11440.0 ms max latency.
168 records sent, 32.9 records/sec (3.21 MB/sec), 11237.0 ms avg latency, 12393.0 ms max latency.
222 records sent, 43.2 records/sec (4.22 MB/sec), 9944.7 ms avg latency, 12528.0 ms max latency.
257 records sent, 51.0 records/sec (4.98 MB/sec), 7312.6 ms avg latency, 8834.0 ms max latency.
298 records sent, 58.8 records/sec (5.75 MB/sec), 5063.1 ms avg latency, 6652.0 ms max latency.
347 records sent, 68.8 records/sec (6.72 MB/sec), 2233.6 ms avg latency, 4151.0 ms max latency.
262 records sent, 52.0 records/sec (5.07 MB/sec), 177.2 ms avg latency, 949.0 ms max latency.
257 records sent, 51.2 records/sec (5.00 MB/sec), 81.7 ms avg latency, 242.0 ms max latency.
214 records sent, 42.6 records/sec (4.16 MB/sec), 79.4 ms avg latency, 194.0 ms max latency.
268 records sent, 53.6 records/sec (5.23 MB/sec), 92.1 ms avg latency, 337.0 ms max latency.
272 records sent, 54.3 records/sec (5.31 MB/sec), 93.3 ms avg latency, 339.0 ms max latency.
255 records sent, 50.5 records/sec (4.93 MB/sec), 81.9 ms avg latency, 271.0 ms max latency.
275 records sent, 54.9 records/sec (5.36 MB/sec), 77.0 ms avg latency, 259.0 ms max latency.
275 records sent, 54.4 records/sec (5.32 MB/sec), 79.7 ms avg latency, 221.0 ms max latency.
296 records sent, 58.8 records/sec (5.74 MB/sec), 87.7 ms avg latency, 263.0 ms max latency.
308 records sent, 60.9 records/sec (5.95 MB/sec), 60.7 ms avg latency, 166.0 ms max latency.
287 records sent, 57.4 records/sec (5.60 MB/sec), 71.9 ms avg latency, 249.0 ms max latency.
302 records sent, 60.3 records/sec (5.89 MB/sec), 81.8 ms avg latency, 236.0 ms max latency.
315 records sent, 61.8 records/sec (6.04 MB/sec), 67.3 ms avg latency, 234.0 ms max latency.
305 records sent, 60.7 records/sec (5.93 MB/sec), 72.9 ms avg latency, 244.0 ms max latency.
280 records sent, 55.0 records/sec (5.37 MB/sec), 111.3 ms avg latency, 509.0 ms max latency.
306 records sent, 61.1 records/sec (5.96 MB/sec), 321.1 ms avg latency, 1182.0 ms max latency.
298 records sent, 59.1 records/sec (5.77 MB/sec), 71.1 ms avg latency, 238.0 ms max latency.
315 records sent, 62.1 records/sec (6.06 MB/sec), 59.1 ms avg latency, 215.0 ms max latency.
287 records sent, 57.3 records/sec (5.59 MB/sec), 50.7 ms avg latency, 191.0 ms max latency.
285 records sent, 56.9 records/sec (5.56 MB/sec), 55.6 ms avg latency, 289.0 ms max latency.
291 records sent, 57.5 records/sec (5.62 MB/sec), 59.3 ms avg latency, 230.0 ms max latency.
313 records sent, 62.3 records/sec (6.08 MB/sec), 60.9 ms avg latency, 240.0 ms max latency.
283 records sent, 56.4 records/sec (5.51 MB/sec), 70.0 ms avg latency, 287.0 ms max latency.
301 records sent, 60.1 records/sec (5.87 MB/sec), 50.4 ms avg latency, 231.0 ms max latency.
8333 records sent, 46.866476 records/sec (4.58 MB/sec), 1230.59 ms avg latency, 19349.00 ms max latency, 75 ms 50th, 8823 ms 95th, 11716 ms 99th, 12257 ms 99.9th.
