producer_index=12
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 16155.0 ms avg latency, 16155.0 ms max latency.
140 records sent, 27.5 records/sec (0.27 MB/sec), 7010.3 ms avg latency, 8758.0 ms max latency.
300 records sent, 59.8 records/sec (0.58 MB/sec), 9917.6 ms avg latency, 11880.0 ms max latency.
470 records sent, 93.6 records/sec (0.91 MB/sec), 13010.7 ms avg latency, 14922.0 ms max latency.
760 records sent, 151.2 records/sec (1.48 MB/sec), 16082.7 ms avg latency, 17552.0 ms max latency.
1262 records sent, 252.2 records/sec (2.46 MB/sec), 11483.6 ms avg latency, 16623.0 ms max latency.
937 records sent, 187.1 records/sec (1.83 MB/sec), 2406.9 ms avg latency, 6598.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 16.9 ms avg latency, 39.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 19.7 ms avg latency, 93.0 ms max latency.
417 records sent, 83.2 records/sec (0.81 MB/sec), 16.5 ms avg latency, 66.0 ms max latency.
417 records sent, 83.1 records/sec (0.81 MB/sec), 14.8 ms avg latency, 45.0 ms max latency.
416 records sent, 83.0 records/sec (0.81 MB/sec), 14.9 ms avg latency, 59.0 ms max latency.
415 records sent, 83.0 records/sec (0.81 MB/sec), 16.6 ms avg latency, 116.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 14.3 ms avg latency, 52.0 ms max latency.
415 records sent, 83.0 records/sec (0.81 MB/sec), 14.4 ms avg latency, 64.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 13.8 ms avg latency, 66.0 ms max latency.
417 records sent, 83.3 records/sec (0.81 MB/sec), 12.9 ms avg latency, 44.0 ms max latency.
8333 records sent, 82.833825 records/sec (0.81 MB/sec), 4695.37 ms avg latency, 17552.00 ms max latency, 23 ms 50th, 16246 ms 95th, 17110 ms 99th, 17441 ms 99.9th.
