broker_count,partitions,replication_factor,min_insync_replicas,num_records,record_size_bytes,throughput_limit_records_per_sec,producer_count,consumer_count,batch_size,linger_ms,acks,compression_type,trial_index,matched_modes,plaintext_throughput_records_per_sec,plaintext_throughput_mb_per_sec,plaintext_avg_latency_ms,plaintext_max_latency_ms,plaintext_producer_throughput_records_per_sec_min,plaintext_producer_throughput_records_per_sec_max,plaintext_producer_avg_latency_ms_min,plaintext_producer_avg_latency_ms_max,plaintext_interval_avg_latency_ms_p95,plaintext_interval_avg_latency_ms_p99,plaintext_interval_max_latency_ms_p95,plaintext_interval_max_latency_ms_p99,plaintext_benchmark_client_cpu_percent_mean,plaintext_broker_cpu_percent_mean,plaintext_broker_cpu_percent_max_mean,plaintext_benchmark_client_memory_used_percent_mean,plaintext_broker_memory_used_percent_mean,plaintext_benchmark_client_network_rx_bytes_delta,plaintext_benchmark_client_network_tx_bytes_delta,plaintext_broker_network_rx_bytes_delta_mean,plaintext_broker_network_tx_bytes_delta_mean,plaintext_broker_network_rx_bytes_delta_total,plaintext_broker_network_tx_bytes_delta_total,plaintext_benchmark_client_disk_read_sectors_delta,plaintext_benchmark_client_disk_write_sectors_delta,plaintext_broker_disk_read_sectors_delta_mean,plaintext_broker_disk_write_sectors_delta_mean,plaintext_broker_disk_read_sectors_delta_total,plaintext_broker_disk_write_sectors_delta_total,tls_throughput_records_per_sec,tls_throughput_mb_per_sec,tls_avg_latency_ms,tls_max_latency_ms,tls_producer_throughput_records_per_sec_min,tls_producer_throughput_records_per_sec_max,tls_producer_avg_latency_ms_min,tls_producer_avg_latency_ms_max,tls_interval_avg_latency_ms_p95,tls_interval_avg_latency_ms_p99,tls_interval_max_latency_ms_p95,tls_interval_max_latency_ms_p99,tls_benchmark_client_cpu_percent_mean,tls_broker_cpu_percent_mean,tls_broker_cpu_percent_max_mean,tls_benchmark_client_memory_used_percent_mean,tls_broker_memory_used_percent_mean,tls_benchmark_client_network_rx_bytes_delta,tls_benchmark_client_network_tx_bytes_delta,tls_broker_network_rx_bytes_delta_mean,tls_broker_network_tx_bytes_delta_mean,tls_broker_network_rx_bytes_delta_total,tls_broker_network_tx_bytes_delta_total,tls_benchmark_client_disk_read_sectors_delta,tls_benchmark_client_disk_write_sectors_delta,tls_broker_disk_read_sectors_delta_mean,tls_broker_disk_write_sectors_delta_mean,tls_broker_disk_read_sectors_delta_total,tls_broker_disk_write_sectors_delta_total,mtls_throughput_records_per_sec,mtls_throughput_mb_per_sec,mtls_avg_latency_ms,mtls_max_latency_ms,mtls_producer_throughput_records_per_sec_min,mtls_producer_throughput_records_per_sec_max,mtls_producer_avg_latency_ms_min,mtls_producer_avg_latency_ms_max,mtls_interval_avg_latency_ms_p95,mtls_interval_avg_latency_ms_p99,mtls_interval_max_latency_ms_p95,mtls_interval_max_latency_ms_p99,mtls_benchmark_client_cpu_percent_mean,mtls_broker_cpu_percent_mean,mtls_broker_cpu_percent_max_mean,mtls_benchmark_client_memory_used_percent_mean,mtls_broker_memory_used_percent_mean,mtls_benchmark_client_network_rx_bytes_delta,mtls_benchmark_client_network_tx_bytes_delta,mtls_broker_network_rx_bytes_delta_mean,mtls_broker_network_tx_bytes_delta_mean,mtls_broker_network_rx_bytes_delta_total,mtls_broker_network_tx_bytes_delta_total,mtls_benchmark_client_disk_read_sectors_delta,mtls_benchmark_client_disk_write_sectors_delta,mtls_broker_disk_read_sectors_delta_mean,mtls_broker_disk_write_sectors_delta_mean,mtls_broker_disk_read_sectors_delta_total,mtls_broker_disk_write_sectors_delta_total,tls_throughput_records_per_sec_pct_vs_plaintext,tls_throughput_mb_per_sec_pct_vs_plaintext,tls_avg_latency_ms_pct_vs_plaintext,tls_max_latency_ms_pct_vs_plaintext,tls_producer_throughput_records_per_sec_min_pct_vs_plaintext,tls_producer_throughput_records_per_sec_max_pct_vs_plaintext,tls_producer_avg_latency_ms_min_pct_vs_plaintext,tls_producer_avg_latency_ms_max_pct_vs_plaintext,tls_interval_avg_latency_ms_p95_pct_vs_plaintext,tls_interval_avg_latency_ms_p99_pct_vs_plaintext,tls_interval_max_latency_ms_p95_pct_vs_plaintext,tls_interval_max_latency_ms_p99_pct_vs_plaintext,tls_benchmark_client_cpu_percent_mean_pct_vs_plaintext,tls_broker_cpu_percent_mean_pct_vs_plaintext,tls_broker_cpu_percent_max_mean_pct_vs_plaintext,tls_benchmark_client_memory_used_percent_mean_pct_vs_plaintext,tls_broker_memory_used_percent_mean_pct_vs_plaintext,tls_benchmark_client_network_rx_bytes_delta_pct_vs_plaintext,tls_benchmark_client_network_tx_bytes_delta_pct_vs_plaintext,tls_broker_network_rx_bytes_delta_mean_pct_vs_plaintext,tls_broker_network_tx_bytes_delta_mean_pct_vs_plaintext,tls_broker_network_rx_bytes_delta_total_pct_vs_plaintext,tls_broker_network_tx_bytes_delta_total_pct_vs_plaintext,tls_benchmark_client_disk_read_sectors_delta_pct_vs_plaintext,tls_benchmark_client_disk_write_sectors_delta_pct_vs_plaintext,tls_broker_disk_read_sectors_delta_mean_pct_vs_plaintext,tls_broker_disk_write_sectors_delta_mean_pct_vs_plaintext,tls_broker_disk_read_sectors_delta_total_pct_vs_plaintext,tls_broker_disk_write_sectors_delta_total_pct_vs_plaintext,mtls_throughput_records_per_sec_pct_vs_plaintext,mtls_throughput_mb_per_sec_pct_vs_plaintext,mtls_avg_latency_ms_pct_vs_plaintext,mtls_max_latency_ms_pct_vs_plaintext,mtls_producer_throughput_records_per_sec_min_pct_vs_plaintext,mtls_producer_throughput_records_per_sec_max_pct_vs_plaintext,mtls_producer_avg_latency_ms_min_pct_vs_plaintext,mtls_producer_avg_latency_ms_max_pct_vs_plaintext,mtls_interval_avg_latency_ms_p95_pct_vs_plaintext,mtls_interval_avg_latency_ms_p99_pct_vs_plaintext,mtls_interval_max_latency_ms_p95_pct_vs_plaintext,mtls_interval_max_latency_ms_p99_pct_vs_plaintext,mtls_benchmark_client_cpu_percent_mean_pct_vs_plaintext,mtls_broker_cpu_percent_mean_pct_vs_plaintext,mtls_broker_cpu_percent_max_mean_pct_vs_plaintext,mtls_benchmark_client_memory_used_percent_mean_pct_vs_plaintext,mtls_broker_memory_used_percent_mean_pct_vs_plaintext,mtls_benchmark_client_network_rx_bytes_delta_pct_vs_plaintext,mtls_benchmark_client_network_tx_bytes_delta_pct_vs_plaintext,mtls_broker_network_rx_bytes_delta_mean_pct_vs_plaintext,mtls_broker_network_tx_bytes_delta_mean_pct_vs_plaintext,mtls_broker_network_rx_bytes_delta_total_pct_vs_plaintext,mtls_broker_network_tx_bytes_delta_total_pct_vs_plaintext,mtls_benchmark_client_disk_read_sectors_delta_pct_vs_plaintext,mtls_benchmark_client_disk_write_sectors_delta_pct_vs_plaintext,mtls_broker_disk_read_sectors_delta_mean_pct_vs_plaintext,mtls_broker_disk_write_sectors_delta_mean_pct_vs_plaintext,mtls_broker_disk_read_sectors_delta_total_pct_vs_plaintext,mtls_broker_disk_write_sectors_delta_total_pct_vs_plaintext
5,6,3,3,100000,1024,1000,1,1,16384,5,1,none,1,"plaintext,tls,mtls",999.770053,0.98,4.05,498.0,999.770053,999.770053,4.05,4.05,4.439999999999989,8.328000000000001,64.19999999999897,411.2400000000001,9.685137614678899,4.249698251356536,24.466,8.121284403669724,21.392186234667996,3676066,108639650,66596659.0,46212511.0,332983295,231062555,0,61832,0.0,160777.6,0,803888,999.750062,0.98,6.96,1024.0,999.750062,999.750062,6.96,6.96,10.439999999999884,49.60800000000001,123.99999999999787,844.0000000000002,12.302612612612611,12.4055644208527,53.988,8.042522522522523,11.77009736289763,5056569,112449148,68249304.8,47512531.6,341246524,237562658,0,26336,408.0,162003.2,2040,810016,999.60016,0.98,8.63,1173.0,999.60016,999.60016,8.63,8.63,13.919999999999812,77.42400000000002,138.89999999999753,966.1800000000003,12.559026548672566,12.216506421311587,47.85,7.916814159292036,11.739933480716328,5101809,112497801,68267340.6,47527937.4,341336703,237639687,0,25552,32.0,155452.8,160,777264,-0.002,0.000,71.852,105.622,-0.002,-0.002,71.852,71.852,135.135,495.677,93.146,105.233,27.026,191.916,120.665,-0.970,-44.979,37.554,3.507,2.482,2.813,2.482,2.813,,-57.407,,0.762,,0.762,-0.017,0.000,113.086,135.542,-0.017,-0.017,113.086,113.086,213.514,829.683,116.355,134.943,29.673,187.468,95.578,-2.518,-45.120,38.784,3.551,2.509,2.846,2.509,2.846,,-58.675,,-3.312,,-3.312
