producer_index=8
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 3950.0 ms avg latency, 3950.0 ms max latency.
840 records sent, 157.2 records/sec (1.54 MB/sec), 5027.9 ms avg latency, 16426.0 ms max latency.
1389 records sent, 276.4 records/sec (2.70 MB/sec), 5195.4 ms avg latency, 8586.0 ms max latency.
420 records sent, 84.0 records/sec (0.82 MB/sec), 55.0 ms avg latency, 133.0 ms max latency.
418 records sent, 83.4 records/sec (0.81 MB/sec), 26.2 ms avg latency, 82.0 ms max latency.
416 records sent, 83.2 records/sec (0.81 MB/sec), 20.6 ms avg latency, 74.0 ms max latency.
416 records sent, 82.0 records/sec (0.80 MB/sec), 17.0 ms avg latency, 82.0 ms max latency.
423 records sent, 84.5 records/sec (0.83 MB/sec), 18.4 ms avg latency, 109.0 ms max latency.
416 records sent, 83.2 records/sec (0.81 MB/sec), 15.5 ms avg latency, 38.0 ms max latency.
415 records sent, 82.9 records/sec (0.81 MB/sec), 15.9 ms avg latency, 46.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 16.7 ms avg latency, 68.0 ms max latency.
415 records sent, 83.0 records/sec (0.81 MB/sec), 16.3 ms avg latency, 80.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 16.6 ms avg latency, 99.0 ms max latency.
417 records sent, 83.1 records/sec (0.81 MB/sec), 15.5 ms avg latency, 51.0 ms max latency.
416 records sent, 83.0 records/sec (0.81 MB/sec), 13.9 ms avg latency, 55.0 ms max latency.
415 records sent, 82.8 records/sec (0.81 MB/sec), 13.5 ms avg latency, 29.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 13.8 ms avg latency, 71.0 ms max latency.
8333 records sent, 82.857711 records/sec (0.81 MB/sec), 1387.51 ms avg latency, 16426.00 ms max latency, 18 ms 50th, 6926 ms 95th, 8287 ms 99th, 8586 ms 99.9th.
