producer_index=1
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.00 MB/sec), 4007.0 ms avg latency, 4007.0 ms max latency.
648 records sent, 126.5 records/sec (1.23 MB/sec), 6034.5 ms avg latency, 16761.0 ms max latency.
1546 records sent, 309.1 records/sec (3.02 MB/sec), 5023.5 ms avg latency, 9262.0 ms max latency.
421 records sent, 84.2 records/sec (0.82 MB/sec), 38.8 ms avg latency, 119.0 ms max latency.
422 records sent, 84.3 records/sec (0.82 MB/sec), 25.9 ms avg latency, 72.0 ms max latency.
421 records sent, 83.9 records/sec (0.82 MB/sec), 22.6 ms avg latency, 72.0 ms max latency.
418 records sent, 83.5 records/sec (0.82 MB/sec), 16.8 ms avg latency, 59.0 ms max latency.
426 records sent, 85.1 records/sec (0.83 MB/sec), 18.2 ms avg latency, 88.0 ms max latency.
420 records sent, 83.8 records/sec (0.82 MB/sec), 15.5 ms avg latency, 56.0 ms max latency.
422 records sent, 84.2 records/sec (0.82 MB/sec), 16.3 ms avg latency, 63.0 ms max latency.
422 records sent, 84.2 records/sec (0.82 MB/sec), 17.0 ms avg latency, 98.0 ms max latency.
422 records sent, 84.1 records/sec (0.82 MB/sec), 15.9 ms avg latency, 66.0 ms max latency.
421 records sent, 83.9 records/sec (0.82 MB/sec), 15.5 ms avg latency, 89.0 ms max latency.
421 records sent, 84.1 records/sec (0.82 MB/sec), 15.4 ms avg latency, 53.0 ms max latency.
420 records sent, 83.9 records/sec (0.82 MB/sec), 13.6 ms avg latency, 34.0 ms max latency.
421 records sent, 84.1 records/sec (0.82 MB/sec), 14.1 ms avg latency, 37.0 ms max latency.
420 records sent, 84.0 records/sec (0.82 MB/sec), 15.6 ms avg latency, 64.0 ms max latency.
8334 records sent, 83.780686 records/sec (0.82 MB/sec), 1415.17 ms avg latency, 16761.00 ms max latency, 18 ms 50th, 7396 ms 95th, 8757 ms 99th, 9261 ms 99.9th.
