run_id=security-overhead-final-factorial-mtls-b3-rf3-isr3-msg10240-tps1000-batch131072-acksall-prod1-complz4-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b3-rf3-isr3-msg10240-tps1000-batch131072-acksall-prod1-complz4-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4998 records sent, 998.4 records/sec (9.75 MB/sec), 287.5 ms avg latency, 1614.0 ms max latency.
5009 records sent, 1000.8 records/sec (9.77 MB/sec), 5.9 ms avg latency, 18.0 ms max latency.
5005 records sent, 1000.4 records/sec (9.77 MB/sec), 6.1 ms avg latency, 31.0 ms max latency.
5008 records sent, 1000.4 records/sec (9.77 MB/sec), 5.8 ms avg latency, 31.0 ms max latency.
5003 records sent, 1000.0 records/sec (9.77 MB/sec), 5.9 ms avg latency, 24.0 ms max latency.
5009 records sent, 1001.2 records/sec (9.78 MB/sec), 5.9 ms avg latency, 30.0 ms max latency.
5005 records sent, 1000.2 records/sec (9.77 MB/sec), 5.6 ms avg latency, 16.0 ms max latency.
5002 records sent, 999.6 records/sec (9.76 MB/sec), 5.6 ms avg latency, 28.0 ms max latency.
5007 records sent, 1000.6 records/sec (9.77 MB/sec), 5.5 ms avg latency, 15.0 ms max latency.
4980 records sent, 990.8 records/sec (9.68 MB/sec), 6.4 ms avg latency, 56.0 ms max latency.
5048 records sent, 1009.4 records/sec (9.86 MB/sec), 6.0 ms avg latency, 55.0 ms max latency.
5006 records sent, 1000.4 records/sec (9.77 MB/sec), 7.9 ms avg latency, 94.0 ms max latency.
5006 records sent, 1000.4 records/sec (9.77 MB/sec), 5.5 ms avg latency, 17.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 5.8 ms avg latency, 33.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 5.7 ms avg latency, 32.0 ms max latency.
5000 records sent, 1000.0 records/sec (9.77 MB/sec), 6.8 ms avg latency, 58.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 6.1 ms avg latency, 48.0 ms max latency.
4988 records sent, 997.4 records/sec (9.74 MB/sec), 5.7 ms avg latency, 29.0 ms max latency.
5017 records sent, 1002.8 records/sec (9.79 MB/sec), 5.9 ms avg latency, 41.0 ms max latency.
100000 records sent, 999.700090 records/sec (9.76 MB/sec), 20.07 ms avg latency, 1614.00 ms max latency, 6 ms 50th, 10 ms 95th, 645 ms 99th, 829 ms 99.9th.
