run_id=security-overhead-final-factorial-tls-b5-rf5-isr4-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b5-rf5-isr4-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2439 records sent, 487.4 records/sec (47.60 MB/sec), 350.3 ms avg latency, 1215.0 ms max latency.
5443 records sent, 1088.2 records/sec (106.27 MB/sec), 16.6 ms avg latency, 71.0 ms max latency.
6111 records sent, 1222.2 records/sec (119.36 MB/sec), 15.4 ms avg latency, 104.0 ms max latency.
5374 records sent, 1074.6 records/sec (104.94 MB/sec), 9.9 ms avg latency, 86.0 ms max latency.
7372 records sent, 1474.4 records/sec (143.98 MB/sec), 16.2 ms avg latency, 106.0 ms max latency.
8174 records sent, 1634.5 records/sec (159.62 MB/sec), 23.1 ms avg latency, 204.0 ms max latency.
8402 records sent, 1680.4 records/sec (164.10 MB/sec), 19.8 ms avg latency, 142.0 ms max latency.
8642 records sent, 1728.4 records/sec (168.79 MB/sec), 18.3 ms avg latency, 114.0 ms max latency.
8429 records sent, 1685.8 records/sec (164.63 MB/sec), 12.3 ms avg latency, 228.0 ms max latency.
8098 records sent, 1619.6 records/sec (158.16 MB/sec), 58.1 ms avg latency, 597.0 ms max latency.
8316 records sent, 1663.2 records/sec (162.42 MB/sec), 59.4 ms avg latency, 1400.0 ms max latency.
8369 records sent, 1673.8 records/sec (163.46 MB/sec), 24.6 ms avg latency, 1199.0 ms max latency.
8556 records sent, 1711.2 records/sec (167.11 MB/sec), 24.5 ms avg latency, 1012.0 ms max latency.
100000 records sent, 1454.566612 records/sec (142.05 MB/sec), 33.23 ms avg latency, 1400.00 ms max latency, 9 ms 50th, 125 ms 95th, 475 ms 99th, 1070 ms 99.9th.
