run_id=security-overhead-final-factorial-plaintext-b5-rf5-isr4-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf5-isr4-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
3258 records sent, 651.5 records/sec (63.62 MB/sec), 9.2 ms avg latency, 673.0 ms max latency.
4201 records sent, 840.2 records/sec (82.05 MB/sec), 3.5 ms avg latency, 43.0 ms max latency.
4079 records sent, 815.5 records/sec (79.64 MB/sec), 3.2 ms avg latency, 58.0 ms max latency.
4534 records sent, 906.8 records/sec (88.55 MB/sec), 3.0 ms avg latency, 56.0 ms max latency.
6318 records sent, 1263.3 records/sec (123.37 MB/sec), 2.7 ms avg latency, 53.0 ms max latency.
6508 records sent, 1301.6 records/sec (127.11 MB/sec), 2.9 ms avg latency, 65.0 ms max latency.
6576 records sent, 1315.2 records/sec (128.44 MB/sec), 3.0 ms avg latency, 54.0 ms max latency.
6387 records sent, 1277.4 records/sec (124.75 MB/sec), 3.5 ms avg latency, 77.0 ms max latency.
6233 records sent, 1246.6 records/sec (121.74 MB/sec), 3.0 ms avg latency, 103.0 ms max latency.
6297 records sent, 1259.4 records/sec (122.99 MB/sec), 3.5 ms avg latency, 59.0 ms max latency.
6370 records sent, 1274.0 records/sec (124.41 MB/sec), 3.7 ms avg latency, 75.0 ms max latency.
6202 records sent, 1240.2 records/sec (121.11 MB/sec), 24.7 ms avg latency, 576.0 ms max latency.
6301 records sent, 1259.9 records/sec (123.04 MB/sec), 4.3 ms avg latency, 177.0 ms max latency.
6449 records sent, 1289.8 records/sec (125.96 MB/sec), 3.7 ms avg latency, 69.0 ms max latency.
6398 records sent, 1279.6 records/sec (124.96 MB/sec), 3.2 ms avg latency, 51.0 ms max latency.
6396 records sent, 1278.9 records/sec (124.90 MB/sec), 3.5 ms avg latency, 75.0 ms max latency.
6468 records sent, 1293.6 records/sec (126.33 MB/sec), 3.1 ms avg latency, 58.0 ms max latency.
100000 records sent, 1163.941105 records/sec (113.67 MB/sec), 4.85 ms avg latency, 673.00 ms max latency, 2 ms 50th, 15 ms 95th, 65 ms 99th, 208 ms 99.9th.
